frame	xtl	ytl	xbr	ybr	class	temporary	data
2018-02-07_1349_right/010081	1262	925	1281	942	5.19.1		
2018-02-07_1349_left/010082	1347	938	1366	955	5.19.1		
2018-02-07_1349_right/010082	1264	921	1283	938	5.19.1		
2018-02-07_1349_left/010083	1347	938	1366	955	5.19.1		
2018-02-07_1349_right/010083	1264	921	1283	938	5.19.1		
2018-02-07_1349_left/010084	1347	940	1366	957	5.19.1		
2018-02-07_1349_right/010084	1264	921	1283	938	5.19.1		
2018-02-07_1349_left/010085	1349	940	1368	957	5.19.1		
2018-02-07_1349_right/010085	1264	923	1283	940	5.19.1		
2018-02-07_1349_left/010086	1349	942	1368	959	5.19.1		
2018-02-07_1349_right/010086	1266	923	1285	940	5.19.1		
2018-02-07_1349_left/010087	1349	940	1368	957	5.19.1		
2018-02-07_1349_right/010087	1266	923	1285	940	5.19.1		
2018-02-07_1349_left/010088	1351	944	1370	961	5.19.1		
2018-02-07_1349_right/010088	1266	925	1285	942	5.19.1		
2018-02-07_1349_left/010089	1351	944	1370	961	5.19.1		
2018-02-07_1349_right/010089	1266	925	1285	942	5.19.1		
2018-02-07_1349_left/010090	1351	944	1370	961	5.19.1		
2018-02-07_1349_right/010090	1266	925	1285	942	5.19.1		
2018-02-07_1349_left/010091	1350	941	1372	961	5.19.1		
2018-02-07_1349_right/010091	1266	926	1288	945	5.19.1		
2018-02-07_1349_left/010092	1351	945	1374	965	5.19.1		
2018-02-07_1349_right/010092	1268	928	1287	945	5.19.1		
2018-02-07_1349_left/010093	1353	946	1372	963	5.19.1		
2018-02-07_1349_right/010093	1268	929	1287	946	5.19.1		
2018-02-07_1349_left/010094	1352	943	1374	963	5.19.1		
2018-02-07_1349_right/010094	1268	925	1290	945	5.19.1		
2018-02-07_1349_left/010095	1354	945	1373	962	5.19.1		
2018-02-07_1349_right/010095	1267	925	1290	944	5.19.1		
2018-02-07_1349_left/010096	1353	942	1375	962	5.19.1		
2018-02-07_1349_right/010096	1266	927	1289	946	5.19.1		
2018-02-07_1349_left/010097	1355	944	1374	961	5.19.1		
2018-02-07_1349_right/010097	1268	924	1291	943	5.19.1		
2018-02-07_1349_left/010098	1355	944	1374	961	5.19.1		
2018-02-07_1349_left/010098	1373	1012	1391	1030	4.1.1		
2018-02-07_1349_right/010098	1268	925	1287	942	5.19.1		
2018-02-07_1349_right/010098	1292	993	1310	1011	4.1.1		
2018-02-07_1349_left/010099	1355	944	1374	961	5.19.1		
2018-02-07_1349_right/010099	1268	924	1291	943	5.19.1		
2018-02-07_1349_left/010100	1354	944	1376	963	5.19.1		
2018-02-07_1349_right/010100	1269	927	1288	944	5.19.1		
2018-02-07_1349_left/010101	1353	941	1375	961	5.19.1		
2018-02-07_1349_right/010101	1266	923	1289	943	5.19.1		
2018-02-07_1349_left/010102	1354	943	1377	963	5.19.1		
2018-02-07_1349_right/010102	1267	925	1290	945	5.19.1		
2018-02-07_1349_left/010103	1353	942	1376	962	5.19.1		
2018-02-07_1349_left/010103	1375	1012	1393	1030	4.1.1		
2018-02-07_1349_right/010103	1294	993	1312	1011	4.1.1		
2018-02-07_1349_right/010103	1266	922	1289	941	5.19.1		
2018-02-07_1349_left/010104	1354	942	1377	961	5.19.1		
2018-02-07_1349_right/010104	1267	924	1290	944	5.19.1		
2018-02-07_1349_left/010105	1355	942	1378	961	5.19.1		
2018-02-07_1349_right/010105	1268	922	1291	941	5.19.1		
2018-02-07_1349_left/010106	1354	937	1376	956	5.19.1		
2018-02-07_1349_right/010106	1267	922	1290	941	5.19.1		
2018-02-07_1349_left/010107	1355	939	1378	959	5.19.1		
2018-02-07_1349_right/010107	1268	921	1291	941	5.19.1		
2018-02-07_1349_left/010108	1356	938	1378	957	5.19.1		
2018-02-07_1349_right/010108	1269	921	1288	938	5.19.1		
2018-02-07_1349_left/010109	1357	935	1380	955	5.19.1		
2018-02-07_1349_right/010109	1268	920	1290	939	5.19.1		
2018-02-07_1349_left/010110	1358	935	1381	954	5.19.1		
2018-02-07_1349_right/010110	1269	917	1291	937	5.19.1		
2018-02-07_1349_left/010111	1359	935	1382	954	5.19.1		
2018-02-07_1349_right/010111	1270	917	1292	937	5.19.1		
2018-02-07_1349_left/010112	1360	935	1383	954	5.19.1		
2018-02-07_1349_right/010112	1271	917	1293	937	5.19.1		
2018-02-07_1349_left/010113	1361	933	1383	952	5.19.1		
2018-02-07_1349_right/010113	1272	915	1294	935	5.19.1		
2018-02-07_1349_left/010114	1362	933	1385	952	5.19.1		
2018-02-07_1349_right/010114	1273	915	1295	935	5.19.1		
2018-02-07_1349_left/010115	1363	933	1386	952	5.19.1		
2018-02-07_1349_right/010115	1274	915	1296	935	5.19.1		
2018-02-07_1349_left/010116	1364	930	1387	950	5.19.1		
2018-02-07_1349_right/010116	1275	912	1297	932	5.19.1		
2018-02-07_1349_left/010117	1365	930	1388	949	5.19.1		
2018-02-07_1349_right/010117	1276	912	1298	932	5.19.1		
2018-02-07_1349_left/010118	1368	928	1390	948	5.19.1		
2018-02-07_1349_left/010118	1387	1004	1405	1022	4.1.1		
2018-02-07_1349_right/010118	1276	910	1299	930	5.19.1		
2018-02-07_1349_right/010118	1303	987	1321	1005	4.1.1		
2018-02-07_1349_left/010119	1367	930	1389	950	5.19.1		
2018-02-07_1349_right/010119	1278	910	1300	929	5.19.1		
2018-02-07_1349_left/010120	1370	929	1393	949	5.19.1		
2018-02-07_1349_left/010120	1389	1006	1407	1024	4.1.1		
2018-02-07_1349_right/010120	1278	909	1301	928	5.19.1		
2018-02-07_1349_right/010120	1302	986	1324	1007	4.1.1		
2018-02-07_1349_left/010121	1371	926	1394	946	5.19.1		
2018-02-07_1349_left/010121	1391	1004	1409	1022	4.1.1		
2018-02-07_1349_right/010121	1279	911	1302	930	5.19.1		
2018-02-07_1349_right/010121	1306	987	1324	1005	4.1.1		
2018-02-07_1349_left/010122	1372	928	1395	948	5.19.1		
2018-02-07_1349_left/010122	1390	1004	1411	1025	4.1.1		
2018-02-07_1349_right/010122	1280	910	1303	930	5.19.1		
2018-02-07_1349_right/010122	1307	987	1325	1005	4.1.1		
2018-02-07_1349_left/010123	1373	930	1396	950	5.19.1		
2018-02-07_1349_left/010123	1392	1008	1410	1026	4.1.1		
2018-02-07_1349_right/010123	1281	912	1304	932	5.19.1		
2018-02-07_1349_right/010123	1305	989	1327	1011	4.1.1		
2018-02-07_1349_left/010124	1374	927	1397	947	5.19.1		
2018-02-07_1349_right/010124	1282	909	1305	929	5.19.1		
2018-02-07_1349_left/010125	1375	930	1398	950	5.19.1		
2018-02-07_1349_left/010125	1395	1010	1413	1028	4.1.1		
2018-02-07_1349_right/010125	1283	910	1306	929	5.19.1		
2018-02-07_1349_right/010125	1310	989	1328	1007	4.1.1		
2018-02-07_1349_left/010126	1376	930	1399	949	5.19.1		
2018-02-07_1349_left/010126	1395	1008	1413	1026	4.1.1		
2018-02-07_1349_right/010126	1280	910	1307	934	5.19.1		
2018-02-07_1349_right/010126	1309	993	1327	1011	4.1.1		
2018-02-07_1349_left/010127	1374	928	1401	952	5.19.1		
2018-02-07_1349_left/010127	1395	1010	1413	1028	4.1.1		
2018-02-07_1349_right/010127	1281	908	1308	932	5.19.1		
2018-02-07_1349_right/010127	1311	991	1329	1009	4.1.1		
2018-02-07_1349_left/010128	1375	929	1402	953	5.19.1		
2018-02-07_1349_left/010128	1396	1010	1418	1031	4.1.1		
2018-02-07_1349_right/010128	1282	909	1309	933	5.19.1		
2018-02-07_1349_right/010128	1310	990	1331	1012	4.1.1		
2018-02-07_1349_left/010129	1376	924	1403	948	5.19.1		
2018-02-07_1349_left/010129	1398	1008	1416	1026	4.1.1		
2018-02-07_1349_right/010129	1283	907	1310	931	5.19.1		
2018-02-07_1349_right/010129	1311	988	1332	1009	4.1.1		
2018-02-07_1349_left/010130	1377	928	1404	952	5.19.1		
2018-02-07_1349_left/010130	1399	1012	1417	1030	4.1.1		
2018-02-07_1349_right/010130	1285	910	1308	930	5.19.1		
2018-02-07_1349_right/010130	1312	993	1330	1011	4.1.1		
2018-02-07_1349_left/010131	1378	923	1405	947	5.19.1		
2018-02-07_1349_left/010131	1401	1006	1419	1024	4.1.1		
2018-02-07_1349_right/010131	1285	906	1312	930	5.19.1		
2018-02-07_1349_right/010131	1313	989	1334	1011	4.1.1		
2018-02-07_1349_left/010132	1379	924	1406	948	5.19.1		
2018-02-07_1349_left/010132	1401	1008	1419	1026	4.1.1		
2018-02-07_1349_right/010132	1286	904	1313	928	5.19.1		
2018-02-07_1349_right/010132	1314	988	1335	1009	4.1.1		
2018-02-07_1349_left/010133	1380	922	1407	946	5.19.1		
2018-02-07_1349_left/010133	1402	1005	1424	1027	4.1.1		
2018-02-07_1349_right/010133	1287	902	1314	926	5.19.1		
2018-02-07_1349_right/010133	1315	986	1336	1007	4.1.1		
2018-02-07_1349_left/010134	1381	920	1408	944	5.19.1		
2018-02-07_1349_left/010134	1401	1005	1422	1026	4.1.1		
2018-02-07_1349_right/010134	1289	905	1312	924	5.19.1		
2018-02-07_1349_right/010134	1313	986	1335	1008	4.1.1		
2018-02-07_1349_left/010135	1382	920	1409	944	5.19.1		
2018-02-07_1349_left/010135	1404	1005	1425	1026	4.1.1		
2018-02-07_1349_right/010135	1317	986	1338	1008	4.1.1		
2018-02-07_1349_right/010135	1290	905	1313	924	5.19.1		
2018-02-07_1349_left/010136	1383	918	1410	942	5.19.1		
2018-02-07_1349_left/010136	1403	1002	1424	1024	4.1.1		
2018-02-07_1349_right/010136	1287	901	1314	925	5.19.1		
2018-02-07_1349_right/010136	1318	987	1336	1005	4.1.1		
2018-02-07_1349_left/010137	1384	922	1411	946	5.19.1		
2018-02-07_1349_left/010137	1404	1006	1426	1028	4.1.1		
2018-02-07_1349_right/010137	1288	902	1315	926	5.19.1		
2018-02-07_1349_right/010137	1316	986	1338	1007	4.1.1		
2018-02-07_1349_left/010138	1385	917	1412	941	5.19.1		
2018-02-07_1349_left/010138	1407	1006	1429	1027	4.1.1		
2018-02-07_1349_right/010138	1320	986	1341	1007	4.1.1		
2018-02-07_1349_right/010138	1293	902	1316	921	5.19.1		
2018-02-07_1349_left/010139	1386	918	1413	942	5.19.1		
2018-02-07_1349_left/010139	1406	1006	1427	1027	4.1.1		
2018-02-07_1349_right/010139	1290	901	1317	925	5.19.1		
2018-02-07_1349_right/010139	1318	987	1340	1008	4.1.1		
2018-02-07_1349_left/010140	1388	920	1415	944	5.19.1		
2018-02-07_1349_left/010140	1409	1007	1430	1029	4.1.1		
2018-02-07_1349_right/010140	1320	986	1342	1008	4.1.1		
2018-02-07_1349_right/010140	1292	897	1319	921	5.19.1		
2018-02-07_1349_left/010141	1386	918	1413	942	5.19.1		
2018-02-07_1349_left/010141	1408	1007	1429	1028	4.1.1		
2018-02-07_1349_right/010141	1290	901	1317	925	5.19.1		
2018-02-07_1349_right/010141	1321	989	1342	1011	4.1.1		
2018-02-07_1349_left/010142	1390	919	1417	943	5.19.1		
2018-02-07_1349_left/010142	1411	1007	1433	1028	4.1.1		
2018-02-07_1349_right/010142	1294	899	1321	923	5.19.1		
2018-02-07_1349_right/010142	1322	988	1344	1009	4.1.1		
2018-02-07_1349_left/010143	1391	917	1418	941	5.19.1		
2018-02-07_1349_left/010143	1412	1007	1434	1028	4.1.1		
2018-02-07_1349_right/010143	1292	900	1319	924	5.19.1		
2018-02-07_1349_right/010143	1323	988	1345	1010	4.1.1		
2018-02-07_1349_left/010144	1392	915	1419	939	5.19.1		
2018-02-07_1349_left/010144	1413	1004	1435	1026	4.1.1		
2018-02-07_1349_right/010144	1324	986	1346	1008	4.1.1		
2018-02-07_1349_right/010144	1296	895	1323	919	5.19.1		
2018-02-07_1349_left/010145	1413	1005	1435	1026	4.1.1		
2018-02-07_1349_left/010145	1394	917	1421	941	5.19.1		
2018-02-07_1349_right/010145	1295	894	1322	918	5.19.1		
2018-02-07_1349_right/010145	1324	986	1346	1007	4.1.1		
2018-02-07_1349_left/010146	1416	1002	1438	1024	4.1.1		
2018-02-07_1349_left/010146	1395	912	1422	936	5.19.1		
2018-02-07_1349_right/010146	1296	892	1323	916	5.19.1		
2018-02-07_1349_right/010146	1325	983	1347	1005	4.1.1		
2018-02-07_1349_left/010147	1417	1002	1439	1023	4.1.1		
2018-02-07_1349_left/010147	1396	910	1423	934	5.19.1		
2018-02-07_1349_right/010147	1297	890	1324	914	5.19.1		
2018-02-07_1349_right/010147	1326	981	1348	1003	4.1.1		
2018-02-07_1349_left/010148	1418	999	1440	1021	4.1.1		
2018-02-07_1349_left/010148	1397	908	1424	932	5.19.1		
2018-02-07_1349_right/010148	1298	888	1325	912	5.19.1		
2018-02-07_1349_right/010148	1327	979	1349	1001	4.1.1		
2018-02-07_1349_left/010149	1419	996	1441	1018	4.1.1		
2018-02-07_1349_left/010149	1398	903	1425	927	5.19.1		
2018-02-07_1349_right/010149	1328	979	1350	1000	4.1.1		
2018-02-07_1349_right/010149	1299	889	1326	913	5.19.1		
2018-02-07_1349_left/010150	1400	905	1427	929	5.19.1		
2018-02-07_1349_left/010150	1420	998	1446	1023	4.1.1		
2018-02-07_1349_left/010150	1983	976	2002	993	5.19.1		
2018-02-07_1349_right/010150	1301	885	1328	909	5.19.1		
2018-02-07_1349_right/010150	1330	978	1352	1000	4.1.1		
2018-02-07_1349_right/010150	1898	945	1917	962	5.19.1		
2018-02-07_1349_left/010151	1401	903	1428	927	5.19.1		
2018-02-07_1349_left/010151	1423	995	1445	1017	4.1.1		
2018-02-07_1349_right/010151	1302	886	1329	910	5.19.1		
2018-02-07_1349_right/010151	1331	979	1353	1000	4.1.1		
2018-02-07_1349_left/010152	1402	904	1429	928	5.19.1		
2018-02-07_1349_left/010152	1424	997	1446	1019	4.1.1		
2018-02-07_1349_right/010152	1303	884	1330	908	5.19.1		
2018-02-07_1349_right/010152	1332	977	1354	999	4.1.1		
2018-02-07_1349_left/010153	1406	902	1433	926	5.19.1		
2018-02-07_1349_left/010153	1425	995	1451	1021	4.1.1		
2018-02-07_1349_right/010153	1304	882	1331	906	5.19.1		
2018-02-07_1349_right/010153	1334	978	1355	999	4.1.1		
2018-02-07_1349_left/010154	1407	900	1434	924	5.19.1		
2018-02-07_1349_left/010154	1426	995	1448	1016	4.1.1		
2018-02-07_1349_right/010154	1305	883	1332	907	5.19.1		
2018-02-07_1349_right/010154	1335	978	1356	1000	4.1.1		
2018-02-07_1349_left/010155	1408	900	1435	924	5.19.1		
2018-02-07_1349_left/010155	1430	998	1452	1019	4.1.1		
2018-02-07_1349_right/010155	1306	880	1333	904	5.19.1		
2018-02-07_1349_right/010155	1336	975	1358	997	4.1.1		
2018-02-07_1349_left/010156	1409	898	1436	922	5.19.1		
2018-02-07_1349_left/010156	1429	995	1450	1017	4.1.1		
2018-02-07_1349_right/010156	1307	881	1334	905	5.19.1		
2018-02-07_1349_right/010156	1337	977	1359	999	4.1.1		
2018-02-07_1349_left/010157	1409	897	1441	925	5.19.1		
2018-02-07_1349_left/010157	1430	997	1452	1019	4.1.1		
2018-02-07_1349_right/010157	1339	975	1361	997	4.1.1		
2018-02-07_1349_right/010157	1310	880	1337	904	5.19.1		
2018-02-07_1349_left/010158	1413	898	1440	922	5.19.1		
2018-02-07_1349_left/010158	1431	995	1457	1021	4.1.1		
2018-02-07_1349_right/010158	1311	878	1338	902	5.19.1		
2018-02-07_1349_right/010158	1338	975	1364	1001	4.1.1		
2018-02-07_1349_left/010159	1409	893	1441	921	5.19.1		
2018-02-07_1349_left/010159	1432	995	1454	1016	4.1.1		
2018-02-07_1349_right/010159	1310	876	1337	900	5.19.1		
2018-02-07_1349_right/010159	1340	975	1362	996	4.1.1		
2018-02-07_1349_left/010160	1414	893	1446	921	5.19.1		
2018-02-07_1349_left/010160	1434	992	1460	1018	4.1.1		
2018-02-07_1349_left/010160	2023	968	2042	985	5.19.1		
2018-02-07_1349_right/010160	1312	876	1339	900	5.19.1		
2018-02-07_1349_right/010160	1344	974	1366	995	4.1.1		
2018-02-07_1349_right/010160	1936	937	1955	954	5.19.1		
2018-02-07_1349_left/010161	1414	892	1446	920	5.19.1		
2018-02-07_1349_left/010161	1435	992	1457	1013	4.1.1		
2018-02-07_1349_right/010161	1312	875	1339	899	5.19.1		
2018-02-07_1349_right/010161	1342	975	1363	997	4.1.1		
2018-02-07_1349_left/010162	1418	896	1445	920	5.19.1		
2018-02-07_1349_left/010162	1436	993	1462	1019	4.1.1		
2018-02-07_1349_right/010162	1313	869	1345	897	5.19.1		
2018-02-07_1349_right/010162	1343	970	1369	996	4.1.1		
2018-02-07_1349_left/010163	1418	888	1450	916	5.19.1		
2018-02-07_1349_left/010163	1437	988	1463	1014	4.1.1		
2018-02-07_1349_right/010163	1313	872	1345	900	5.19.1		
2018-02-07_1349_right/010163	1342	972	1368	998	4.1.1		
2018-02-07_1349_left/010164	1418	890	1450	918	5.19.1		
2018-02-07_1349_left/010164	1438	992	1464	1018	4.1.1		
2018-02-07_1349_right/010164	1313	870	1345	898	5.19.1		
2018-02-07_1349_right/010164	1345	972	1371	998	4.1.1		
2018-02-07_1349_left/010165	1421	889	1453	917	5.19.1		
2018-02-07_1349_left/010165	1442	995	1464	1017	4.1.1		
2018-02-07_1349_right/010165	1316	873	1348	901	5.19.1		
2018-02-07_1349_right/010165	1346	975	1372	1001	4.1.1		
2018-02-07_1349_left/010166	1421	891	1453	919	5.19.1		
2018-02-07_1349_left/010166	1440	993	1466	1019	4.1.1		
2018-02-07_1349_right/010166	1316	871	1348	899	5.19.1		
2018-02-07_1349_right/010166	1344	976	1370	1002	4.1.1		
2018-02-07_1349_left/010167	1424	893	1456	921	5.19.1		
2018-02-07_1349_left/010167	1444	997	1470	1023	4.1.1		
2018-02-07_1349_right/010167	1319	873	1346	897	5.19.1		
2018-02-07_1349_right/010167	1348	974	1374	1000	4.1.1		
2018-02-07_1349_left/010168	1424	892	1456	920	5.19.1		
2018-02-07_1349_left/010168	1442	995	1468	1021	4.1.1		
2018-02-07_1349_right/010168	1316	876	1348	904	5.19.1		
2018-02-07_1349_right/010168	1346	978	1372	1004	4.1.1		
2018-02-07_1349_left/010169	1427	894	1459	922	5.19.1		
2018-02-07_1349_left/010169	1446	999	1472	1025	4.1.1		
2018-02-07_1349_right/010169	1319	871	1351	899	5.19.1		
2018-02-07_1349_right/010169	1350	976	1376	1002	4.1.1		
2018-02-07_1349_left/010170	1446	995	1472	1021	4.1.1		
2018-02-07_1349_left/010170	1424	889	1457	917	5.19.1		
2018-02-07_1349_right/010170	1350	978	1376	1004	4.1.1		
2018-02-07_1349_right/010170	1319	873	1351	901	5.19.1		
2018-02-07_1349_left/010171	1447	996	1473	1022	4.1.1		
2018-02-07_1349_left/010171	1427	888	1459	916	5.19.1		
2018-02-07_1349_right/010171	1351	973	1377	999	4.1.1		
2018-02-07_1349_right/010171	1319	868	1351	896	5.19.1		
2018-02-07_1349_left/010172	1448	997	1474	1023	4.1.1		
2018-02-07_1349_left/010172	1427	890	1459	918	5.19.1		
2018-02-07_1349_right/010172	1349	977	1375	1003	4.1.1		
2018-02-07_1349_right/010172	1319	870	1351	898	5.19.1		
2018-02-07_1349_left/010173	1446	992	1472	1018	4.1.1		
2018-02-07_1349_left/010173	1427	882	1459	910	5.19.1		
2018-02-07_1349_right/010173	1350	975	1376	1001	4.1.1		
2018-02-07_1349_right/010173	1319	866	1351	894	5.19.1		
2018-02-07_1349_left/010174	1447	996	1473	1022	4.1.1		
2018-02-07_1349_left/010174	1430	884	1462	912	5.19.1		
2018-02-07_1349_right/010174	1351	973	1377	999	4.1.1		
2018-02-07_1349_right/010174	1322	864	1354	892	5.19.1		
2018-02-07_1349_left/010175	1449	992	1475	1018	4.1.1		
2018-02-07_1349_left/010175	1428	879	1460	907	5.19.1		
2018-02-07_1349_right/010175	1350	972	1376	998	4.1.1		
2018-02-07_1349_right/010175	1320	863	1352	891	5.19.1		
2018-02-07_1349_left/010176	1450	993	1476	1019	4.1.1		
2018-02-07_1349_left/010176	1431	881	1463	909	5.19.1		
2018-02-07_1349_right/010176	1351	970	1377	996	4.1.1		
2018-02-07_1349_right/010176	1323	861	1355	889	5.19.1		
2018-02-07_1349_left/010177	1448	991	1474	1017	4.1.1		
2018-02-07_1349_left/010177	1431	880	1463	908	5.19.1		
2018-02-07_1349_right/010177	1349	974	1375	1000	4.1.1		
2018-02-07_1349_right/010177	1319	860	1352	888	5.19.1		
2018-02-07_1349_left/010178	1449	989	1475	1015	4.1.1		
2018-02-07_1349_left/010178	1431	875	1463	903	5.19.1		
2018-02-07_1349_right/010178	1350	969	1376	995	4.1.1		
2018-02-07_1349_right/010178	1323	859	1355	887	5.19.1		
2018-02-07_1349_left/010179	1450	993	1476	1019	4.1.1		
2018-02-07_1349_left/010179	1434	877	1466	905	5.19.1		
2018-02-07_1349_right/010179	1351	973	1377	999	4.1.1		
2018-02-07_1349_right/010179	1322	861	1355	889	5.19.1		
2018-02-07_1349_left/010180	1435	875	1467	903	5.19.1		
2018-02-07_1349_left/010180	1452	992	1478	1018	4.1.1		
2018-02-07_1349_right/010180	1323	859	1356	887	5.19.1		
2018-02-07_1349_right/010180	1350	972	1376	998	4.1.1		
2018-02-07_1349_left/010181	1435	874	1467	902	5.19.1		
2018-02-07_1349_left/010181	1453	990	1479	1016	4.1.1		
2018-02-07_1349_right/010181	1323	858	1356	886	5.19.1		
2018-02-07_1349_right/010181	1351	970	1377	996	4.1.1		
2018-02-07_1349_left/010182	1432	872	1471	907	5.19.1		
2018-02-07_1349_left/010182	1454	991	1480	1017	4.1.1		
2018-02-07_1349_right/010182	1324	856	1356	884	5.19.1		
2018-02-07_1349_right/010182	1352	971	1378	997	4.1.1		
2018-02-07_1349_left/010183	1433	870	1472	905	5.19.1		
2018-02-07_1349_left/010183	1455	992	1481	1018	4.1.1		
2018-02-07_1349_right/010183	1325	857	1357	885	5.19.1		
2018-02-07_1349_right/010183	1353	972	1379	998	4.1.1		
2018-02-07_1349_left/010184	1440	872	1472	900	5.19.1		
2018-02-07_1349_left/010184	1456	990	1482	1016	4.1.1		
2018-02-07_1349_right/010184	1325	852	1357	880	5.19.1		
2018-02-07_1349_right/010184	1354	970	1380	996	4.1.1		
2018-02-07_1349_left/010185	1436	866	1475	901	5.19.1		
2018-02-07_1349_left/010185	1457	989	1483	1015	4.1.1		
2018-02-07_1349_right/010185	1324	850	1357	878	5.19.1		
2018-02-07_1349_right/010185	1355	969	1381	995	4.1.1		
2018-02-07_1349_left/010186	1437	864	1476	899	5.19.1		
2018-02-07_1349_left/010186	1458	987	1484	1013	4.1.1		
2018-02-07_1349_right/010186	1323	843	1362	878	5.19.1		
2018-02-07_1349_right/010186	1356	967	1382	993	4.1.1		
2018-02-07_1349_left/010187	1438	862	1477	897	5.19.1		
2018-02-07_1349_left/010187	1454	986	1485	1017	4.1.1		
2018-02-07_1349_right/010187	1324	845	1363	880	5.19.1		
2018-02-07_1349_right/010187	1353	966	1384	997	4.1.1		
2018-02-07_1349_left/010188	1439	860	1478	895	5.19.1		
2018-02-07_1349_left/010188	1461	987	1487	1013	4.1.1		
2018-02-07_1349_right/010188	1325	843	1364	878	5.19.1		
2018-02-07_1349_right/010188	1356	967	1382	993	4.1.1		
2018-02-07_1349_left/010189	1440	863	1479	897	5.19.1		
2018-02-07_1349_left/010189	1457	986	1488	1017	4.1.1		
2018-02-07_1349_right/010189	1326	842	1365	877	5.19.1		
2018-02-07_1349_right/010189	1356	966	1387	997	4.1.1		
2018-02-07_1349_left/010190	1459	986	1490	1017	4.1.1		
2018-02-07_1349_left/010190	1445	862	1477	890	5.19.1		
2018-02-07_1349_right/010190	1354	966	1385	997	4.1.1		
2018-02-07_1349_right/010190	1326	841	1366	876	5.19.1		
2018-02-07_1349_left/010191	1459	985	1490	1016	4.1.1		
2018-02-07_1349_left/010191	1448	861	1480	889	5.19.1		
2018-02-07_1349_right/010191	1358	965	1389	996	4.1.1		
2018-02-07_1349_right/010191	1325	840	1365	875	5.19.1		
