frame	xtl	ytl	xbr	ybr	class
2018-02-16_1515_left/001112	1135	977	1178	1020	5.19
2018-02-16_1515_left/001113	1148	981	1188	1025	5.19
2018-02-16_1515_left/001114	1160	983	1202	1028	5.19
2018-02-16_1515_left/001115	1173	981	1215	1026	5.19
2018-02-16_1515_left/001116	1184	981	1228	1027	5.19
2018-02-16_1515_left/001117	1196	983	1239	1029	5.19
2018-02-16_1515_left/001118	1209	988	1251	1035	5.19
2018-02-16_1515_left/001119	1218	980	1263	1024	5.19
2018-02-16_1515_left/001120	1229	982	1272	1029	5.19
2018-02-16_1515_left/001121	1240	979	1285	1025	5.19
2018-02-16_1515_left/001122	1256	977	1303	1024	5.19
2018-02-16_1515_left/001123	1267	969	1315	1016	5.19
2018-02-16_1515_left/001123	629	846	669	926	5.19
2018-02-16_1515_left/001124	1282	964	1328	1009	5.19
2018-02-16_1515_left/001125	1296	969	1341	1016	5.19
2018-02-16_1515_left/001125	1704	1010	1716	1024	2.4
2018-02-16_1515_left/001125	650	842	690	929	5.19
2018-02-16_1515_left/001126	1312	962	1356	1009	5.19
2018-02-16_1515_left/001127	1330	965	1375	1014	5.19
2018-02-16_1515_left/001128	1344	955	1391	1004	5.19
2018-02-16_1515_left/001128	681	822	727	904	5.19
2018-02-16_1515_left/001129	1361	955	1408	1005	5.19
2018-02-16_1515_left/001129	698	817	738	908	5.19
2018-02-16_1515_left/001130	1377	954	1425	1004	5.19
2018-02-16_1515_left/001131	1408	946	1454	995	5.19
2018-02-16_1515_left/001131	729	802	777	890	5.19
2018-02-16_1515_left/001132	1428	942	1478	991	5.19
2018-02-16_1515_left/001132	744	800	789	880	5.19
2018-02-16_1515_left/001133	1448	945	1494	994	5.19
2018-02-16_1515_left/001133	758	799	809	885	5.19
2018-02-16_1515_left/001134	774	796	820	880	5.19
2018-02-16_1515_left/001134	1470	939	1516	989	5.19
2018-02-16_1515_left/001135	1492	933	1540	983	5.19
2018-02-16_1515_left/001135	787	786	840	881	5.19
2018-02-16_1515_left/001136	1515	932	1565	982	5.19
2018-02-16_1515_left/001136	811	787	860	876	5.19
2018-02-16_1515_left/001137	1545	931	1594	982	5.19
2018-02-16_1515_left/001137	830	785	886	878	5.19
2018-02-16_1515_left/001138	1574	925	1623	976	5.19
2018-02-16_1515_left/001138	854	774	910	872	5.19
2018-02-16_1515_left/001139	1605	920	1653	972	5.19
2018-02-16_1515_left/001139	886	772	939	867	5.19
2018-02-16_1515_left/001140	1637	920	1688	971	5.19
2018-02-16_1515_left/001140	913	775	966	863	5.19
2018-02-16_1515_left/001141	1674	919	1721	973	5.19
2018-02-16_1515_left/001141	945	772	997	862	5.19
2018-02-16_1515_left/001142	1710	917	1757	970	5.19
2018-02-16_1515_left/001142	978	768	1026	854	5.19
2018-02-16_1515_left/001143	1749	922	1799	970	5.19
2018-02-16_1515_left/001143	1012	771	1061	855	5.19
2018-02-16_1515_left/001144	1788	922	1839	971	5.19
2018-02-16_1515_left/001144	1047	765	1097	858	5.19
2018-02-16_1515_left/001145	1829	922	1879	972	5.19
2018-02-16_1515_left/001145	1080	762	1136	856	5.19
2018-02-16_1515_left/001146	1872	913	1920	968	5.19
2018-02-16_1515_left/001146	1119	759	1175	849	5.19
2018-02-16_1515_left/001147	1913	912	1966	963	5.19
2018-02-16_1515_left/001147	1156	758	1207	842	5.19
2018-02-16_1515_left/001148	1957	919	2010	971	5.19
2018-02-16_1515_left/001148	1196	761	1245	849	5.19
2018-02-16_1515_left/001149	2005	924	2058	976	5.19
2018-02-16_1515_left/001149	1233	762	1285	854	5.19
2018-02-16_1515_left/001150	2046	924	2100	977	5.19
2018-02-16_1515_left/001150	1265	756	1326	853	5.19
2018-02-16_1515_left/001151	1307	758	1360	857	5.19
2018-02-16_1515_left/001151	2091	928	2146	984	5.19
2018-02-16_1515_left/001152	2133	931	2187	984	5.19
2018-02-16_1515_left/001152	1339	757	1397	859	5.19
2018-02-16_1515_left/001153	2175	938	2233	992	5.19
2018-02-16_1515_left/001153	1376	767	1433	860	5.19
2018-02-16_1515_left/001154	2218	935	2280	992	5.19
2018-02-16_1515_left/001154	1420	764	1473	862	5.19
2018-02-16_1515_left/001155	2261	932	2323	987	5.19
2018-02-16_1515_left/001155	1448	759	1506	862	5.19
2018-02-16_1515_left/001156	2305	934	2365	990	5.19
2018-02-16_1515_left/001156	1484	763	1543	862	5.19
2018-02-16_1515_left/001157	2351	924	2408	981	5.19
2018-02-16_1515_left/001157	1518	752	1576	858	5.19
2018-02-16_1515_left/001158	2394	926	2432	982	5.19
2018-02-16_1515_left/001158	1554	750	1606	858	5.19
2018-02-16_1515_left/001159	1588	738	1649	850	5.19
2018-02-16_1515_left/001160	1651	733	1714	844	5.19
2018-02-16_1515_left/001161	1682	729	1751	851	5.19
2018-02-16_1515_left/001162	1725	735	1786	847	5.19
2018-02-16_1515_left/001163	1759	729	1818	849	5.19
2018-02-16_1515_left/001164	1792	735	1851	857	5.19
2018-02-16_1515_left/001165	1827	728	1885	845	5.19
2018-02-16_1515_left/001166	1862	728	1922	845	5.19
2018-02-16_1515_left/001167	1896	726	1958	846	5.19
2018-02-16_1515_left/001168	1931	722	1999	836	5.19
2018-02-16_1515_left/001169	1963	711	2028	840	5.19
2018-02-16_1515_left/001170	2003	701	2067	831	5.19
2018-02-16_1515_left/001171	2041	702	2111	832	5.19
2018-02-16_1515_left/001172	2081	694	2142	826	5.19
2018-02-16_1515_left/001173	2125	688	2194	823	5.19
2018-02-16_1515_left/001175	2215	687	2287	827	5.19
2018-02-16_1515_left/001176	2264	679	2337	819	5.19
2018-02-16_1515_left/001177	2311	676	2387	823	5.19
2018-02-16_1515_left/001510	2042	1032	2051	1041	5.19
2018-02-16_1515_left/001511	2175	1047	2190	1062	5.19
2018-02-16_1515_left/001525	1945	1027	1957	1039	5.19
2018-02-16_1515_left/001529	2094	1018	2105	1030	5.19
2018-02-16_1515_left/001538	1858	1013	1867	1023	5.19
2018-02-16_1515_left/001540	1976	1003	1990	1017	2.4
2018-02-16_1515_left/001541	1969	996	1983	1011	2.4
2018-02-16_1515_left/001542	1963	1004	1977	1017	2.4
2018-02-16_1515_left/001543	1960	993	1975	1009	2.4
2018-02-16_1515_left/001548	1972	1003	1982	1012	5.19
2018-02-16_1515_left/001549	1965	1006	1976	1016	5.19
2018-02-16_1515_left/001552	1947	1002	1957	1013	5.19
2018-02-16_1515_left/001554	1896	988	1912	1003	2.4
2018-02-16_1515_left/001556	1750	1003	1762	1014	5.19
2018-02-16_1515_left/001557	1920	1001	1932	1012	5.19
2018-02-16_1515_left/001559	1912	1001	1923	1012	5.19
2018-02-16_1515_left/001560	1904	1003	1916	1014	5.19
2018-02-16_1515_left/001560	1867	1021	1880	1035	5.19
2018-02-16_1515_left/001561	1900	997	1912	1008	5.19
2018-02-16_1515_left/001561	1722	998	1734	1010	5.19
2018-02-16_1515_left/001562	1894	998	1905	1009	5.19
2018-02-16_1515_left/001563	1889	999	1899	1011	5.19
2018-02-16_1515_left/001563	1709	999	1719	1010	5.19
2018-02-16_1515_left/001565	1875	994	1885	1004	5.19
2018-02-16_1515_left/001576	1626	994	1638	1006	5.19
2018-02-16_1515_left/001577	1805	993	1814	1003	5.19
2018-02-16_1515_left/001580	1600	991	1611	1002	5.19
2018-02-16_1515_left/001581	1593	996	1606	1008	5.19
2018-02-16_1515_left/001588	1550	991	1563	1003	5.19
2018-02-16_1515_left/001590	1688	977	1705	994	2.4
2018-02-16_1515_left/001592	1679	977	1695	994	2.4
2018-02-16_1515_left/001594	1666	977	1685	996	2.4
2018-02-16_1515_left/001595	1656	979	1674	999	2.4
2018-02-16_1515_left/001600	1474	985	1486	998	5.19
2018-02-16_1515_left/001603	1651	995	1660	1006	5.19
2018-02-16_1515_left/001607	1620	979	1631	991	5.19
2018-02-16_1515_left/001609	1575	963	1596	982	2.4
2018-02-16_1515_left/001615	1548	962	1567	982	2.4
2018-02-16_1515_left/001616	1381	970	1392	982	5.19
2018-02-16_1515_left/001617	1377	980	1389	993	5.19
2018-02-16_1515_left/001618	1567	977	1578	989	5.19
2018-02-16_1515_left/001618	1372	979	1383	989	5.19
2018-02-16_1515_left/001618	1533	961	1555	981	2.4
2018-02-16_1515_left/001619	1529	961	1549	980	2.4
2018-02-16_1515_left/001619	1367	978	1380	990	5.19
2018-02-16_1515_left/001620	1528	962	1547	981	2.4
2018-02-16_1515_left/001620	1364	978	1376	990	5.19
2018-02-16_1515_left/001622	1357	980	1369	990	5.19
2018-02-16_1515_left/001623	1355	978	1366	989	5.19
2018-02-16_1515_left/001626	1342	979	1354	990	5.19
2018-02-16_1515_left/001628	1338	975	1350	987	5.19
2018-02-16_1515_left/001629	1337	977	1348	988	5.19
2018-02-16_1515_left/001630	1329	979	1342	994	5.19
2018-02-16_1515_left/001635	1319	978	1330	990	5.19
2018-02-16_1515_left/001637	1308	982	1319	993	5.19
2018-02-16_1515_left/001637	1479	966	1498	985	2.4
2018-02-16_1515_left/001638	1304	976	1317	989	5.19
2018-02-16_1515_left/001640	1293	982	1306	994	5.19
2018-02-16_1515_left/001641	1289	980	1299	991	5.19
2018-02-16_1515_left/001642	1285	988	1298	1001	5.19
2018-02-16_1515_left/001644	1451	970	1472	988	2.4
2018-02-16_1515_left/001646	1267	981	1279	993	5.19
2018-02-16_1515_left/001647	1266	978	1276	988	5.19
2018-02-16_1515_left/001647	1442	963	1459	980	2.4
2018-02-16_1515_left/001648	1260	975	1273	987	5.19
2018-02-16_1515_left/001648	1437	959	1456	977	2.4
2018-02-16_1515_left/001649	1254	975	1266	986	5.19
2018-02-16_1515_left/001649	1432	958	1451	977	2.4
2018-02-16_1515_left/001650	1430	960	1450	978	2.4
2018-02-16_1515_left/001650	1252	977	1264	989	5.19
2018-02-16_1515_left/001651	1249	980	1261	991	5.19
2018-02-16_1515_left/001652	1420	950	1441	970	2.4
2018-02-16_1515_left/001653	1238	978	1250	990	5.19
2018-02-16_1515_left/001653	1416	960	1435	979	2.4
2018-02-16_1515_left/001654	1413	959	1433	977	2.4
2018-02-16_1515_left/001655	1226	972	1239	984	5.19
2018-02-16_1515_left/001655	1408	955	1426	973	2.4
2018-02-16_1515_left/001656	1226	984	1239	996	5.19
2018-02-16_1515_left/001657	1219	982	1232	995	5.19
2018-02-16_1515_left/001658	1402	965	1420	983	2.4
2018-02-16_1515_left/001659	1397	968	1417	985	2.4
2018-02-16_1515_left/001659	1216	986	1228	999	5.19
2018-02-16_1515_left/001660	1209	979	1219	991	5.19
2018-02-16_1515_left/001661	1395	971	1414	990	2.4
2018-02-16_1515_left/001662	1384	955	1405	975	2.4
2018-02-16_1515_left/001663	1385	960	1404	979	2.4
2018-02-16_1515_left/001663	1200	978	1213	991	5.19
2018-02-16_1515_left/001664	1200	972	1212	984	5.19
2018-02-16_1515_left/001664	1383	953	1406	973	2.4
2018-02-16_1515_left/001665	1196	979	1208	991	5.19
2018-02-16_1515_left/001666	1192	968	1204	980	5.19
2018-02-16_1515_left/001666	1378	949	1398	969	2.4
2018-02-16_1515_left/001667	1192	978	1203	990	5.19
2018-02-16_1515_left/001667	1377	959	1396	978	2.4
2018-02-16_1515_left/001668	1183	964	1196	977	5.19
2018-02-16_1515_left/001668	1330	966	1339	976	5.19
2018-02-16_1515_left/001668	1369	946	1390	966	2.4
2018-02-16_1515_left/001669	1186	978	1199	990	5.19
2018-02-16_1515_left/001669	1368	956	1397	983	2.4
2018-02-16_1515_left/001670	1180	973	1192	984	5.19
2018-02-16_1515_left/001670	1368	955	1387	973	2.4
2018-02-16_1515_left/001671	1366	965	1388	985	2.4
2018-02-16_1515_left/001672	1177	973	1192	986	5.19
2018-02-16_1515_left/001672	1365	954	1388	972	2.4
2018-02-16_1515_left/001673	1175	985	1186	996	5.19
2018-02-16_1515_left/001673	1363	964	1383	985	2.4
2018-02-16_1515_left/001674	1168	977	1181	989	5.19
2018-02-16_1515_left/001674	1357	958	1379	979	2.4
2018-02-16_1515_left/001675	1168	984	1180	996	5.19
2018-02-16_1515_left/001675	1357	966	1377	986	2.4
2018-02-16_1515_left/001676	1167	982	1180	995	5.19
2018-02-16_1515_left/001676	1357	963	1379	984	2.4
2018-02-16_1515_left/001677	1160	967	1173	979	5.19
2018-02-16_1515_left/001677	1351	951	1372	971	2.4
2018-02-16_1515_left/001678	1347	953	1373	979	2.4
2018-02-16_1515_left/001679	1160	977	1173	990	5.19
2018-02-16_1515_left/001679	1353	961	1374	981	2.4
2018-02-16_1515_left/001680	1147	960	1160	973	5.19
2018-02-16_1515_left/001680	1339	944	1360	967	2.4
2018-02-16_1515_left/001681	1158	965	1172	978	5.19
2018-02-16_1515_left/001681	1350	947	1372	968	2.4
2018-02-16_1515_left/001682	1143	958	1155	969	5.19
2018-02-16_1515_left/001682	1338	983	1356	1002	5.19
2018-02-16_1515_left/001682	1336	940	1355	960	2.4
2018-02-16_1515_left/001683	1151	968	1164	980	5.19
2018-02-16_1515_left/001683	1346	949	1365	969	2.4
2018-02-16_1515_left/001684	1137	960	1150	972	5.19
2018-02-16_1515_left/001684	1333	988	1351	1006	5.19
2018-02-16_1515_left/001684	1332	944	1354	966	2.4
2018-02-16_1515_left/001685	1338	991	1356	1010	5.19
2018-02-16_1515_left/001685	1336	947	1357	967	2.4
2018-02-16_1515_left/001685	1142	964	1155	977	5.19
2018-02-16_1515_left/001686	1333	945	1356	968	2.4
2018-02-16_1515_left/001686	1140	965	1152	976	5.19
2018-02-16_1515_left/001687	1134	971	1146	984	5.19
2018-02-16_1515_left/001687	1329	955	1351	975	2.4
2018-02-16_1515_left/001688	1333	959	1356	983	2.4
2018-02-16_1515_left/001689	1130	968	1143	981	5.19
2018-02-16_1515_left/001689	1327	952	1348	973	2.4
2018-02-16_1515_left/001689	60	860	116	946	5.19
2018-02-16_1515_left/001690	1328	957	1355	983	2.4
2018-02-16_1515_left/001691	1130	971	1143	983	5.19
2018-02-16_1515_left/001691	1329	954	1350	975	2.4
2018-02-16_1515_left/001692	1127	971	1141	984	5.19
2018-02-16_1515_left/001692	1323	955	1349	976	2.4
2018-02-16_1515_left/001693	1135	976	1147	989	5.19
2018-02-16_1515_left/001693	1287	979	1298	990	5.19
2018-02-16_1515_left/001693	1334	1001	1355	1023	5.19
2018-02-16_1515_left/001693	772	916	844	981	3.24
2018-02-16_1515_left/001693	1330	956	1354	982	2.4
2018-02-16_1515_left/001694	1128	958	1143	971	5.19
2018-02-16_1515_left/001694	1283	961	1294	973	5.19
2018-02-16_1515_left/001694	1325	938	1353	965	2.4
2018-02-16_1515_left/001695	1334	997	1354	1017	5.19
2018-02-16_1515_left/001695	1134	970	1147	984	5.19
2018-02-16_1515_left/001695	1333	952	1355	976	2.4
2018-02-16_1515_left/001696	1131	957	1145	969	5.19
2018-02-16_1515_left/001696	1333	985	1354	1004	5.19
2018-02-16_1515_left/001696	1328	937	1357	966	2.4
2018-02-16_1515_left/001697	1136	969	1149	982	5.19
2018-02-16_1515_left/001697	1339	996	1357	1016	5.19
2018-02-16_1515_left/001697	1337	951	1359	972	2.4
2018-02-16_1515_left/001698	1133	960	1147	973	5.19
2018-02-16_1515_left/001698	1335	943	1357	966	2.4
2018-02-16_1515_left/001698	1337	988	1356	1008	5.19
2018-02-16_1515_left/001699	1135	963	1147	977	5.19
2018-02-16_1515_left/001699	1336	946	1358	970	2.4
2018-02-16_1515_left/001699	1338	991	1358	1011	5.19
2018-02-16_1515_left/001700	1340	943	1362	966	2.4
2018-02-16_1515_left/001700	1138	960	1152	974	5.19
2018-02-16_1515_left/001700	1341	991	1360	1008	5.19
2018-02-16_1515_left/001701	1341	993	1360	1014	5.19
2018-02-16_1515_left/001701	1136	965	1150	978	5.19
2018-02-16_1515_left/001701	1336	946	1369	973	2.4
2018-02-16_1515_left/001702	1335	939	1368	966	2.4
2018-02-16_1515_left/001702	1136	958	1150	971	5.19
2018-02-16_1515_left/001702	1291	962	1303	975	5.19
2018-02-16_1515_left/001703	1146	977	1159	989	5.19
2018-02-16_1515_left/001703	746	909	815	972	3.24
2018-02-16_1515_left/001703	1347	957	1373	984	2.4
2018-02-16_1515_left/001704	1140	970	1154	983	5.19
2018-02-16_1515_left/001704	1346	954	1366	975	2.4
2018-02-16_1515_left/001705	1143	969	1158	982	5.19
2018-02-16_1515_left/001705	1347	952	1374	975	2.4
