frame	xtl	ytl	xbr	ybr	class	temporary	data
2018-02-16_1503_right/014480	324	917	367	963	4.1.1	false	
2018-02-16_1503_right/014480	305	848	370	915	2.1	false	
2018-02-16_1503_right/014480	498	613	580	695	4.2.3	false	
2018-02-16_1503_right/014475	376	920	411	959	4.1.1	false	
2018-02-16_1503_right/014475	563	722	619	912	8.22.3	false	
2018-02-16_1503_right/014475	350	853	412	915	2.1	false	
2018-02-16_1503_right/014475	559	636	631	711	4.2.3	false	
2018-02-16_1503_right/014470	412	924	453	966	4.1.1	false	
2018-02-16_1503_right/014470	619	746	668	920	8.22.3	false	
2018-02-16_1503_right/014470	396	865	454	922	2.1	false	
2018-02-16_1503_right/014470	613	667	682	737	4.2.3	false	
2018-02-16_1503_right/014465	447	917	486	959	4.1.1	false	
2018-02-16_1503_right/014465	432	858	488	914	2.1	false	
2018-02-16_1503_right/014465	661	750	707	906	8.22.3	false	
2018-02-16_1503_right/014465	655	676	721	741	4.2.3	false	
2018-02-16_1503_right/014460	480	909	520	947	4.1.1	false	
2018-02-16_1503_right/014460	466	855	519	906	2.1	false	
2018-02-16_1503_right/014460	693	685	752	747	4.2.3	false	
2018-02-16_1503_right/014460	697	756	742	899	8.22.3	false	
2018-02-16_1503_right/014455	516	927	551	965	4.1.1	false	
2018-02-16_1503_right/014455	730	716	786	775	4.2.3	false	
2018-02-16_1503_right/014455	733	783	776	919	8.22.3	false	
2018-02-16_1503_right/014455	499	871	553	925	2.1	false	
2018-02-16_1503_right/014450	541	925	575	962	4.1.1	false	
2018-02-16_1503_right/014450	759	729	812	783	4.2.3	false	
2018-02-16_1503_right/014450	528	874	579	923	2.1	false	
2018-02-16_1503_right/014450	761	790	804	923	8.22.3	false	
2018-02-16_1503_right/014445	565	915	601	947	4.1.1	false	
2018-02-16_1503_right/014445	786	726	835	779	4.2.3	false	
2018-02-16_1503_right/014445	552	862	601	911	2.1	false	
2018-02-16_1503_right/014445	787	789	824	911	8.22.3	false	
2018-02-16_1503_right/014440	597	916	629	947	4.1.1	false	
2018-02-16_1503_right/014440	818	796	854	911	8.22.3	false	
2018-02-16_1503_right/014440	815	738	864	789	4.2.3	false	
2018-02-16_1503_right/014440	584	865	631	913	2.1	false	
2018-02-16_1503_right/014435	621	921	652	954	4.1.1	false	
2018-02-16_1503_right/014435	837	753	883	800	4.2.3	false	
2018-02-16_1503_right/014435	841	808	875	917	8.22.3	false	
2018-02-16_1503_right/014435	609	872	656	918	2.1	false	
2018-02-16_1503_right/014430	642	927	676	958	4.1.1	false	
2018-02-16_1503_right/014430	860	768	903	812	4.2.3	false	
2018-02-16_1503_right/014430	633	879	681	925	2.1	false	
2018-02-16_1503_right/014430	863	819	896	927	8.22.3	false	
2018-02-16_1503_right/014425	671	927	700	959	4.1.1	false	
2018-02-16_1503_right/014425	884	826	917	931	8.22.3	false	
2018-02-16_1503_right/014425	882	777	924	819	4.2.3	false	
2018-02-16_1503_right/014425	657	882	702	925	2.1	false	
2018-02-16_1503_right/014420	691	928	721	958	4.1.1	false	
2018-02-16_1503_right/014420	904	832	933	929	8.22.3	false	
2018-02-16_1503_right/014420	900	781	941	824	4.2.3	false	
2018-02-16_1503_right/014420	680	883	722	925	2.1	false	
2018-02-16_1503_right/014415	922	792	957	832	4.2.3	false	
2018-02-16_1503_right/014415	923	838	952	928	8.22.3	false	
2018-02-16_1503_right/014415	703	889	744	928	2.1	false	
2018-02-16_1503_right/014410	944	845	973	939	6.4	false	
2018-02-16_1503_right/014410	942	804	977	843	4.2.3	false	
2018-02-16_1503_right/014410	728	895	768	937	2.1	false	
2018-02-16_1503_right/014405	959	810	993	849	4.2.3	false	
2018-02-16_1503_right/014405	748	900	786	939	2.1	false	
2018-02-16_1503_right/014405	961	853	988	945	8.22.3	false	
2018-02-16_1503_right/014400	972	822	1005	857	4.2.3	false	
2018-02-16_1503_right/014400	763	903	801	941	2.1	false	
2018-02-16_1503_right/014400	975	865	1000	947	8.22.3	false	
2018-02-16_1503_right/014395	984	830	1017	864	4.2.3	false	
2018-02-16_1503_right/014395	778	909	816	948	2.1	false	
2018-02-16_1503_right/014395	986	872	1009	954	8.22.3	false	
2018-02-16_1503_right/014390	787	918	821	953	2.1	false	
2018-02-16_1503_right/014390	988	880	1013	958	8.22.3	false	
2018-02-16_1503_right/014390	986	839	1018	873	4.2.3	false	
2018-02-16_1503_right/014385	788	913	820	947	2.1	false	
2018-02-16_1503_right/014385	985	838	1016	869	4.2.3	false	
2018-02-16_1503_right/014385	986	873	1011	952	8.22.3	false	
2018-02-16_1503_right/014380	979	840	1010	872	4.2.3	false	
2018-02-16_1503_right/014380	786	913	820	947	2.1	false	
2018-02-16_1503_right/014380	984	877	1005	951	8.22.3	false	
2018-02-16_1503_right/014375	972	853	1000	885	4.2.3	false	
2018-02-16_1503_right/014375	783	925	815	959	2.1	false	
2018-02-16_1503_right/014375	975	889	999	965	8.22.3	false	
2018-02-16_1503_right/014370	964	873	992	902	4.2.3	false	
2018-02-16_1503_right/014370	775	941	808	974	2.1	false	
2018-02-16_1503_right/014370	964	903	989	979	8.22.3	false	
2018-02-16_1503_right/014365	954	862	982	890	4.2.3	false	
2018-02-16_1503_right/014365	772	931	804	962	2.1	false	
2018-02-16_1503_right/014365	956	893	979	961	8.22.3	false	
2018-02-16_1503_right/014360	766	932	795	963	2.1	false	
2018-02-16_1503_right/014360	949	892	970	968	8.22.3	false	
2018-02-16_1503_right/014355	762	939	791	969	2.1	false	
2018-02-16_1503_right/014355	943	905	966	972	8.22.3	false	
2018-02-16_1503_right/014350	755	937	785	969	2.1	false	
2018-02-16_1503_right/014350	935	908	957	973	8.22.3	false	
2018-02-16_1503_right/014345	750	945	778	976	2.1	false	
2018-02-16_1503_right/014345	926	917	948	973	8.22.3	false	
2018-02-16_1503_right/014340	744	953	772	982	2.1	false	
2018-02-16_1503_right/014340	918	927	939	982	6.4	false	
2018-02-16_1503_right/014335	737	953	765	983	2.1	false	
2018-02-16_1503_right/014330	733	948	759	977	2.1	false	
2018-02-16_1503_right/014330	904	922	921	980	8.22.3	false	
2018-02-16_1503_right/014325	726	953	752	980	2.1	false	
2018-02-16_1503_right/014325	894	929	912	980	8.22.3	false	
2018-02-16_1503_right/014325	2267	645	2401	843	5.16	false	
2018-02-16_1503_right/014320	717	954	744	983	2.1	false	
2018-02-16_1503_right/014320	2111	698	2227	866	5.16	false	
2018-02-16_1503_right/014320	884	928	903	982	8.22.3	false	
2018-02-16_1503_right/014315	713	953	739	983	2.1	false	
2018-02-16_1503_right/014315	1989	730	2089	876	5.16	false	
2018-02-16_1503_right/014315	876	930	897	981	8.22.3	false	
2018-02-16_1503_right/014310	871	935	890	986	8.22.3	false	
2018-02-16_1503_right/014310	1892	765	1981	898	5.16	false	
2018-02-16_1503_right/014305	864	933	882	983	8.22.3	false	
2018-02-16_1503_right/014305	1813	783	1894	904	5.16	false	
2018-02-16_1503_right/014300	862	933	880	979	8.22.3	false	
2018-02-16_1503_right/014300	1752	798	1825	909	5.16	false	
2018-02-16_1503_right/014295	860	926	877	979	8.22.3	false	
2018-02-16_1503_right/014295	1694	817	1761	913	5.16	false	
2018-02-16_1503_right/014290	863	924	884	975	8.22.3	false	
2018-02-16_1503_right/014290	1656	823	1718	917	5.16	false	
2018-02-16_1503_right/014285	1623	836	1683	923	5.16	false	
2018-02-16_1503_right/014280	870	941	888	984	6.4	false	
2018-02-16_1503_right/014280	1596	857	1648	932	5.16	false	
2018-02-16_1503_right/014275	1577	866	1627	938	5.16	false	
2018-02-16_1503_right/014270	1562	876	1612	946	5.16	false	
2018-02-16_1503_right/014265	1549	872	1596	938	5.16	false	
2018-02-16_1503_right/014260	1540	871	1584	937	5.16	false	
2018-02-16_1503_right/014255	1528	878	1569	936	5.16	false	
2018-02-16_1503_right/014250	923	939	946	977	6.4	false	
2018-02-16_1503_right/014250	1512	884	1553	941	5.16	false	
2018-02-16_1503_right/014245	1495	883	1534	939	5.16	false	
2018-02-16_1503_right/014240	1481	888	1518	938	5.16	false	
2018-02-16_1503_right/014235	0	767	40	895	5.19.1	false	
2018-02-16_1503_right/014235	1470	894	1506	950	5.16	false	
2018-02-16_1503_right/014230	28	784	151	907	5.19.2	false	
2018-02-16_1503_right/014230	29	643	145	759	4.4.1	false	
2018-02-16_1503_right/014230	1470	898	1503	948	5.16	false	
2018-02-16_1503_right/014225	129	799	242	911	5.19.2	false	
2018-02-16_1503_right/014225	1470	896	1503	943	5.16	false	
2018-02-16_1503_right/014225	133	667	238	776	4.4.1	false	
2018-02-16_1503_right/014220	1476	902	1509	950	5.16	false	
2018-02-16_1503_right/014220	222	813	327	916	5.19.2	false	
2018-02-16_1503_right/014220	220	692	320	790	4.4.1	false	
2018-02-16_1503_right/014215	1488	909	1521	956	5.16	false	
2018-02-16_1503_right/014215	306	834	403	926	5.19.2	false	
2018-02-16_1503_right/014215	307	718	397	810	4.4.1	false	
2018-02-16_1503_right/014210	1504	913	1536	958	5.16	false	
2018-02-16_1503_right/014210	383	737	468	825	4.4.1	false	
2018-02-16_1503_right/014210	382	844	473	933	5.19.2	false	
2018-02-16_1503_right/014205	1532	918	1563	963	5.16	false	
2018-02-16_1503_right/014205	2364	523	2439	808	5.19.1	false	
2018-02-16_1503_right/014205	469	858	553	943	5.19.2	false	
2018-02-16_1503_right/014205	469	758	548	842	4.4.1	false	
2018-02-16_1503_right/014200	904	1018	942	1039	5.19.1	false	
2018-02-16_1503_right/014200	2239	595	2439	843	5.19.1	false	
2018-02-16_1503_right/014200	1557	920	1588	964	5.16	false	
2018-02-16_1503_right/014200	539	772	615	848	4.4.1	false	
2018-02-16_1503_right/014200	540	867	619	946	5.19.2	false	
2018-02-16_1503_right/014195	1616	926	1645	969	5.16	false	
2018-02-16_1503_right/014195	2191	643	2383	867	5.19.1	false	
2018-02-16_1503_right/014195	636	784	707	858	4.4.1	false	
2018-02-16_1503_right/014195	636	875	710	951	5.19.2	false	
2018-02-16_1503_right/014190	1693	925	1719	960	5.16	false	
2018-02-16_1503_right/014190	2184	671	2362	872	5.19.1	false	
2018-02-16_1503_right/014190	742	794	812	864	4.4.1	false	
2018-02-16_1503_right/014190	744	880	815	952	5.19.2	false	
2018-02-16_1503_right/014185	1786	923	1812	960	5.16	false	
2018-02-16_1503_right/014185	2214	692	2382	881	5.19.1	false	
2018-02-16_1503_right/014185	860	800	925	865	4.4.1	false	
2018-02-16_1503_right/014185	860	881	930	951	5.19.2	false	
2018-02-16_1503_right/014180	1920	925	1950	964	5.16	false	
2018-02-16_1503_right/014180	2292	717	2442	891	5.19.1	false	
2018-02-16_1503_right/014180	1015	809	1075	871	4.4.1	false	
2018-02-16_1503_right/014180	1015	889	1079	952	5.19.2	false	
2018-02-16_1503_right/014175	2069	916	2097	954	5.16	false	
2018-02-16_1503_right/014175	2399	724	2443	886	5.19.1	false	
2018-02-16_1503_right/014175	1168	809	1227	870	4.4.1	false	
2018-02-16_1503_right/014175	1168	888	1230	950	5.19.2	false	
2018-02-16_1503_right/014170	1335	814	1392	870	4.4.1	false	
2018-02-16_1503_right/014170	2240	915	2269	956	5.16	false	
2018-02-16_1503_right/014170	1337	891	1393	949	5.19.2	false	
2018-02-16_1503_right/014165	1505	886	1565	946	5.19.2	false	
2018-02-16_1503_right/014160	1680	800	1733	860	3.27	false	
2018-02-16_1503_right/014160	124	959	153	1008	5.19.1	false	
2018-02-16_1503_right/014160	1679	883	1735	940	5.19.2	false	
2018-02-16_1503_right/014160	159	886	226	956	5.19.1	false	
2018-02-16_1503_right/014155	1847	804	1900	858	4.4.1	false	
2018-02-16_1503_right/014155	334	954	365	1002	5.19.1	false	
2018-02-16_1503_right/014155	1845	877	1903	937	5.19.2	false	
2018-02-16_1503_right/014155	379	889	439	955	5.19.1	false	
2018-02-16_1503_right/014150	539	942	565	986	5.19.2	false	
2018-02-16_1503_right/014150	2020	788	2071	843	4.4.1	false	
2018-02-16_1503_right/014150	2015	862	2077	921	5.19.2	false	
2018-02-16_1503_right/014150	586	879	643	944	5.19.1	false	
2018-02-16_1503_right/014145	691	932	714	974	5.19.2	false	
2018-02-16_1503_right/014145	2155	779	2212	835	4.4.1	false	
2018-02-16_1503_right/014145	2152	852	2215	911	5.19.2	false	
2018-02-16_1503_right/014145	740	868	797	930	5.19.1	false	
2018-02-16_1503_right/014140	819	931	844	974	5.19.2	false	
2018-02-16_1503_right/014140	2273	788	2333	843	4.4.1	false	
2018-02-16_1503_right/014140	873	872	926	931	5.19.1	false	
2018-02-16_1503_right/014140	2271	860	2334	920	5.19.2	false	
2018-02-16_1503_right/014135	924	932	950	975	5.19.2	false	
2018-02-16_1503_right/014135	981	874	1033	932	5.19.1	false	
2018-02-16_1503_right/014135	2375	784	2433	840	4.4.1	false	
2018-02-16_1503_right/014135	2373	857	2436	916	5.19.2	false	
2018-02-16_1503_right/014130	1021	924	1044	968	5.19.2	false	
2018-02-16_1503_right/014130	1076	868	1129	923	5.19.1	false	
2018-02-16_1503_right/014125	1103	914	1126	954	5.19.2	false	
2018-02-16_1503_right/014125	1159	859	1209	914	5.19.1	false	
2018-02-16_1503_right/014120	1194	920	1218	960	5.19.2	false	
2018-02-16_1503_right/014120	1253	866	1301	920	5.19.1	false	
2018-02-16_1503_right/014115	1280	911	1305	952	5.19.2	false	
2018-02-16_1503_right/014115	1341	859	1387	913	5.19.1	false	
2018-02-16_1503_right/014110	1435	869	1482	920	5.19.1	false	
2018-02-16_1503_right/014105	1559	880	1606	932	5.19.1	false	
2018-02-16_1503_right/014100	1686	879	1735	929	5.19.1	false	
2018-02-16_1503_right/014095	1815	873	1864	926	5.19.1	false	
2018-02-16_1503_right/014090	1904	890	1927	930	5.19.1	false	
2018-02-16_1503_right/014090	1962	840	2011	891	5.19.1	false	
2018-02-16_1503_right/014085	2031	903	2055	942	5.19.1	false	
2018-02-16_1503_right/014085	2089	850	2140	903	5.19.1	false	
2018-02-16_1503_right/014080	2142	904	2166	943	5.19.2	false	
2018-02-16_1503_right/014080	2198	852	2250	908	5.19.1	false	
2018-02-16_1503_right/014075	2247	919	2272	960	5.19.1	false	
2018-02-16_1503_right/014075	2303	867	2356	922	5.19.1	false	
2018-02-16_1503_right/014070	2349	930	2377	971	5.19.1	false	
2018-02-16_1503_right/014070	2407	877	2445	933	5.19.1	false	
2018-02-16_1503_right/013995	2261	561	2441	819	5.19.1	false	
2018-02-16_1503_right/013990	2154	585	2366	828	5.19.1	false	
2018-02-16_1503_right/013985	2056	611	2247	821	5.19.1	false	
2018-02-16_1503_right/013980	1967	646	2137	843	5.19.1	false	
2018-02-16_1503_right/013975	2423	866	2445	908	5.19.1	false	
2018-02-16_1503_right/013975	1870	703	2030	879	5.19.1	false	
2018-02-16_1503_right/013970	2393	850	2429	894	5.19.1	false	
2018-02-16_1503_right/013970	1812	719	1948	868	5.19.1	false	
2018-02-16_1503_right/013965	2362	853	2398	892	5.19.1	false	
2018-02-16_1503_right/013965	1761	734	1892	869	5.19.1	false	
2018-02-16_1503_right/013960	2342	875	2378	912	5.19.1	false	
2018-02-16_1503_right/013960	1719	769	1839	901	5.19.1	false	
2018-02-16_1503_right/013955	2323	867	2351	904	5.19.1	false	
2018-02-16_1503_right/013955	1689	784	1794	893	5.19.1	false	
2018-02-16_1503_right/013950	2293	862	2324	899	5.19.1	false	
2018-02-16_1503_right/013950	1647	789	1749	892	5.19.1	false	
2018-02-16_1503_right/013945	2265	871	2295	907	5.19.1	false	
2018-02-16_1503_right/013945	1616	810	1710	905	5.19.1	false	
2018-02-16_1503_right/013940	2242	879	2271	912	5.19.1	false	
2018-02-16_1503_right/013940	1591	831	1674	917	5.19.1	false	
2018-02-16_1503_right/013935	2215	878	2246	915	5.19.1	false	
2018-02-16_1503_right/013935	1567	835	1644	915	5.19.1	false	
2018-02-16_1503_right/013930	2184	885	2213	920	5.19.1	false	
2018-02-16_1503_right/013930	1540	847	1615	923	5.19.1	false	
2018-02-16_1503_right/013925	2155	889	2186	923	5.19.1	false	
2018-02-16_1503_right/013925	1516	856	1587	929	5.19.1	false	
2018-02-16_1503_right/013920	2213	661	2377	880	NA	false	
2018-02-16_1503_right/013920	2144	407	2408	650	2.4	false	
2018-02-16_1503_right/013920	2106	66	2424	418	2.2	false	
2018-02-16_1503_right/013920	1498	859	1561	926	5.19.1	false	
2018-02-16_1503_right/013915	1960	212	2229	473	2.2	false	
2018-02-16_1503_right/013915	2034	696	2190	882	4.1.2	false	
2018-02-16_1503_right/013915	2012	466	2203	684	2.4	false	
2018-02-16_1503_right/013915	1475	848	1537	910	5.19.1	false	
2018-02-16_1503_right/013910	1462	860	1517	920	5.19.1	false	
2018-02-16_1503_right/013905	1846	768	1970	906	4.1.2	false	
2018-02-16_1503_right/013905	1458	864	1510	920	5.19.1	false	
2018-02-16_1503_right/013900	1788	786	1898	915	4.1.2	false	
2018-02-16_1503_right/013900	1766	635	1912	774	2.4	false	
2018-02-16_1503_right/013900	1782	449	1893	623	2.2	false	
2018-02-16_1503_right/013900	1448	873	1501	925	5.19.1	false	
2018-02-16_1503_right/013895	1733	536	1856	681	3.27	false	
2018-02-16_1503_right/013895	2425	870	2445	911	5.19.1	false	
2018-02-16_1503_right/013895	1745	811	1846	916	4.1.2	false	
2018-02-16_1503_right/013895	1446	877	1496	929	5.19.1	false	
2018-02-16_1503_right/013890	1685	828	1784	928	4.1.2	false	
2018-02-16_1503_right/013890	2379	878	2417	915	5.19.1	false	
2018-02-16_1503_right/013890	1439	885	1485	934	5.19.1	false	
2018-02-16_1503_right/013885	2345	875	2379	912	5.19.1	false	
2018-02-16_1503_right/013885	1659	837	1737	938	4.1.2	false	
2018-02-16_1503_right/013885	1432	884	1479	933	5.19.1	false	
2018-02-16_1503_right/013880	1603	605	1712	724	2.2	false	
2018-02-16_1503_right/013880	2309	866	2336	904	5.19.1	false	
2018-02-16_1503_right/013880	1423	880	1467	927	5.19.1	false	
2018-02-16_1503_right/013880	1622	837	1701	922	4.1.2	false	
2018-02-16_1503_right/013880	1618	730	1698	823	2.4	false	
2018-02-16_1503_right/013875	1577	746	1666	837	2.4	false	
2018-02-16_1503_right/013875	1413	880	1455	927	5.19.1	false	
2018-02-16_1503_right/013875	1568	623	1673	742	2.2	false	
2018-02-16_1503_right/013875	1590	844	1662	926	4.1.2	false	
2018-02-16_1503_right/013870	1405	896	1445	937	5.19.1	false	
2018-02-16_1503_right/013870	1543	661	1644	768	2.2	false	
2018-02-16_1503_right/013870	1564	863	1639	944	4.1.2	false	
2018-02-16_1503_right/013870	1555	771	1638	851	2.4	false	
2018-02-16_1503_right/013865	1399	889	1434	930	5.19.1	false	
2018-02-16_1503_right/013865	1523	672	1619	772	2.2	false	
2018-02-16_1503_right/013865	1541	863	1608	934	4.1.2	false	
2018-02-16_1503_right/013865	1535	776	1613	851	2.4	false	
2018-02-16_1503_right/013860	2172	897	2195	932	5.19.1	false	
2018-02-16_1503_right/013860	1388	907	1426	949	5.19.1	false	
2018-02-16_1503_right/013860	1505	707	1591	801	2.2	false	
2018-02-16_1503_right/013860	1521	885	1581	952	4.1.2	false	
2018-02-16_1503_right/013860	1512	802	1586	876	2.4	false	
2018-02-16_1503_right/013855	1387	912	1420	951	5.19.1	false	
2018-02-16_1503_right/013855	1500	819	1566	884	2.4	false	
2018-02-16_1503_right/013855	1508	891	1563	959	4.1.2	false	
2018-02-16_1503_right/013855	1487	724	1580	816	2.2	false	
2018-02-16_1503_right/013850	1382	919	1417	957	5.19.1	false	
2018-02-16_1503_right/013850	1492	903	1548	966	4.1.2	false	
2018-02-16_1503_right/013850	1475	743	1562	830	2.2	false	
2018-02-16_1503_right/013850	1485	832	1552	897	2.4	false	
2018-02-16_1503_right/013845	1376	930	1412	970	5.19.1	false	
2018-02-16_1503_right/013845	1482	918	1532	977	4.1.2	false	
2018-02-16_1503_right/013845	1475	850	1540	910	2.4	false	
2018-02-16_1503_right/013845	1465	766	1546	848	2.2	false	
2018-02-16_1503_right/013840	1383	926	1415	961	5.19.1	false	
2018-02-16_1503_right/013840	1470	839	1533	906	5.20	false	
2018-02-16_1503_right/013840	1461	767	1540	856	2.2	false	
2018-02-16_1503_right/013840	1472	915	1525	971	4.1.2	false	
2018-02-16_1503_right/013835	1381	916	1410	951	5.19.1	false	
2018-02-16_1503_right/013835	1468	907	1518	957	4.1.2	false	
2018-02-16_1503_right/013835	1463	842	1522	895	2.4	false	
2018-02-16_1503_right/013835	1453	765	1529	842	2.2	false	
2018-02-16_1503_right/013830	1369	922	1400	956	5.19.1	false	
2018-02-16_1503_right/013830	1449	914	1495	963	4.1.2	false	
2018-02-16_1503_right/013830	1443	851	1502	904	2.4	false	
2018-02-16_1503_right/013830	1439	783	1505	853	2.2	false	
2018-02-16_1503_right/013825	1362	935	1394	972	5.19.1	false	
2018-02-16_1503_right/013825	1439	927	1481	973	4.1.2	false	
2018-02-16_1503_right/013825	1422	804	1490	869	2.2	false	
2018-02-16_1503_right/013825	1433	870	1482	922	2.4	false	
2018-02-16_1503_right/013820	1365	945	1390	976	5.19.1	false	
2018-02-16_1503_right/013820	1430	937	1475	985	4.1.2	false	
2018-02-16_1503_right/013820	1427	883	1477	928	2.4	false	
2018-02-16_1503_right/013820	1421	816	1482	883	2.2	false	
2018-02-16_1503_right/013815	1425	924	1463	969	4.1.2	false	
2018-02-16_1503_right/013815	1360	932	1394	966	5.19.1	false	
2018-02-16_1503_right/013815	1411	811	1470	868	2.2	false	
2018-02-16_1503_right/013815	1417	874	1465	923	2.4	false	
2018-02-16_1503_right/013810	1356	939	1383	972	5.19.1	false	
2018-02-16_1503_right/013810	1401	820	1463	886	2.2	false	
2018-02-16_1503_right/013810	1414	934	1455	976	4.1.2	false	
2018-02-16_1503_right/013810	1411	882	1454	927	2.4	false	
2018-02-16_1503_right/013805	1405	942	1439	983	NA	false	
