frame	xtl	ytl	xbr	ybr	class
2018-03-23_1352_right/001396	896	924	916	956	2.4
2018-03-23_1352_right/004860	1468	933	1513	980	3.1
2018-03-23_1352_right/000782	1675	783	1750	858	3.27
2018-03-23_1352_right/000782	862	845	911	895	5.19
2018-03-23_1352_right/000782	1494	840	1542	892	5.19
2018-03-23_1352_right/000782	1496	892	1544	941	5.20
2018-03-23_1352_right/000459	1025	959	1049	985	5.19
2018-03-23_1352_right/000459	1372	937	1405	964	5.20
2018-03-23_1352_right/000459	1025	983	1049	1013	5.20
2018-03-23_1352_right/003399	1264	965	1286	987	3.24
2018-03-23_1352_right/003399	1735	951	1758	978	5.19
2018-03-23_1352_right/002421	405	829	470	894	5.20
2018-03-23_1352_right/002421	1311	796	1359	875	5.20
2018-03-23_1352_right/004556	782	903	818	939	3.27
2018-03-23_1352_right/001611	445	931	486	966	2.4
2018-03-23_1352_right/004886	1556	930	1613	987	3.1
2018-03-23_1352_right/003427	1818	942	1843	972	5.19
2018-03-23_1352_right/000691	1543	863	1590	910	3.27
2018-03-23_1352_right/000691	1008	895	1042	929	5.19
2018-03-23_1352_right/000691	1833	749	1917	836	5.19
2018-03-23_1352_right/000691	1457	890	1491	927	5.19
2018-03-23_1352_right/000691	535	752	656	877	5.19
2018-03-23_1352_right/000691	1459	925	1491	958	5.20
2018-03-23_1352_right/000691	533	881	655	1006	5.20
2018-03-23_1352_right/003094	1329	932	1354	961	5.19
2018-03-23_1352_right/000602	890	884	940	938	5.19
2018-03-23_1352_right/000602	1041	916	1066	940	5.19
2018-03-23_1352_right/000602	891	936	939	988	5.20
2018-03-23_1352_right/001048	1163	914	1193	944	5.20
2018-03-23_1352_right/006296	1236	907	1261	936	2.1
2018-03-23_1352_right/006296	1274	873	1307	905	4.2
2018-03-23_1352_right/006296	1283	994	1315	1026	4.2
2018-03-23_1352_right/006296	1285	922	1302	985	8.22
2018-03-23_1352_right/000522	971	923	1004	959	5.19
2018-03-23_1352_right/000522	1409	897	1444	934	5.20
2018-03-23_1352_right/000522	971	957	1005	993	5.20
2018-03-23_1352_right/002131	2332	600	2444	829	2.4
2018-03-23_1352_right/000924	2299	449	2445	649	5.19
2018-03-23_1352_right/000924	2311	664	2446	863	5.20
2018-03-23_1352_right/002486	1754	430	1912	664	5.20
2018-03-23_1352_right/005743	270	709	299	831	2.1
2018-03-23_1352_right/005743	2412	807	2446	858	2.4
2018-03-23_1352_right/005743	2418	865	2445	913	4.1
2018-03-23_1352_right/000564	923	921	963	964	5.19
2018-03-23_1352_right/000564	1460	887	1493	925	5.20
2018-03-23_1352_right/000564	923	964	963	1004	5.20
2018-03-23_1352_right/007635	1232	976	1243	1021	8.22
2018-03-23_1352_right/000687	1543	866	1588	912	3.27
2018-03-23_1352_right/000687	1814	759	1896	841	5.19
2018-03-23_1352_right/000687	1019	896	1052	931	5.19
2018-03-23_1352_right/000687	1460	892	1493	927	5.19
2018-03-23_1352_right/000687	577	765	695	886	5.19
2018-03-23_1352_right/000687	577	888	692	1007	5.20
2018-03-23_1352_right/000687	1462	928	1493	959	5.20
2018-03-23_1352_right/003650	1053	702	1134	794	5.19
2018-03-23_1352_right/003650	2244	567	2433	745	5.19
2018-03-23_1352_right/003650	1057	793	1136	887	5.20
2018-03-23_1352_right/003650	2243	748	2426	924	5.20
2018-03-23_1352_right/008493	994	886	1030	921	3.27
2018-03-23_1352_right/008493	1532	839	1563	873	3.27
2018-03-23_1352_right/008493	2092	835	2117	874	5.19
2018-03-23_1352_right/004219	1665	820	1730	892	4.1
2018-03-23_1352_right/000185	1477	872	1523	917	3.27
2018-03-23_1352_right/000185	1478	921	1521	964	5.20
2018-03-23_1352_right/007727	467	962	496	994	3.1
2018-03-23_1352_right/007727	1034	926	1065	957	4.2
2018-03-23_1352_right/007727	1040	959	1063	1048	8.22
2018-03-23_1352_right/006080	1573	776	1659	861	3.24
2018-03-23_1352_right/004361	26	808	116	949	3.1
2018-03-23_1352_right/001243	1479	693	1603	817	5.20
2018-03-23_1352_right/001272	1562	927	1588	951	2.4
2018-03-23_1352_right/001272	1792	382	2053	630	5.20
2018-03-23_1352_right/005976	1324	918	1355	948	3.24
2018-03-23_1352_right/002178	2366	555	2443	759	2.4
2018-03-23_1352_right/001793	1612	809	1690	878	2.4
2018-03-23_1352_right/001793	106	787	178	852	2.4
2018-03-23_1352_right/005961	1320	930	1352	959	3.24
2018-03-23_1352_right/001300	1601	938	1630	967	2.4
2018-03-23_1352_right/001505	792	888	819	931	2.4
2018-03-23_1352_right/008415	995	885	1030	921	3.27
2018-03-23_1352_right/008415	1532	840	1563	873	3.27
2018-03-23_1352_right/008415	2092	836	2117	874	5.19
2018-03-23_1352_right/000709	1547	844	1599	896	3.27
2018-03-23_1352_right/000709	1446	876	1482	913	5.19
2018-03-23_1352_right/000709	1936	694	2039	798	5.19
2018-03-23_1352_right/000709	268	661	434	834	5.19
2018-03-23_1352_right/000709	963	881	999	917	5.19
2018-03-23_1352_right/000709	268	841	432	1007	5.20
2018-03-23_1352_right/000709	1448	915	1483	952	5.20
2018-03-23_1352_right/007650	878	972	898	993	3.1
2018-03-23_1352_right/007650	1219	973	1231	1026	8.22
2018-03-23_1352_right/001784	171	820	237	883	2.4
2018-03-23_1352_right/001784	1592	819	1667	884	2.4
2018-03-23_1352_right/000416	1032	954	1055	976	5.19
2018-03-23_1352_right/000416	1357	932	1384	957	5.20
2018-03-23_1352_right/002066	2290	638	2444	854	2.4
2018-03-23_1352_right/006354	1221	889	1256	926	2.1
2018-03-23_1352_right/006354	1225	930	1254	958	4.1
2018-03-23_1352_right/006354	1319	1011	1375	1071	4.2
2018-03-23_1352_right/006354	1301	805	1356	862	4.2
2018-03-23_1352_right/006354	1315	887	1346	997	8.22
2018-03-23_1352_right/007236	1844	597	1918	661	2.4
2018-03-23_1352_right/007236	1852	669	1912	728	4.1
2018-03-23_1352_right/008352	994	885	1030	921	3.27
2018-03-23_1352_right/008352	1532	840	1564	873	3.27
2018-03-23_1352_right/008352	2091	835	2117	874	5.19
2018-03-23_1352_right/000788	1694	744	1770	819	3.27
2018-03-23_1352_right/000788	857	810	906	859	5.19
2018-03-23_1352_right/000788	1503	803	1551	856	5.19
2018-03-23_1352_right/000788	1505	855	1552	906	5.20
2018-03-23_1352_right/004249	1289	946	1314	993	3.1
2018-03-23_1352_right/004249	1781	759	1868	859	4.1
2018-03-23_1352_right/004249	761	856	795	887	5.20
2018-03-23_1352_right/007371	900	823	931	868	3.1
2018-03-23_1352_right/001821	1674	800	1770	884	2.4
2018-03-23_1352_right/003530	2346	884	2402	945	5.19
2018-03-23_1352_right/003530	2023	879	2060	923	5.19
2018-03-23_1352_right/003530	985	916	1010	939	5.19
2018-03-23_1352_right/003530	2345	942	2394	1004	5.20
2018-03-23_1352_right/003530	2021	922	2059	967	5.20
2018-03-23_1352_right/000341	2262	543	2436	710	3.27
2018-03-23_1352_right/000341	2256	722	2439	892	5.20
2018-03-23_1352_right/000341	1297	925	1322	948	5.20
2018-03-23_1352_right/003571	1102	897	1143	944	3.1
2018-03-23_1352_right/003571	1040	889	1071	919	5.19
2018-03-23_1352_right/003571	684	904	711	930	5.19
2018-03-23_1352_right/003571	1945	846	1994	906	5.19
2018-03-23_1352_right/003571	1944	837	1993	965	5.20
2018-03-23_1352_right/003571	1945	897	1991	957	5.20
2018-03-23_1352_right/001938	2177	653	2389	841	2.4
2018-03-23_1352_right/007244	1932	561	2015	632	2.4
2018-03-23_1352_right/007244	1939	643	2009	711	4.1
2018-03-23_1352_right/008377	994	886	1030	921	3.27
2018-03-23_1352_right/008377	1532	839	1564	873	3.27
2018-03-23_1352_right/008377	2092	835	2117	874	5.19
2018-03-23_1352_right/000642	1067	913	1095	941	5.19
2018-03-23_1352_right/000642	839	856	906	927	5.19
2018-03-23_1352_right/000642	1435	909	1463	940	5.19
2018-03-23_1352_right/000642	839	924	904	995	5.20
2018-03-23_1352_right/001838	1768	817	1878	912	2.4
2018-03-23_1352_right/000216	1509	858	1562	912	3.27
2018-03-23_1352_right/000216	1510	916	1560	965	5.20
2018-03-23_1352_right/008175	1428	834	1454	864	3.27
2018-03-23_1352_right/008175	964	879	995	911	3.27
2018-03-23_1352_right/008175	1888	828	1908	861	5.19
2018-03-23_1352_right/006376	1135	871	1178	912	2.1
2018-03-23_1352_right/006376	1350	903	1374	928	2.4
2018-03-23_1352_right/006376	1140	918	1173	950	4.1
2018-03-23_1352_right/006376	1354	932	1372	954	4.1
2018-03-23_1352_right/006376	1261	1016	1337	1097	4.2
2018-03-23_1352_right/006376	1238	752	1309	825	4.2
2018-03-23_1352_right/006376	1255	854	1297	1000	8.22
2018-03-23_1352_right/004203	1639	857	1698	920	4.1
2018-03-23_1352_right/004203	915	903	943	933	5.20
2018-03-23_1352_right/008456	994	885	1031	921	3.27
2018-03-23_1352_right/008456	1532	840	1564	873	3.27
2018-03-23_1352_right/008456	2092	836	2117	874	5.19
2018-03-23_1352_right/005991	1338	920	1372	953	3.24
2018-03-23_1352_right/004073	832	925	852	946	3.24
2018-03-23_1352_right/004073	1241	896	1269	926	4.1
2018-03-23_1352_right/004073	831	901	852	923	5.20
2018-03-23_1352_right/001923	2127	627	2328	804	2.4
2018-03-23_1352_right/007339	1416	818	1444	854	3.1
2018-03-23_1352_right/002050	2277	637	2445	848	2.4
2018-03-23_1352_right/008534	994	886	1030	921	3.27
2018-03-23_1352_right/008534	1532	840	1564	873	3.27
2018-03-23_1352_right/008534	2092	836	2117	874	5.19
2018-03-23_1352_right/000493	1004	943	1034	972	5.19
2018-03-23_1352_right/000493	1391	921	1426	952	5.20
2018-03-23_1352_right/000493	1004	973	1034	1003	5.20
2018-03-23_1352_right/005804	2068	723	2171	807	2.4
2018-03-23_1352_right/005804	2083	817	2161	894	4.1
2018-03-23_1352_right/005780	2171	777	2217	847	2.4
2018-03-23_1352_right/005780	2186	850	2213	911	4.1
2018-03-23_1352_right/004863	1476	935	1525	983	3.1
2018-03-23_1352_right/006282	1238	924	1262	950	2.1
2018-03-23_1352_right/006282	1281	1003	1310	1035	4.2
2018-03-23_1352_right/006282	1271	895	1301	925	4.2
2018-03-23_1352_right/006282	1282	941	1297	997	8.22
2018-03-23_1352_right/007181	1533	760	1570	792	2.4
2018-03-23_1352_right/007181	1537	796	1566	827	4.1
2018-03-23_1352_right/002361	621	875	655	927	5.20
2018-03-23_1352_right/004878	1524	929	1577	982	3.1
2018-03-23_1352_right/002409	381	831	442	892	5.20
2018-03-23_1352_right/002409	1216	806	1257	878	5.20
2018-03-23_1352_right/000381	1027	930	1050	955	5.19
2018-03-23_1352_right/000381	1332	911	1359	936	5.20
2018-03-23_1352_right/008533	995	886	1030	921	3.27
2018-03-23_1352_right/008533	1532	839	1564	872	3.27
2018-03-23_1352_right/008533	2092	836	2117	874	5.19
2018-03-23_1352_right/006073	1538	797	1612	871	3.24
2018-03-23_1352_right/001651	2056	888	2095	924	2.4
2018-03-23_1352_right/001651	1209	903	1252	940	2.4
2018-03-23_1352_right/001651	407	896	446	936	2.4
2018-03-23_1352_right/000222	1516	852	1572	907	3.27
2018-03-23_1352_right/000222	1517	912	1569	963	5.20
2018-03-23_1352_right/002042	2271	636	2445	842	2.4
2018-03-23_1352_right/003234	1438	801	1506	869	5.20
2018-03-23_1352_right/000115	1434	897	1472	934	3.27
2018-03-23_1352_right/000115	1436	937	1469	970	5.20
2018-03-23_1352_right/000557	931	917	969	959	5.19
2018-03-23_1352_right/000557	930	959	969	998	5.20
2018-03-23_1352_right/000557	1451	884	1482	921	5.20
2018-03-23_1352_right/002015	2264	632	2446	837	2.4
2018-03-23_1352_right/001528	1099	882	1126	927	2.4
2018-03-23_1352_right/001528	1641	872	1679	915	2.4
2018-03-23_1352_right/001528	929	904	954	931	4.1
2018-03-23_1352_right/000305	1818	722	1918	824	3.27
2018-03-23_1352_right/000305	1815	830	1919	929	5.20
2018-03-23_1352_right/004733	1382	965	1407	989	3.1
2018-03-23_1352_right/004733	47	744	186	871	3.27
2018-03-23_1352_right/007743	256	906	288	941	3.1
2018-03-23_1352_right/007743	922	874	960	911	4.2
2018-03-23_1352_right/007743	928	914	955	1017	8.22
2018-03-23_1352_right/000113	1434	897	1472	933	3.27
2018-03-23_1352_right/000113	1437	936	1470	969	5.20
2018-03-23_1352_right/006320	1226	908	1257	939	2.1
2018-03-23_1352_right/006320	1225	942	1252	964	4.1
2018-03-23_1352_right/006320	1278	858	1320	898	4.2
2018-03-23_1352_right/006320	1290	1006	1331	1048	4.2
2018-03-23_1352_right/006320	1290	918	1312	996	8.22
2018-03-23_1352_right/000562	925	918	966	962	5.19
2018-03-23_1352_right/000562	1460	885	1491	924	5.20
2018-03-23_1352_right/000562	925	960	966	1000	5.20
2018-03-23_1352_right/000572	920	919	962	964	5.19
2018-03-23_1352_right/000572	1490	884	1515	927	5.20
2018-03-23_1352_right/000572	920	964	961	1006	5.20
2018-03-23_1352_right/005694	1046	808	1077	882	2.1
2018-03-23_1352_right/005694	1050	888	1066	942	4.1
2018-03-23_1352_right/003466	1314	939	1341	965	3.1
2018-03-23_1352_right/003466	1802	906	1828	938	5.19
2018-03-23_1352_right/003466	1284	921	1306	942	5.19
2018-03-23_1352_right/003466	1959	916	1993	956	5.19
2018-03-23_1352_right/003466	1960	957	1988	994	5.20
2018-03-23_1352_right/003466	1802	938	1827	970	5.20
2018-03-23_1352_right/004346	602	865	660	975	3.1
2018-03-23_1352_right/002408	379	831	439	892	5.20
2018-03-23_1352_right/002408	1208	807	1250	877	5.20
2018-03-23_1352_right/000434	1032	905	1056	929	5.19
2018-03-23_1352_right/000434	1364	883	1394	909	5.20
2018-03-23_1352_right/005857	2159	431	2399	649	2.4
2018-03-23_1352_right/005857	2192	675	2378	871	4.1
2018-03-23_1352_right/004281	1234	935	1262	990	3.1
2018-03-23_1352_right/004281	604	884	648	930	3.24
2018-03-23_1352_right/004281	2056	609	2188	777	4.1
2018-03-23_1352_right/004281	603	834	648	881	5.20
2018-03-23_1352_right/004935	2070	856	2175	954	3.1
2018-03-23_1352_right/002012	2265	633	2446	836	2.4
2018-03-23_1352_right/006051	1466	836	1520	891	3.24
2018-03-23_1352_right/000848	2064	661	2193	790	3.27
2018-03-23_1352_right/000848	737	809	808	881	5.19
2018-03-23_1352_right/000848	1632	807	1703	878	5.19
2018-03-23_1352_right/000848	1635	880	1703	950	5.20
2018-03-23_1352_right/001652	1220	899	1261	937	2.4
2018-03-23_1352_right/001652	414	894	454	933	2.4
2018-03-23_1352_right/001652	2068	883	2110	921	2.4
2018-03-23_1352_right/001063	1140	914	1170	945	5.20
2018-03-23_1352_right/004173	1368	959	1382	989	3.1
2018-03-23_1352_right/004173	982	927	1008	957	3.24
2018-03-23_1352_right/004173	1594	865	1641	915	4.1
2018-03-23_1352_right/004173	981	896	1007	923	5.20
2018-03-23_1352_right/000772	1648	825	1720	895	3.27
2018-03-23_1352_right/000772	873	880	921	927	5.19
2018-03-23_1352_right/000772	1482	876	1529	927	5.19
2018-03-23_1352_right/000772	1485	924	1529	972	5.20
2018-03-23_1352_right/006055	1477	833	1533	892	3.24
2018-03-23_1352_right/003704	321	511	465	677	5.19
2018-03-23_1352_right/003704	328	680	467	848	5.20
2018-03-23_1352_right/003394	1725	956	1748	981	5.19
2018-03-23_1352_right/001003	2381	877	2413	923	5.19
2018-03-23_1352_right/001003	1255	915	1280	941	5.20
2018-03-23_1352_right/001003	2383	924	2410	970	5.20
2018-03-23_1352_right/004111	926	930	949	955	3.24
2018-03-23_1352_right/004111	1389	890	1423	924	4.1
2018-03-23_1352_right/004111	925	904	947	928	5.20
2018-03-23_1352_right/000182	1474	873	1520	918	3.27
2018-03-23_1352_right/000182	1475	921	1518	964	5.20
2018-03-23_1352_right/005783	2143	751	2230	810	2.4
2018-03-23_1352_right/005783	2186	828	2219	888	4.1
2018-03-23_1352_right/004365	397	894	415	914	5.19
2018-03-23_1352_right/003116	1332	910	1357	943	5.19
2018-03-23_1352_right/005755	2308	788	2379	845	2.4
2018-03-23_1352_right/005755	2317	852	2371	904	4.1
2018-03-23_1352_right/008363	994	886	1031	921	3.27
2018-03-23_1352_right/008363	1532	839	1564	873	3.27
2018-03-23_1352_right/008363	2092	835	2117	874	5.19
2018-03-23_1352_right/004832	1408	924	1446	961	3.1
2018-03-23_1352_right/004483	891	958	915	982	5.19
2018-03-23_1352_right/000151	1447	892	1488	934	3.27
2018-03-23_1352_right/000151	1449	936	1485	975	5.20
2018-03-23_1352_right/000165	1453	888	1497	930	3.27
2018-03-23_1352_right/000165	1456	933	1494	971	5.20
2018-03-23_1352_right/004594	756	893	802	937	3.27
2018-03-23_1352_right/004183	968	918	995	948	3.24
2018-03-23_1352_right/004183	1617	850	1666	906	4.1
2018-03-23_1352_right/004183	969	888	995	916	5.20
2018-03-23_1352_right/004078	866	924	885	946	3.24
2018-03-23_1352_right/004078	1282	892	1311	924	4.1
2018-03-23_1352_right/004078	865	898	886	921	5.20
2018-03-23_1352_right/000789	1696	732	1774	809	3.27
2018-03-23_1352_right/000789	853	797	905	850	5.19
2018-03-23_1352_right/000789	1503	792	1553	847	5.19
2018-03-23_1352_right/000789	1506	845	1552	894	5.20
2018-03-23_1352_right/002359	569	875	602	925	5.20
2018-03-23_1352_right/008350	994	886	1030	921	3.27
2018-03-23_1352_right/008350	1532	839	1563	872	3.27
2018-03-23_1352_right/008350	2092	835	2117	874	5.19
2018-03-23_1352_right/001957	2237	619	2445	822	2.4
2018-03-23_1352_right/006309	1231	915	1258	945	2.1
2018-03-23_1352_right/006309	1232	949	1253	969	4.1
2018-03-23_1352_right/006309	1288	1007	1324	1043	4.2
2018-03-23_1352_right/006309	1277	873	1313	908	4.2
2018-03-23_1352_right/006309	1287	923	1307	995	8.22
2018-03-23_1352_right/006107	1892	538	2081	716	3.24
2018-03-23_1352_right/001696	1382	899	1431	943	2.4
2018-03-23_1352_right/001696	2404	887	2445	926	2.4
2018-03-23_1352_right/001696	458	887	501	933	2.4
2018-03-23_1352_right/000634	851	862	913	930	5.19
2018-03-23_1352_right/000634	1059	913	1088	941	5.19
2018-03-23_1352_right/000634	851	928	913	994	5.20
2018-03-23_1352_right/000343	2309	525	2446	702	3.27
2018-03-23_1352_right/000343	1299	924	1325	948	5.20
2018-03-23_1352_right/000343	2301	713	2446	888	5.20
2018-03-23_1352_right/004172	1367	959	1381	988	3.1
2018-03-23_1352_right/004172	984	928	1007	956	3.24
2018-03-23_1352_right/004172	1592	866	1638	914	4.1
2018-03-23_1352_right/004172	983	897	1007	924	5.20
2018-03-23_1352_right/002460	123	727	221	825	5.20
2018-03-23_1352_right/002460	1504	660	1583	792	5.20
2018-03-23_1352_right/008530	994	886	1030	921	3.27
2018-03-23_1352_right/008530	1532	840	1563	873	3.27
2018-03-23_1352_right/008530	2092	836	2117	874	5.19
2018-03-23_1352_right/000871	624	765	713	855	5.19
2018-03-23_1352_right/000871	1745	761	1834	850	5.19
2018-03-23_1352_right/000871	1749	852	1835	944	5.20
2018-03-23_1352_right/004906	1661	912	1730	981	3.1
2018-03-23_1352_right/002393	331	854	388	909	5.20
2018-03-23_1352_right/002393	1090	838	1128	901	5.20
2018-03-23_1352_right/008508	995	886	1030	921	3.27
2018-03-23_1352_right/008508	1532	840	1564	873	3.27
2018-03-23_1352_right/008508	2092	836	2117	874	5.19
2018-03-23_1352_right/004909	1688	905	1760	975	3.1
2018-03-23_1352_right/006251	1257	914	1282	940	4.2
2018-03-23_1352_right/006251	1263	1004	1286	1029	4.2
2018-03-23_1352_right/006251	1263	952	1278	998	8.22
2018-03-23_1352_right/000849	2078	655	2209	787	3.27
2018-03-23_1352_right/000849	734	806	805	879	5.19
2018-03-23_1352_right/000849	1637	806	1706	876	5.19
2018-03-23_1352_right/000849	1639	877	1707	950	5.20
2018-03-23_1352_right/002438	351	788	429	864	5.20
2018-03-23_1352_right/002438	1412	750	1468	843	5.20
2018-03-23_1352_right/000211	1504	865	1557	917	3.27
2018-03-23_1352_right/000211	1505	920	1555	969	5.20
2018-03-23_1352_right/001410	878	924	898	958	2.4
2018-03-23_1352_right/006043	1438	856	1489	907	3.24
2018-03-23_1352_right/006099	1738	637	1881	774	3.24
2018-03-23_1352_right/006097	1711	657	1846	785	3.24
2018-03-23_1352_right/007628	1237	982	1249	1028	8.22
2018-03-23_1352_right/002382	261	870	313	922	5.20
2018-03-23_1352_right/002382	981	858	1015	916	5.20
2018-03-23_1352_right/001801	1619	794	1700	867	2.4
2018-03-23_1352_right/001801	32	799	111	871	2.4
2018-03-23_1352_right/004725	1391	982	1412	1007	3.1
2018-03-23_1352_right/004725	203	794	320	903	3.27
2018-03-23_1352_right/000764	1625	838	1694	905	3.27
2018-03-23_1352_right/000764	878	890	923	937	5.19
2018-03-23_1352_right/000764	1470	885	1514	934	5.19
2018-03-23_1352_right/000764	1472	934	1514	981	5.20
2018-03-23_1352_right/004276	1242	930	1270	985	3.1
2018-03-23_1352_right/004276	627	883	671	926	3.24
2018-03-23_1352_right/004276	1988	634	2110	788	4.1
2018-03-23_1352_right/004276	629	834	671	880	5.20
2018-03-23_1352_right/004286	1228	942	1255	999	3.1
2018-03-23_1352_right/004286	575	888	624	938	3.24
2018-03-23_1352_right/004286	2141	581	2287	766	4.1
2018-03-23_1352_right/004286	577	838	624	886	5.20
2018-03-23_1352_right/004766	1371	956	1398	985	3.1
2018-03-23_1352_right/000038	1458	941	1487	969	5.20
2018-03-23_1352_right/004244	1756	775	1838	869	4.1
2018-03-23_1352_right/000062	1455	915	1489	947	3.27
2018-03-23_1352_right/000062	1457	949	1487	978	5.20
2018-03-23_1352_right/003176	1316	863	1353	902	5.20
2018-03-23_1352_right/001578	22	957	59	993	2.4
2018-03-23_1352_right/003864	2081	801	2269	994	4.1
2018-03-23_1352_right/005929	1376	928	1400	953	3.24
2018-03-23_1352_right/002174	2358	561	2443	777	2.4
2018-03-23_1352_right/001262	1631	540	1823	724	5.20
2018-03-23_1352_right/004310	1151	923	1185	993	3.1
2018-03-23_1352_right/004310	387	864	442	922	3.24
2018-03-23_1352_right/004310	387	804	443	861	5.20
2018-03-23_1352_right/004625	690	869	745	923	3.27
2018-03-23_1352_right/000797	1719	784	1798	865	3.27
2018-03-23_1352_right/000797	846	855	898	909	5.19
2018-03-23_1352_right/000797	1512	850	1564	906	5.19
2018-03-23_1352_right/000797	1516	904	1563	955	5.20
2018-03-23_1352_right/003284	1693	624	1829	758	5.20
2018-03-23_1352_right/005461	553	966	621	1026	3.24
2018-03-23_1352_right/004278	1238	933	1266	988	3.1
2018-03-23_1352_right/004278	618	884	661	928	3.24
2018-03-23_1352_right/004278	2014	624	2139	784	4.1
2018-03-23_1352_right/004278	619	834	661	880	5.20
2018-03-23_1352_right/004189	1624	860	1678	917	4.1
2018-03-23_1352_right/004189	957	901	985	929	5.20
2018-03-23_1352_right/002439	345	785	423	863	5.20
2018-03-23_1352_right/002439	1417	747	1474	841	5.20
2018-03-23_1352_right/000007	1433	906	1464	937	3.27
2018-03-23_1352_right/000007	1435	940	1461	966	5.20
2018-03-23_1352_right/000131	1432	898	1472	936	3.27
2018-03-23_1352_right/000131	1434	940	1469	974	5.20
2018-03-23_1352_right/000726	1560	835	1617	893	3.27
2018-03-23_1352_right/000726	927	873	966	913	5.19
2018-03-23_1352_right/000726	0	536	101	765	5.19
2018-03-23_1352_right/000726	1444	872	1482	911	5.19
2018-03-23_1352_right/000726	2076	636	2206	766	5.19
2018-03-23_1352_right/000726	1445	913	1482	952	5.20
2018-03-23_1352_right/003634	2248	653	2400	799	5.19
2018-03-23_1352_right/003634	2	856	20	901	5.20
2018-03-23_1352_right/003634	2246	801	2393	946	5.20
2018-03-23_1352_right/005957	1323	935	1351	962	3.24
2018-03-23_1352_right/001827	1701	821	1803	908	2.4
2018-03-23_1352_right/001551	2309	862	2361	908	2.4
2018-03-23_1352_right/001551	1693	870	1724	921	2.4
2018-03-23_1352_right/001877	1960	708	2112	850	2.4
2018-03-23_1352_right/004780	1364	980	1394	1010	3.1
2018-03-23_1352_right/001682	1359	898	1403	939	2.4
2018-03-23_1352_right/001682	481	885	523	927	2.4
2018-03-23_1352_right/002201	2399	515	2444	642	2.4
2018-03-23_1352_right/002201	2368	389	2445	508	5.20
2018-03-23_1352_right/007689	1175	920	1201	943	4.2
2018-03-23_1352_right/007689	1179	945	1196	1012	8.22
2018-03-23_1352_right/008114	1314	889	1333	913	3.27
2018-03-23_1352_right/005998	1345	915	1380	949	3.24
2018-03-23_1352_right/005775	2187	766	2240	836	2.4
2018-03-23_1352_right/005775	2189	841	2236	894	4.1
2018-03-23_1352_right/000611	876	881	930	937	5.19
2018-03-23_1352_right/000611	1041	915	1067	942	5.19
2018-03-23_1352_right/000611	876	934	929	990	5.20
2018-03-23_1352_right/000096	1447	899	1483	934	3.27
2018-03-23_1352_right/000096	1449	936	1480	969	5.20
2018-03-23_1352_right/003522	2012	874	2049	915	5.19
2018-03-23_1352_right/003522	1015	913	1039	936	5.19
2018-03-23_1352_right/003522	2012	914	2048	959	5.20
2018-03-23_1352_right/000914	0	532	165	707	5.19
2018-03-23_1352_right/000914	2111	546	2277	711	5.19
