frame	xtl	ytl	xbr	ybr	class
2018-03-16_1424_left/002636	1739	971	1770	1020	3.27
2018-03-16_1424_left/000163	1340	807	1430	912	3.24
2018-03-16_1424_left/002769	1851	977	1882	1021	3.27
2018-03-16_1424_left/002769	388	866	423	902	2.1
2018-03-16_1424_left/000612	816	779	848	816	5.19
2018-03-16_1424_left/000612	1295	748	1330	787	5.19
2018-03-16_1424_left/000612	625	935	664	974	5.19
2018-03-16_1424_left/000273	912	953	946	987	4.2
2018-03-16_1424_left/001841	242	673	359	793	4.2
2018-03-16_1424_left/002250	2135	767	2266	890	3.24
2018-03-16_1424_left/000977	2073	709	2207	844	5.19
2018-03-16_1424_left/000977	1243	43	1400	193	5.19
2018-03-16_1424_left/000977	1	357	69	459	5.19
2018-03-16_1424_left/002631	384	1449	412	1485	3.27
2018-03-16_1424_left/002196	1630	918	1670	958	3.24
2018-03-16_1424_left/002196	0	887	31	928	3.24
2018-03-16_1424_left/000164	1376	804	1471	907	3.24
2018-03-16_1424_left/000386	1622	904	1647	952	4.1
2018-03-16_1424_left/000853	1262	786	1294	826	5.19
2018-03-16_1424_left/000853	1425	926	1455	960	5.19
2018-03-16_1424_left/000357	171	700	314	840	4.2
2018-03-16_1424_left/000357	1516	945	1534	977	4.1
2018-03-16_1424_left/000882	811	784	844	818	5.19
2018-03-16_1424_left/000882	1441	931	1478	970	5.19
2018-03-16_1424_left/000882	1244	766	1279	802	5.19
2018-03-16_1424_left/000882	634	946	666	982	5.19
2018-03-16_1424_left/001789	812	872	859	919	4.2
2018-03-16_1424_left/000118	123	909	184	978	3.24
2018-03-16_1424_left/000118	1579	832	1616	869	3.27
2018-03-16_1424_left/000118	1578	871	1616	910	3.27
2018-03-16_1424_left/000118	119	918	187	1014	3.24
2018-03-16_1424_left/001758	930	899	958	934	4.2
2018-03-16_1424_left/002767	1850	977	1883	1022	3.27
2018-03-16_1424_left/002767	388	866	423	902	2.1
2018-03-16_1424_left/000325	770	891	832	952	4.2
2018-03-16_1424_left/002528	1159	1013	1187	1050	3.27
2018-03-16_1424_left/000979	1247	5	1410	147	5.19
2018-03-16_1424_left/000979	2131	701	2267	833	5.19
2018-03-16_1424_left/002198	1628	914	1674	953	3.24
2018-03-16_1424_left/002198	2140	859	2171	912	2.4
2018-03-16_1424_left/000388	1637	898	1660	942	4.1
2018-03-16_1424_left/000359	75	669	225	823	4.2
2018-03-16_1424_left/000359	1520	947	1540	980	4.1
2018-03-16_1424_left/000660	1383	589	1443	650	5.19
2018-03-16_1424_left/000660	609	669	664	726	5.19
2018-03-16_1424_left/000660	1745	895	1775	949	5.19
2018-03-16_1424_left/001787	824	876	867	922	4.2
2018-03-16_1424_left/001833	422	734	513	826	4.2
2018-03-16_1424_left/002585	1704	972	1734	1030	3.27
2018-03-16_1424_left/002222	1691	888	1754	952	3.24
2018-03-16_1424_left/000905	1219	694	1264	745	5.19
2018-03-16_1424_left/000905	692	733	736	778	5.19
2018-03-16_1424_left/000905	1467	902	1514	950	5.19
2018-03-16_1424_left/000905	482	926	521	966	5.19
2018-03-16_1424_left/002643	1746	973	1775	1016	3.27
2018-03-16_1424_left/000116	80	897	139	965	3.24
2018-03-16_1424_left/000116	1519	820	1558	861	3.27
2018-03-16_1424_left/000428	2068	756	2106	860	4.1
2018-03-16_1424_left/000098	1094	812	1126	848	3.27
2018-03-16_1424_left/001780	856	878	897	925	4.2
2018-03-16_1424_left/000667	1397	538	1471	614	5.19
2018-03-16_1424_left/000667	554	641	614	703	5.19
2018-03-16_1424_left/000667	252	915	292	984	5.19
2018-03-16_1424_left/001834	403	727	494	818	4.2
2018-03-16_1424_left/002225	1707	875	1778	940	3.24
2018-03-16_1424_left/000570	1266	808	1294	852	5.19
2018-03-16_1424_left/000902	1457	904	1507	951	5.19
2018-03-16_1424_left/000902	502	928	541	967	5.19
2018-03-16_1424_left/000902	1221	704	1262	747	5.19
2018-03-16_1424_left/000902	714	741	753	783	5.19
2018-03-16_1424_left/000111	1383	823	1417	860	3.27
2018-03-16_1424_left/000826	2379	1089	2436	1150	3.24
2018-03-16_1424_left/002760	1846	974	1879	1021	3.27
2018-03-16_1424_left/002760	389	866	424	902	2.1
2018-03-16_1424_left/000322	790	893	850	949	4.2
2018-03-16_1424_left/001848	0	579	133	740	4.2
2018-03-16_1424_left/002638	1098	1069	1136	1120	3.27
2018-03-16_1424_left/002638	1741	971	1772	1015	3.27
2018-03-16_1424_left/002638	1749	973	1779	1015	3.27
2018-03-16_1424_left/000913	1488	894	1540	948	5.19
2018-03-16_1424_left/000913	654	717	700	763	5.19
2018-03-16_1424_left/000913	1220	671	1266	719	5.19
2018-03-16_1424_left/000913	2259	98	2363	221	3.1
2018-03-16_1424_left/000913	427	926	466	966	5.19
2018-03-16_1424_left/000913	1222	642	1258	673	3.24
2018-03-16_1424_left/002234	1794	849	1876	929	3.24
2018-03-16_1424_left/000100	1131	818	1163	852	3.27
2018-03-16_1424_left/000100	1129	853	1161	888	3.27
2018-03-16_1424_left/001791	804	869	852	913	4.2
2018-03-16_1424_left/000676	453	579	521	648	5.19
2018-03-16_1424_left/000676	1425	449	1510	534	5.19
2018-03-16_1424_left/000676	91	898	158	968	5.19
2018-03-16_1424_left/000676	1906	848	1968	929	5.19
2018-03-16_1424_left/002542	568	1546	614	1619	2.4
2018-03-16_1424_left/001825	546	784	622	863	4.2
2018-03-16_1424_left/000439	2380	203	2439	422	3.24
2018-03-16_1424_left/002248	2075	783	2191	897	3.24
2018-03-16_1424_left/002629	1104	1065	1141	1113	3.27
2018-03-16_1424_left/002629	1734	970	1764	1015	3.27
2018-03-16_1424_left/002466	2384	557	2441	670	2.4
2018-03-16_1424_left/000333	704	862	775	931	4.2
2018-03-16_1424_left/000837	1263	813	1293	846	5.19
2018-03-16_1424_left/000837	1406	934	1437	967	5.19
2018-03-16_1424_left/002771	1852	980	1882	1021	3.27
2018-03-16_1424_left/002771	388	867	424	903	2.1
2018-03-16_1424_left/000968	1239	250	1361	366	5.19
2018-03-16_1424_left/000968	1890	771	2001	886	5.19
2018-03-16_1424_left/000968	156	452	240	543	5.19
2018-03-16_1424_left/002189	117	876	158	917	3.24
2018-03-16_1424_left/002189	1622	918	1666	958	3.24
2018-03-16_1424_left/002158	1555	940	1589	971	3.24
2018-03-16_1424_left/002000	2308	1073	2385	1182	4.2
2018-03-16_1424_left/000755	240	1005	270	1039	3.24
2018-03-16_1424_left/000334	692	856	763	930	4.2
2018-03-16_1424_left/000830	945	836	975	874	5.19
2018-03-16_1424_left/000830	1257	818	1286	854	5.19
2018-03-16_1424_left/002776	1853	978	1885	1021	3.27
2018-03-16_1424_left/002776	388	867	424	903	2.1
2018-03-16_1424_left/000566	1268	806	1296	851	5.19
2018-03-16_1424_left/000914	1490	889	1542	941	5.19
2018-03-16_1424_left/000914	1218	667	1264	714	5.19
2018-03-16_1424_left/000914	648	713	693	757	5.19
2018-03-16_1424_left/000914	2289	71	2397	198	3.1
2018-03-16_1424_left/000914	419	922	462	963	5.19
2018-03-16_1424_left/000914	1221	636	1256	668	2.1
2018-03-16_1424_left/002233	1781	852	1860	931	3.24
2018-03-16_1424_left/000107	1282	825	1315	858	3.27
2018-03-16_1424_left/000671	508	621	572	677	5.19
2018-03-16_1424_left/000671	1405	500	1489	587	5.19
2018-03-16_1424_left/000671	168	907	235	978	5.19
2018-03-16_1424_left/000671	1845	869	1893	940	5.19
2018-03-16_1424_left/001796	777	855	826	908	4.2
2018-03-16_1424_left/001822	580	793	654	868	4.2
2018-03-16_1424_left/000210	749	973	772	996	4.2
2018-03-16_1424_left/000348	469	790	570	888	4.2
2018-03-16_1424_left/000348	1495	954	1515	985	4.1
2018-03-16_1424_left/000399	1696	871	1724	926	4.1
2018-03-16_1424_left/000966	1864	775	1969	890	5.19
2018-03-16_1424_left/000966	1232	276	1352	390	5.19
2018-03-16_1424_left/000966	186	472	272	556	5.19
2018-03-16_1424_left/002241	1906	829	2000	926	3.24
2018-03-16_1424_left/000175	1812	765	1920	889	3.24
2018-03-16_1424_left/002187	147	883	188	923	3.24
2018-03-16_1424_left/002156	1554	934	1587	967	3.24
2018-03-16_1424_left/002156	169	726	199	770	3.24
2018-03-16_1424_left/000603	1276	770	1309	802	5.19
2018-03-16_1424_left/000603	825	794	860	832	5.19
2018-03-16_1424_left/000603	656	943	688	980	5.19
2018-03-16_1424_left/000262	930	947	960	976	4.2
2018-03-16_1424_left/002778	1856	976	1885	1022	3.27
2018-03-16_1424_left/002778	391	866	427	902	2.1
2018-03-16_1424_left/000568	1267	807	1296	853	5.19
2018-03-16_1424_left/000109	1335	815	1368	854	3.27
2018-03-16_1424_left/001798	769	847	818	900	4.2
2018-03-16_1424_left/000893	1445	925	1487	965	5.19
2018-03-16_1424_left/000893	755	767	793	807	5.19
2018-03-16_1424_left/000893	1227	743	1262	779	5.19
2018-03-16_1424_left/000893	557	940	597	980	5.19
2018-03-16_1424_left/000346	515	800	608	898	4.2
2018-03-16_1424_left/000346	1490	954	1508	986	4.1
2018-03-16_1424_left/000842	933	817	964	852	5.19
2018-03-16_1424_left/000842	799	943	828	973	5.19
2018-03-16_1424_left/000430	2112	747	2163	854	4.1
2018-03-16_1424_left/000397	1682	870	1709	922	4.1
2018-03-16_1424_left/000397	1681	815	1712	869	2.4
2018-03-16_1424_left/002365	1133	1427	1190	1498	4.1
2018-03-16_1424_left/002704	1608	845	1632	872	4.2
2018-03-16_1424_left/000678	429	570	498	639	5.19
2018-03-16_1424_left/000678	1434	423	1524	514	5.19
2018-03-16_1424_left/000678	52	894	124	967	5.19
2018-03-16_1424_left/000678	1937	844	1998	922	5.19
2018-03-16_1424_left/000219	842	974	867	998	4.2
2018-03-16_1424_left/000341	603	831	685	914	4.2
2018-03-16_1424_left/000894	749	765	788	804	5.19
2018-03-16_1424_left/000894	1226	740	1262	776	5.19
2018-03-16_1424_left/000894	1448	922	1489	965	5.19
2018-03-16_1424_left/000894	550	940	588	978	5.19
2018-03-16_1424_left/000390	1642	888	1667	934	4.1
2018-03-16_1424_left/000390	1648	888	1675	936	4.1
2018-03-16_1424_left/000845	1268	806	1295	840	5.19
2018-03-16_1424_left/000845	929	820	956	850	5.19
2018-03-16_1424_left/000845	789	946	817	974	5.19
2018-03-16_1424_left/002703	1608	844	1631	872	4.2
2018-03-16_1424_left/000961	1231	348	1337	448	5.19
2018-03-16_1424_left/000961	1799	802	1887	890	5.19
2018-03-16_1424_left/000961	258	511	334	588	5.19
2018-03-16_1424_left/002246	2018	801	2128	908	3.24
2018-03-16_1424_left/000172	1683	777	1782	895	3.24
2018-03-16_1424_left/002627	1733	968	1764	1017	3.27
2018-03-16_1424_left/002180	1620	944	1654	979	3.24
2018-03-16_1424_left/002180	247	910	286	953	3.24
2018-03-16_1424_left/002151	1541	941	1571	968	3.24
2018-03-16_1424_left/002151	221	745	251	786	3.24
2018-03-16_1424_left/000604	825	794	859	830	5.19
2018-03-16_1424_left/000604	1281	769	1313	801	5.19
2018-03-16_1424_left/000604	655	939	687	979	5.19
2018-03-16_1424_left/002530	1159	1009	1187	1049	3.27
2018-03-16_1424_left/000265	924	946	957	978	4.2
2018-03-16_1424_left/000839	1264	805	1292	841	5.19
2018-03-16_1424_left/000839	939	821	965	855	5.19
2018-03-16_1424_left/000839	1412	931	1440	959	5.19
2018-03-16_1424_left/000928	1221	599	1275	656	5.19
2018-03-16_1424_left/000928	1543	867	1602	923	5.19
2018-03-16_1424_left/000928	302	902	350	950	5.19
2018-03-16_1424_left/000928	574	661	618	706	5.19
2018-03-16_1424_left/000928	1227	568	1265	600	3.24
2018-03-16_1424_left/000063	46	1362	135	1594	3.24
2018-03-16_1424_left/002736	1612	854	1633	878	4.2
2018-03-16_1424_left/000402	1717	869	1745	927	4.1
2018-03-16_1424_left/000870	1253	764	1290	803	5.19
2018-03-16_1424_left/000870	862	782	894	818	5.19
2018-03-16_1424_left/000870	1436	917	1472	956	5.19
2018-03-16_1424_left/001997	2254	1072	2331	1181	4.2
2018-03-16_1424_left/000374	1571	910	1592	948	4.1
2018-03-16_1424_left/002164	1577	944	1609	978	3.24
2018-03-16_1424_left/000631	757	744	799	785	5.19
2018-03-16_1424_left/000631	1326	708	1365	749	5.19
2018-03-16_1424_left/000631	1588	917	1617	962	5.19
2018-03-16_1424_left/000631	539	926	580	969	5.19
2018-03-16_1424_left/000147	841	875	913	956	3.24
2018-03-16_1424_left/000281	903	939	938	976	4.2
2018-03-16_1424_left/000954	1228	434	1319	525	5.19
2018-03-16_1424_left/000954	351	571	413	631	5.19
2018-03-16_1424_left/000954	1724	832	1796	907	5.19
2018-03-16_1424_left/000954	0	896	56	969	5.19
2018-03-16_1424_left/001366	2406	273	2439	359	3.24
2018-03-16_1424_left/001548	1931	855	1969	916	2.4
2018-03-16_1424_left/000308	853	917	899	964	4.2
2018-03-16_1424_left/000982	2208	671	2378	837	5.19
2018-03-16_1424_left/000257	931	953	961	978	4.2
2018-03-16_1424_left/000636	1335	690	1377	733	5.19
2018-03-16_1424_left/000636	740	731	782	774	5.19
2018-03-16_1424_left/000636	511	922	555	967	5.19
2018-03-16_1424_left/000140	655	900	729	981	3.24
2018-03-16_1424_left/002615	2385	666	2441	796	2.4
2018-03-16_1424_left/000953	363	572	424	632	5.19
2018-03-16_1424_left/000953	1226	438	1315	529	5.19
2018-03-16_1424_left/000953	0	893	65	960	5.19
2018-03-16_1424_left/000953	1707	831	1784	906	5.19
2018-03-16_1424_left/000286	899	934	933	969	4.2
2018-03-16_1424_left/001819	611	809	678	881	4.2
2018-03-16_1424_left/002208	1644	897	1692	945	3.24
2018-03-16_1424_left/000064	0	1381	75	1627	3.24
2018-03-16_1424_left/001624	1993	780	2031	865	2.4
2018-03-16_1424_left/000877	1440	936	1477	974	5.19
2018-03-16_1424_left/000877	837	793	868	828	5.19
2018-03-16_1424_left/000877	660	946	695	983	5.19
2018-03-16_1424_left/000877	1251	776	1283	813	5.19
2018-03-16_1424_left/000405	1738	859	1768	919	4.1
2018-03-16_1424_left/000373	1567	913	1589	951	4.1
2018-03-16_1424_left/000259	930	948	959	977	4.2
2018-03-16_1424_left/000638	733	726	776	769	5.19
2018-03-16_1424_left/000638	1341	684	1384	725	5.19
2018-03-16_1424_left/000638	501	924	547	970	5.19
2018-03-16_1424_left/000288	896	933	933	969	4.2
2018-03-16_1424_left/002322	2373	1334	2388	1351	4.1
2018-03-16_1424_left/000301	873	929	915	969	4.2
2018-03-16_1424_left/000760	187	1008	217	1046	3.24
2018-03-16_1424_left/000760	149	1090	184	1128	3.24
2018-03-16_1424_left/002570	2375	607	2444	779	2.4
2018-03-16_1424_left/002570	2116	661	2190	756	2.4
2018-03-16_1424_left/001817	629	816	696	884	4.2
2018-03-16_1424_left/000225	882	967	909	992	4.2
2018-03-16_1424_left/000582	1260	784	1292	830	5.19
2018-03-16_1424_left/000582	871	812	897	846	5.19
2018-03-16_1424_left/000644	1347	666	1395	713	5.19
2018-03-16_1424_left/000644	709	716	751	763	5.19
2018-03-16_1424_left/001772	888	889	924	927	4.2
2018-03-16_1424_left/000695	1532	124	1681	268	5.19
2018-03-16_1424_left/000695	2291	771	2424	892	5.19
2018-03-16_1424_left/000695	137	408	239	512	5.19
2018-03-16_1424_left/000132	449	900	519	971	3.24
2018-03-16_1424_left/000921	1510	891	1570	949	5.19
2018-03-16_1424_left/000921	611	702	658	751	5.19
2018-03-16_1424_left/000921	1218	649	1268	701	5.19
2018-03-16_1424_left/000921	361	926	407	971	5.19
2018-03-16_1424_left/000921	1227	621	1259	651	3.24
2018-03-16_1424_left/002206	1640	903	1690	950	3.24
2018-03-16_1424_left/002206	2002	871	2045	932	5.20
2018-03-16_1424_left/000879	1440	933	1479	973	5.19
2018-03-16_1424_left/000879	1248	771	1280	807	5.19
2018-03-16_1424_left/000879	824	791	857	826	5.19
2018-03-16_1424_left/000879	650	946	683	982	5.19
2018-03-16_1424_left/002577	1697	974	1727	1038	3.27
2018-03-16_1424_left/000585	865	813	894	847	5.19
2018-03-16_1424_left/001810	692	825	750	881	4.2
2018-03-16_1424_left/000643	1347	665	1394	712	5.19
2018-03-16_1424_left/000643	710	716	755	763	5.19
2018-03-16_1424_left/000135	530	903	598	979	3.24
2018-03-16_1424_left/000135	2226	785	2274	838	3.27
2018-03-16_1424_left/000692	1507	205	1639	331	5.19
2018-03-16_1424_left/000692	2204	783	2329	906	5.19
2018-03-16_1424_left/000692	205	446	298	546	5.19
2018-03-16_1424_left/001775	875	890	913	929	4.2
2018-03-16_1424_left/000926	583	674	626	722	5.19
2018-03-16_1424_left/000926	1530	871	1593	933	5.19
2018-03-16_1424_left/000926	1222	611	1274	670	5.19
2018-03-16_1424_left/000926	317	909	365	957	5.19
2018-03-16_1424_left/002201	1634	913	1676	951	3.24
2018-03-16_1424_left/002738	1844	974	1875	1024	3.27
2018-03-16_1424_left/002738	1613	854	1633	878	4.2
2018-03-16_1424_left/001999	2293	1076	2362	1185	4.2
2018-03-16_1424_left/000149	896	861	972	945	3.24
2018-03-16_1424_left/002744	1846	974	1876	1033	4.1
2018-03-16_1424_left/002744	388	865	424	903	2.1
2018-03-16_1424_left/002482	299	1059	322	1107	4.2
2018-03-16_1424_left/002453	207	1062	245	1132	3.24
2018-03-16_1424_left/000306	858	918	903	965	4.2
2018-03-16_1424_left/000767	95	1003	133	1042	3.24
2018-03-16_1424_left/000429	2099	754	2134	859	4.1
2018-03-16_1424_left/001781	854	878	894	921	4.2
2018-03-16_1424_left/000666	1391	543	1467	620	5.19
2018-03-16_1424_left/000666	563	643	617	705	5.19
2018-03-16_1424_left/001835	384	724	478	819	4.2
2018-03-16_1424_left/000903	1459	903	1508	952	5.19
2018-03-16_1424_left/000903	708	740	748	779	5.19
2018-03-16_1424_left/000903	1220	701	1263	748	5.19
2018-03-16_1424_left/000903	494	929	533	967	5.19
2018-03-16_1424_left/002583	1701	973	1732	1033	4.1
2018-03-16_1424_left/002224	1701	887	1767	951	3.24
2018-03-16_1424_left/000110	1354	812	1388	851	3.27
2018-03-16_1424_left/000827	1258	819	1286	855	5.19
2018-03-16_1424_left/000827	951	838	975	869	5.19
2018-03-16_1424_left/002300	1900	177	1938	215	2.4
2018-03-16_1424_left/002761	1848	975	1880	1021	3.27
2018-03-16_1424_left/002761	389	866	424	902	2.1
2018-03-16_1424_left/000323	786	893	844	950	4.2
2018-03-16_1424_left/000820	1384	942	1414	974	5.19
2018-03-16_1424_left/002766	1849	977	1882	1020	3.27
2018-03-16_1424_left/002766	388	866	424	902	2.1
2018-03-16_1424_left/001564	2112	806	2168	885	2.4
2018-03-16_1424_left/000324	780	888	841	947	4.2
2018-03-16_1424_left/000978	1245	23	1402	173	5.19
2018-03-16_1424_left/000978	2098	699	2231	846	5.19
2018-03-16_1424_left/000978	1	338	43	447	5.19
2018-03-16_1424_left/000389	1636	888	1662	935	4.1
2018-03-16_1424_left/000358	123	690	271	835	4.2
2018-03-16_1424_left/000358	1518	948	1536	980	4.1
2018-03-16_1424_left/000661	1379	576	1449	647	5.19
2018-03-16_1424_left/000661	596	666	652	723	5.19
2018-03-16_1424_left/001786	830	875	872	921	4.2
2018-03-16_1424_left/001832	440	741	527	832	4.2
2018-03-16_1424_left/000904	1463	903	1513	950	5.19
2018-03-16_1424_left/000904	1217	699	1260	746	5.19
2018-03-16_1424_left/000904	703	736	742	777	5.19
2018-03-16_1424_left/000904	488	929	526	969	5.19
2018-03-16_1424_left/000904	1224	674	1256	702	3.24
2018-03-16_1424_left/002223	1695	888	1760	951	3.24
2018-03-16_1424_left/002584	1704	975	1733	1033	5.20
2018-03-16_1424_left/000117	99	903	161	973	3.24
2018-03-16_1424_left/000117	1549	821	1586	861	3.27
2018-03-16_1424_left/002642	1745	970	1773	1016	5.20
2018-03-16_1424_left/002642	1751	967	1781	1016	5.20
2018-03-16_1424_left/002642	462	1391	492	1423	3.24
2018-03-16_1424_left/002309	1880	775	1926	841	2.4
2018-03-16_1424_left/002768	1850	977	1883	1021	3.27
2018-03-16_1424_left/002768	388	867	423	902	2.1
2018-03-16_1424_left/000613	1297	743	1331	779	5.19
2018-03-16_1424_left/000613	621	930	658	970	5.19
2018-03-16_1424_left/000613	808	769	841	806	5.19
2018-03-16_1424_left/000272	919	952	951	985	4.2
2018-03-16_1424_left/001840	266	685	378	799	4.2
2018-03-16_1424_left/000976	2049	717	2176	851	5.19
2018-03-16_1424_left/000976	1246	70	1391	212	5.19
2018-03-16_1424_left/000976	0	362	91	464	5.19
2018-03-16_1424_left/002251	2171	754	2307	882	3.24
2018-03-16_1424_left/000165	1408	801	1504	906	3.24
