frame	xtl	ytl	xbr	ybr	class
2018-02-16_1503_left/002870	1927	858	2031	977	5.19
2018-02-16_1503_left/005831	1349	822	1395	873	3.24
2018-02-16_1503_left/001858	207	863	269	923	5.19
2018-02-16_1503_left/000890	658	784	732	861	1.22
2018-02-16_1503_left/010799	1650	839	1741	935	3.24
2018-02-16_1503_left/010799	1641	720	1745	829	1.12
2018-02-16_1503_left/003055	1685	768	1803	890	3.24
2018-02-16_1503_left/003055	1688	648	1800	760	1.17
2018-02-16_1503_left/003878	1501	862	1571	936	3.24
2018-02-16_1503_left/003545	1638	705	1719	797	5.19
2018-02-16_1503_left/005559	1437	902	1506	971	5.19
2018-02-16_1503_left/000465	697	849	786	939	1.22
2018-02-16_1503_left/002761	1710	752	1796	841	5.19
2018-02-16_1503_left/010429	1670	768	1776	889	3.24
2018-02-16_1503_left/001848	223	866	284	927	5.19
2018-02-16_1503_left/000463	725	862	809	944	1.22
2018-02-16_1503_left/003019	1448	873	1516	943	3.24
2018-02-16_1503_left/010814	1862	747	2000	890	3.24
2018-02-16_1503_left/001983	129	854	196	919	5.19
2018-02-16_1503_left/005546	1342	923	1404	984	5.19
2018-02-16_1503_left/010750	1436	941	1478	987	3.24
2018-02-16_1503_left/010806	1717	665	1840	790	1.12
2018-02-16_1503_left/005902	1468	821	1552	905	1.25
2018-02-16_1503_left/002937	1671	963	1709	1005	3.24
2018-02-16_1503_left/002746	1603	803	1677	879	5.19
2018-02-16_1503_left/007099	1375	700	1456	808	3.27
2018-02-16_1503_left/010764	1456	860	1517	919	1.12
2018-02-16_1503_left/010764	1460	925	1514	981	3.24
2018-02-16_1503_left/003063	1780	720	1920	874	3.24
2018-02-16_1503_left/002086	123	861	190	926	5.19
2018-02-16_1503_left/002166	93	886	168	958	5.19
2018-02-16_1503_left/000480	485	790	609	912	5.19
2018-02-16_1503_left/001696	1777	900	1849	972	5.19
2018-02-16_1503_left/010747	1424	883	1475	936	1.12
2018-02-16_1503_left/010787	1544	805	1626	885	1.12
2018-02-16_1503_left/010787	1550	891	1624	967	3.24
2018-02-16_1503_left/002962	1346	949	1388	994	3.24
2018-02-16_1503_left/007919	1401	866	1469	932	5.19
2018-02-16_1503_left/005552	1384	905	1448	970	5.19
2018-02-16_1503_left/001674	1635	920	1686	973	5.19
2018-02-16_1503_left/001896	151	852	219	919	5.19
2018-02-16_1503_left/001959	131	853	198	919	5.19
2018-02-16_1503_left/003511	1176	789	1233	851	5.19
2018-02-16_1503_left/002089	120	862	189	928	5.19
2018-02-16_1503_left/002094	116	860	184	928	5.19
2018-02-16_1503_left/002143	72	864	145	934	5.19
2018-02-16_1503_left/001022	1735	892	1808	965	5.19
2018-02-16_1503_left/006854	1573	898	1643	972	1.11
2018-02-16_1503_left/001828	2311	963	2352	1012	5.19
2018-02-16_1503_left/001828	247	881	307	939	5.19
2018-02-16_1503_left/006867	1641	862	1705	948	1.11
2018-02-16_1503_left/002773	1839	685	1948	801	5.19
2018-02-16_1503_left/005905	1487	837	1576	926	1.25
2018-02-16_1503_left/002867	2013	874	2116	992	5.19
2018-02-16_1503_left/005870	1333	876	1396	942	1.25
2018-02-16_1503_left/007296	1396	917	1455	981	3.24
2018-02-16_1503_left/003033	1513	860	1595	942	3.24
2018-02-16_1503_left/003523	1298	772	1361	840	5.19
2018-02-16_1503_left/010729	1384	908	1426	953	1.12
2018-02-16_1503_left/010729	1388	957	1423	996	3.24
2018-02-16_1503_left/001693	1758	903	1821	970	5.19
2018-02-16_1503_left/008054	1304	782	1372	860	4.4
2018-02-16_1503_left/003829	1295	922	1337	964	3.24
2018-02-16_1503_left/003829	1295	878	1335	919	1.17
2018-02-16_1503_left/010724	1374	914	1417	955	1.12
2018-02-16_1503_left/001829	246	880	307	939	5.19
2018-02-16_1503_left/003818	1248	928	1287	969	3.24
2018-02-16_1503_left/001679	1660	912	1720	973	5.19
2018-02-16_1503_left/005650	1316	812	1389	882	5.19
2018-02-16_1503_left/005650	346	773	402	830	5.19
2018-02-16_1503_left/006858	1590	894	1661	970	1.11
2018-02-16_1503_left/001950	132	854	199	918	5.19
2018-02-16_1503_left/002993	1369	916	1420	971	3.24
2018-02-16_1503_left/001698	1797	900	1866	969	5.19
2018-02-16_1503_left/000582	1758	941	1821	1006	5.19
2018-02-16_1503_left/003525	1320	761	1387	832	5.19
2018-02-16_1503_left/010791	1573	778	1664	872	1.12
2018-02-16_1503_left/010791	1584	876	1662	957	3.24
2018-02-16_1503_left/003882	1524	866	1596	939	3.24
2018-02-16_1503_left/000475	578	809	678	924	5.19
2018-02-16_1503_left/002950	1458	958	1496	1002	3.24
2018-02-16_1503_left/001690	1734	904	1797	971	5.19
2018-02-16_1503_left/002011	127	851	195	916	5.19
2018-02-16_1503_left/001892	156	854	219	917	5.19
2018-02-16_1503_left/001020	1720	899	1791	967	5.19
2018-02-16_1503_left/003013	1423	888	1485	950	3.24
2018-02-16_1503_left/001046	2031	832	2143	945	1.22
2018-02-16_1503_left/002936	1687	961	1726	1003	3.24
2018-02-16_1503_left/003046	1604	798	1700	904	3.24
2018-02-16_1503_left/003046	1609	704	1699	795	1.17
2018-02-16_1503_left/002949	1471	958	1509	999	3.24
2018-02-16_1503_left/002016	128	852	193	917	5.19
2018-02-16_1503_left/001854	213	862	278	925	5.19
2018-02-16_1503_left/002995	1372	915	1425	971	3.24
2018-02-16_1503_left/002995	1373	863	1425	913	1.17
2018-02-16_1503_left/005907	1502	841	1592	934	1.25
2018-02-16_1503_left/003004	1395	904	1453	965	3.24
2018-02-16_1503_left/003004	1398	848	1452	902	1.17
2018-02-16_1503_left/003015	1428	881	1494	949	3.24
2018-02-16_1503_left/003056	1695	761	1819	889	3.24
2018-02-16_1503_left/001855	213	863	276	924	5.19
2018-02-16_1503_left/002129	77	862	150	932	5.19
2018-02-16_1503_left/010815	1887	734	2026	886	3.24
2018-02-16_1503_left/001942	131	852	200	920	5.19
2018-02-16_1503_left/016430	163	1349	188	1393	4.2
2018-02-16_1503_left/002178	133	893	213	969	5.19
2018-02-16_1503_left/007262	1274	926	1314	973	3.24
2018-02-16_1503_left/002737	1563	826	1628	893	5.19
2018-02-16_1503_left/001688	1720	907	1785	973	5.19
2018-02-16_1503_left/000377	1715	823	1783	892	5.19
2018-02-16_1503_left/001710	1894	873	1967	956	5.19
2018-02-16_1503_left/003897	1620	834	1701	927	3.24
2018-02-16_1503_left/000589	1823	940	1895	1012	5.19
2018-02-16_1503_left/010387	1410	888	1469	950	3.24
2018-02-16_1503_left/005536	1280	924	1334	983	5.19
2018-02-16_1503_left/001880	176	851	237	913	5.19
2018-02-16_1503_left/007295	1391	920	1449	984	3.24
2018-02-16_1503_left/001694	1765	899	1828	964	1.22
2018-02-16_1503_left/003862	1418	893	1473	951	3.24
2018-02-16_1503_left/001678	1654	917	1710	971	5.19
2018-02-16_1503_left/002947	1504	919	1542	958	1.17
2018-02-16_1503_left/002946	1518	959	1558	1004	3.24
2018-02-16_1503_left/005904	1477	830	1569	924	1.25
2018-02-16_1503_left/005904	1678	591	1775	701	3.24
2018-02-16_1503_left/002073	126	851	197	919	5.19
2018-02-16_1503_left/003515	1212	785	1273	848	5.19
2018-02-16_1503_left/002771	1992	758	2039	844	5.19
2018-02-16_1503_left/000627	463	911	537	991	1.22
2018-02-16_1503_left/001971	130	855	195	918	5.19
2018-02-16_1503_left/001987	128	852	196	918	5.19
2018-02-16_1503_left/005649	346	773	401	831	5.19
2018-02-16_1503_left/006910	1695	919	1752	986	5.19
2018-02-16_1503_left/002726	1519	857	1576	915	5.19
2018-02-16_1503_left/010797	1633	849	1721	938	3.24
2018-02-16_1503_left/010797	1623	734	1724	836	1.12
2018-02-16_1503_left/003891	1581	845	1660	929	3.24
2018-02-16_1503_left/005570	1535	893	1612	966	5.19
2018-02-16_1503_left/002130	78	862	149	932	5.19
2018-02-16_1503_left/000439	887	895	952	962	5.19
2018-02-16_1503_left/001689	1727	906	1790	971	5.19
2018-02-16_1503_left/001933	133	852	201	916	5.19
2018-02-16_1503_left/001962	131	853	197	917	5.19
2018-02-16_1503_left/007292	1376	922	1433	983	3.24
2018-02-16_1503_left/002138	70	865	146	936	5.19
2018-02-16_1503_left/003823	1269	911	1308	953	3.24
2018-02-16_1503_left/002923	1968	977	2006	1018	3.24
2018-02-16_1503_left/002165	90	887	166	960	5.19
2018-02-16_1503_left/010407	1510	842	1587	924	3.24
2018-02-16_1503_left/007258	1263	928	1305	973	3.24
2018-02-16_1503_left/003532	1410	752	1485	829	5.19
2018-02-16_1503_left/007116	843	630	935	752	3.27
2018-02-16_1503_left/001943	133	852	200	918	5.19
2018-02-16_1503_left/001814	256	872	317	932	5.19
2018-02-16_1503_left/002953	1422	959	1463	1001	3.24
2018-02-16_1503_left/002092	117	861	185	930	5.19
2018-02-16_1503_left/003487	1042	833	1085	881	5.19
2018-02-16_1503_left/002187	165	888	243	967	5.19
2018-02-16_1503_left/003890	1578	849	1650	930	3.24
2018-02-16_1503_left/003061	1754	729	1892	877	3.24
2018-02-16_1503_left/002132	75	863	147	930	5.19
2018-02-16_1503_left/000641	274	861	374	961	1.22
2018-02-16_1503_left/001945	132	852	201	919	5.19
2018-02-16_1503_left/002928	1850	974	1889	1014	3.24
2018-02-16_1503_left/002758	1689	759	1767	846	5.19
2018-02-16_1503_left/001778	284	862	342	920	5.19
2018-02-16_1503_left/007288	1357	924	1411	983	3.24
2018-02-16_1503_left/002147	73	863	147	935	5.19
2018-02-16_1503_left/005908	1508	837	1595	930	1.25
2018-02-16_1503_left/005689	340	757	405	822	5.19
2018-02-16_1503_left/006870	1659	858	1726	944	1.11
2018-02-16_1503_left/002738	1566	821	1634	889	5.19
2018-02-16_1503_left/002720	1497	858	1551	912	5.19
2018-02-16_1503_left/008055	1285	780	1356	855	4.4
2018-02-16_1503_left/001691	1739	902	1806	970	5.19
2018-02-16_1503_left/000445	857	891	927	961	1.22
2018-02-16_1503_left/001958	133	854	199	918	5.19
2018-02-16_1503_left/003528	1357	754	1429	832	5.19
2018-02-16_1503_left/003827	1283	925	1324	966	3.24
2018-02-16_1503_left/003827	1282	881	1323	923	1.17
2018-02-16_1503_left/002992	1366	914	1418	968	3.24
2018-02-16_1503_left/005823	1335	824	1379	875	3.24
2018-02-16_1503_left/010395	1447	858	1513	927	3.24
2018-02-16_1503_left/002020	127	850	196	917	5.19
2018-02-16_1503_left/005891	1403	866	1478	945	1.25
2018-02-16_1503_left/010757	1440	874	1497	932	1.12
2018-02-16_1503_left/010757	1445	935	1494	987	3.24
2018-02-16_1503_left/005562	1463	910	1530	974	5.19
2018-02-16_1503_left/010803	1694	822	1793	926	3.24
2018-02-16_1503_left/010803	1686	694	1795	809	1.12
2018-02-16_1503_left/002027	129	851	195	917	5.19
2018-02-16_1503_left/001687	1713	910	1774	972	5.19
2018-02-16_1503_left/007913	1350	871	1415	936	5.19
2018-02-16_1503_left/002008	127	851	195	918	5.19
2018-02-16_1503_left/001920	137	852	203	914	5.19
2018-02-16_1503_left/003029	1493	864	1570	942	3.24
2018-02-16_1503_left/002730	1533	848	1593	908	5.19
2018-02-16_1503_left/002969	1329	942	1373	989	3.24
2018-02-16_1503_left/003852	1392	901	1441	955	3.24
2018-02-16_1503_left/003852	1392	850	1438	900	1.17
2018-02-16_1503_left/001860	205	861	268	922	5.19
2018-02-16_1503_left/003529	1372	752	1443	828	5.19
2018-02-16_1503_left/010731	1391	912	1436	959	1.12
2018-02-16_1503_left/005565	1484	906	1555	977	5.19
2018-02-16_1503_left/001841	230	874	292	933	5.19
2018-02-16_1503_left/001841	2323	954	2366	1006	5.19
2018-02-16_1503_left/010762	1457	928	1508	982	3.24
2018-02-16_1503_left/010762	1452	863	1511	923	1.12
2018-02-16_1503_left/002977	1338	928	1383	978	3.24
2018-02-16_1503_left/000436	900	896	965	961	5.19
2018-02-16_1503_left/000368	1651	842	1714	909	5.19
2018-02-16_1503_left/005553	1392	904	1457	967	5.19
2018-02-16_1503_left/006906	1678	924	1736	985	5.19
2018-02-16_1503_left/007289	1363	926	1417	985	3.24
2018-02-16_1503_left/010371	1358	919	1409	975	3.24
2018-02-16_1503_left/003044	1586	811	1675	912	3.24
2018-02-16_1503_left/003044	1590	723	1672	809	1.17
2018-02-16_1503_left/007332	1718	843	1822	956	3.24
2018-02-16_1503_left/010091	1506	876	1540	916	1.11
2018-02-16_1503_left/005820	1333	831	1377	879	3.24
2018-02-16_1503_left/001887	163	852	229	917	5.19
2018-02-16_1503_left/005922	1642	778	1757	891	1.25
2018-02-16_1503_left/004715	369	769	446	845	5.19
2018-02-16_1503_left/003054	1674	771	1791	888	3.24
2018-02-16_1503_left/001937	132	853	199	916	5.19
2018-02-16_1503_left/010793	1599	870	1675	951	3.24
2018-02-16_1503_left/010793	1591	768	1682	857	1.12
2018-02-16_1503_left/003062	1766	727	1904	872	3.24
2018-02-16_1503_left/003039	1548	834	1633	921	3.24
2018-02-16_1503_left/003039	1550	746	1637	832	1.17
2018-02-16_1503_left/010772	1475	840	1547	910	1.12
2018-02-16_1503_left/002078	126	853	194	920	5.19
2018-02-16_1503_left/006896	1638	940	1691	999	5.19
2018-02-16_1503_left/003860	1410	898	1466	956	3.24
2018-02-16_1503_left/003860	1410	841	1464	895	1.17
2018-02-16_1503_left/003045	1603	706	1691	798	1.17
2018-02-16_1503_left/003045	1594	804	1694	910	3.24
2018-02-16_1503_left/010795	1614	858	1697	945	3.24
2018-02-16_1503_left/010795	1607	755	1703	852	1.12
2018-02-16_1503_left/007307	1470	892	1537	964	3.24
2018-02-16_1503_left/001021	1724	896	1798	964	1.22
2018-02-16_1503_left/001796	260	862	320	921	5.19
2018-02-16_1503_left/001912	139	851	206	915	5.19
2018-02-16_1503_left/000383	1757	827	1830	903	5.19
2018-02-16_1503_left/000383	941	946	981	989	1.22
2018-02-16_1503_left/003856	1398	903	1452	960	3.24
2018-02-16_1503_left/005729	349	731	419	805	5.19
2018-02-16_1503_left/000397	1871	800	1953	883	5.19
2018-02-16_1503_left/000839	1576	924	1621	973	5.19
2018-02-16_1503_left/001803	260	868	320	925	5.19
2018-02-16_1503_left/003486	1041	832	1082	885	5.19
2018-02-16_1503_left/007310	1497	887	1570	964	3.24
2018-02-16_1503_left/002180	144	893	219	968	5.19
2018-02-16_1503_left/002983	1350	922	1399	973	3.24
2018-02-16_1503_left/001769	2282	943	2319	993	5.19
2018-02-16_1503_left/001769	304	859	362	915	5.19
2018-02-16_1503_left/003848	1379	901	1428	956	3.24
2018-02-16_1503_left/000404	1955	785	2032	869	5.19
2018-02-16_1503_left/010732	1396	914	1441	961	1.12
2018-02-16_1503_left/010732	1400	962	1439	1005	3.24
2018-02-16_1503_left/003049	1630	783	1735	893	3.24
2018-02-16_1503_left/003049	1635	683	1729	779	1.17
2018-02-16_1503_left/003516	1224	785	1283	849	5.19
2018-02-16_1503_left/005896	1430	832	1507	912	1.25
2018-02-16_1503_left/005896	1603	623	1683	715	3.24
2018-02-16_1503_left/002884	1419	803	1538	942	5.19
2018-02-16_1503_left/002723	1507	857	1563	912	5.19
2018-02-16_1503_left/002755	1664	771	1743	854	1.22
2018-02-16_1503_left/003522	1285	772	1348	841	5.19
2018-02-16_1503_left/005926	1685	777	1807	895	1.25
2018-02-16_1503_left/001939	133	852	200	917	5.19
2018-02-16_1503_left/003057	1704	754	1829	887	3.24
2018-02-16_1503_left/003821	1259	912	1298	953	3.24
2018-02-16_1503_left/003821	1260	870	1296	909	1.17
2018-02-16_1503_left/001849	223	868	281	924	5.19
2018-02-16_1503_left/005884	1370	895	1446	970	1.25
2018-02-16_1503_left/005884	1513	724	1586	806	3.24
2018-02-16_1503_left/007911	1334	866	1397	931	5.19
2018-02-16_1503_left/003059	1728	746	1859	883	3.24
2018-02-16_1503_left/000444	859	891	931	962	5.19
2018-02-16_1503_left/002979	1341	925	1390	977	3.24
2018-02-16_1503_left/002979	1344	881	1389	924	1.17
2018-02-16_1503_left/001038	1900	860	1984	950	5.19
2018-02-16_1503_left/002168	97	888	169	961	5.19
2018-02-16_1503_left/002025	128	851	196	917	5.19
2018-02-16_1503_left/000621	774	917	816	965	3.27
2018-02-16_1503_left/003854	1395	902	1448	958	3.24
2018-02-16_1503_left/005805	1313	843	1351	889	3.24
2018-02-16_1503_left/001039	1910	862	2002	950	1.22
2018-02-16_1503_left/001008	1641	926	1698	983	5.19
2018-02-16_1503_left/003014	1426	885	1488	951	3.24
2018-02-16_1503_left/000400	947	943	994	989	1.22
2018-02-16_1503_left/005807	1316	845	1356	892	3.24
2018-02-16_1503_left/005807	1246	930	1287	977	1.25
2018-02-16_1503_left/001839	236	877	292	933	5.19
2018-02-16_1503_left/002742	1583	813	1658	884	5.19
2018-02-16_1503_left/002958	1371	950	1411	995	3.24
2018-02-16_1503_left/002956	1394	954	1433	1000	3.24
2018-02-16_1503_left/007256	1260	927	1302	973	3.24
2018-02-16_1503_left/001964	132	854	197	918	5.19
2018-02-16_1503_left/002768	1957	769	2000	848	5.19
2018-02-16_1503_left/002893	1044	781	1178	943	5.19
2018-02-16_1503_left/002013	127	851	196	915	5.19
2018-02-16_1503_left/005866	1439	741	1498	810	3.24
2018-02-16_1503_left/007318	1568	874	1646	959	3.24
2018-02-16_1503_left/001961	130	854	198	920	5.19
2018-02-16_1503_left/003038	1542	838	1625	925	3.24
2018-02-16_1503_left/001977	130	855	195	917	5.19
2018-02-16_1503_left/005882	1372	886	1437	962	1.25
2018-02-16_1503_left/005882	1504	724	1576	803	3.24
2018-02-16_1503_left/005854	1402	786	1454	845	3.24
2018-02-16_1503_left/000365	1626	843	1688	907	5.19
2018-02-16_1503_left/001040	1924	854	2019	950	5.19
2018-02-16_1503_left/005893	1413	850	1490	929	1.25
2018-02-16_1503_left/005893	1575	655	1653	740	3.24
2018-02-16_1503_left/002994	1370	914	1422	970	3.24
2018-02-16_1503_left/000892	633	775	708	858	1.22
2018-02-16_1503_left/005812	1322	844	1361	889	3.24
2018-02-16_1503_left/001893	155	854	220	918	5.19
2018-02-16_1503_left/002173	108	891	183	966	5.19
2018-02-16_1503_left/001963	131	853	198	918	5.19
2018-02-16_1503_left/004735	207	758	299	849	5.19
2018-02-16_1503_left/005906	1494	838	1583	931	1.25
2018-02-16_1503_left/005906	1698	586	1796	701	3.24
2018-02-16_1503_left/001033	1839	881	1915	962	1.22
2018-02-16_1503_left/010808	1758	782	1870	902	3.24
2018-02-16_1503_left/010808	1746	638	1874	765	1.12
2018-02-16_1503_left/003847	1375	852	1420	900	1.17
2018-02-16_1503_left/005802	1308	840	1347	886	3.24
2018-02-16_1503_left/001009	1644	920	1704	978	1.22
2018-02-16_1503_left/002050	127	851	196	918	5.19
2018-02-16_1503_left/006872	1668	853	1745	940	1.11
2018-02-16_1503_left/003498	1085	819	1128	870	5.19
2018-02-16_1503_left/002987	1359	914	1409	967	3.24
2018-02-16_1503_left/002190	169	871	255	961	5.19
2018-02-16_1503_left/000556	1594	949	1639	996	5.19
2018-02-16_1503_left/001953	131	852	200	919	5.19
2018-02-16_1503_left/001700	1812	892	1883	966	1.22
2018-02-16_1503_left/000870	810	830	869	892	1.22
2018-02-16_1503_left/000870	1842	872	1925	955	5.19
2018-02-16_1503_left/000366	1636	839	1697	904	5.19
2018-02-16_1503_left/005654	345	774	403	831	5.19
2018-02-16_1503_left/001041	1941	855	2035	952	5.19
2018-02-16_1503_left/001041	723	811	785	874	1.22
2018-02-16_1503_left/005909	1516	836	1606	928	1.25
2018-02-16_1503_left/010378	1373	910	1428	970	3.24
2018-02-16_1503_left/005550	1371	915	1432	976	5.19
2018-02-16_1503_left/003000	1385	911	1440	971	3.24
2018-02-16_1503_left/001809	258	872	318	929	5.19
2018-02-16_1503_left/005903	1474	829	1557	913	1.25
2018-02-16_1503_left/007312	1514	884	1587	962	3.24
2018-02-16_1503_left/007321	1597	869	1676	957	3.24
2018-02-16_1503_left/007321	1598	783	1675	862	1.17
2018-02-16_1503_left/007283	1336	918	1387	973	3.24
2018-02-16_1503_left/003524	1308	765	1374	834	5.19
2018-02-16_1503_left/012106	1858	674	1968	792	3.27
2018-02-16_1503_left/000875	1919	862	2010	954	5.19
2018-02-16_1503_left/000875	781	824	843	891	5.19
2018-02-16_1503_left/000470	644	833	735	931	1.22
2018-02-16_1503_left/001949	131	851	201	920	5.19
2018-02-16_1503_left/000602	1983	930	2062	1010	5.19
2018-02-16_1503_left/006859	1595	894	1666	974	1.11
2018-02-16_1503_left/002704	1455	883	1499	929	1.22
2018-02-16_1503_left/005558	1430	903	1497	969	5.19
2018-02-16_1503_left/005804	1312	844	1349	888	3.24
2018-02-16_1503_left/001011	1655	913	1715	973	1.22
2018-02-16_1503_left/005548	1356	920	1418	980	5.19
2018-02-16_1503_left/004729	255	759	342	845	5.19
2018-02-16_1503_left/010774	1489	916	1549	980	3.24
2018-02-16_1503_left/010774	1481	842	1554	913	1.12
2018-02-16_1503_left/003811	1219	938	1256	978	3.24
2018-02-16_1503_left/010738	1406	903	1453	952	1.12
2018-02-16_1503_left/010733	1396	910	1441	955	1.12
2018-02-16_1503_left/007267	1284	928	1327	975	3.24
2018-02-16_1503_left/005783	1271	833	1305	875	3.24
2018-02-16_1503_left/005788	1281	830	1318	871	3.24
2018-02-16_1503_left/007316	1550	880	1625	960	3.24
2018-02-16_1503_left/001877	179	854	244	919	5.19
2018-02-16_1503_left/005785	1274	833	1310	875	3.24
2018-02-16_1503_left/007934	1520	844	1597	917	5.19
2018-02-16_1503_left/005871	1456	733	1519	803	3.24
2018-02-16_1503_left/005829	1346	825	1391	874	3.24
2018-02-16_1503_left/002183	158	889	232	967	5.19
2018-02-16_1503_left/003036	1531	850	1613	932	3.24
2018-02-16_1503_left/003036	1534	764	1612	842	1.17
2018-02-16_1503_left/010767	1463	845	1527	910	1.12
2018-02-16_1503_left/010767	1468	914	1525	971	3.24
2018-02-16_1503_left/007324	1625	856	1712	951	3.24
2018-02-16_1503_left/007324	1626	765	1711	851	1.17
2018-02-16_1503_left/005554	1401	899	1465	964	5.19
2018-02-16_1503_left/010788	1559	791	1642	877	1.12
2018-02-16_1503_left/010788	1564	886	1638	961	3.24
2018-02-16_1503_left/005573	1563	893	1638	969	5.19
2018-02-16_1503_left/001010	1652	920	1709	980	5.19
2018-02-16_1503_left/003892	1587	844	1668	926	3.24
2018-02-16_1503_left/003892	1587	762	1668	840	1.17
2018-02-16_1503_left/009055	164	876	213	939	5.19
2018-02-16_1503_left/005899	1445	821	1530	901	1.25
2018-02-16_1503_left/003864	1424	885	1481	946	3.24
2018-02-16_1503_left/001823	253	877	311	932	5.19
2018-02-16_1503_left/002095	115	859	185	928	5.19
2018-02-16_1503_left/005895	1590	624	1673	720	3.24
2018-02-16_1503_left/000877	1959	852	2048	953	5.19
2018-02-16_1503_left/000477	537	802	651	917	1.22
2018-02-16_1503_left/001052	2165	799	2295	927	5.19
2018-02-16_1503_left/010410	1528	836	1605	921	3.24
2018-02-16_1503_left/001805	260	870	319	928	5.19
2018-02-16_1503_left/007260	1269	927	1310	973	3.24
2018-02-16_1503_left/005659	341	774	400	836	5.19
2018-02-16_1503_left/003512	1186	788	1242	850	5.19
2018-02-16_1503_left/007255	1259	926	1300	971	3.24
2018-02-16_1503_left/003814	1231	939	1268	978	3.24
2018-02-16_1503_left/002892	1087	783	1222	942	5.19
2018-02-16_1503_left/002171	103	892	182	964	5.19
2018-02-16_1503_left/001957	131	853	199	920	5.19
2018-02-16_1503_left/008053	1323	783	1391	859	4.4
2018-02-16_1503_left/001990	129	851	196	919	5.19
2018-02-16_1503_left/005880	1358	876	1432	948	1.25
2018-02-16_1503_left/005880	1493	716	1561	789	3.24
2018-02-16_1503_left/011995	1345	932	1412	999	5.19
2018-02-16_1503_left/011992	1323	936	1384	998	5.19
2018-02-16_1503_left/007303	1441	890	1506	959	3.24
2018-02-16_1503_left/010397	1455	861	1523	933	3.24
2018-02-16_1503_left/001922	136	851	202	915	5.19
2018-02-16_1503_left/003876	1490	862	1558	934	3.24
2018-02-16_1503_left/003058	1718	749	1844	884	3.24
2018-02-16_1503_left/010781	1512	827	1588	900	1.12
2018-02-16_1503_left/001804	261	867	317	924	5.19
2018-02-16_1503_left/002039	127	851	196	918	5.19
2018-02-16_1503_left/000344	1290	875	1343	932	5.19
2018-02-16_1503_left/002733	1547	837	1607	903	5.19
2018-02-16_1503_left/001972	131	855	195	917	5.19
2018-02-16_1503_left/010778	1497	835	1570	908	1.12
2018-02-16_1503_left/010778	1502	910	1565	978	3.24
2018-02-16_1503_left/002978	1341	928	1387	978	3.24
2018-02-16_1503_left/002978	1344	883	1386	925	1.17
2018-02-16_1503_left/007910	1330	875	1392	937	5.19
2018-02-16_1503_left/007329	1680	847	1774	953	3.24
2018-02-16_1503_left/001683	1689	913	1749	973	5.19
2018-02-16_1503_left/001683	203	955	250	1001	5.19
2018-02-16_1503_left/002930	1794	971	1831	1011	3.24
2018-02-16_1503_left/002954	1413	957	1453	1003	3.24
2018-02-16_1503_left/001800	261	865	319	925	5.19
