frame	xtl	ytl	xbr	ybr	class	temporary	data
2018-03-02_1400_left/005925	1613	912	1654	953	5.19.1	false	
2018-03-23_1358_right/013785	1492	873	1539	917	5.19.2	false	
2018-03-02_1400_left/013620	1314	945	1328	965	5.19.1	false	
2018-03-02_1400_left/013245	1633	920	1651	949	2.2	false	
2018-03-23_1358_right/001500	1276	929	1296	944	5.19.2	false	
2018-03-02_1400_right/012270	1485	852	1502	878	5.19.1	false	
2018-03-07_1406_left/003360	1325	943	1351	956	6.16	false	
2018-03-07_1406_left/006045	357	872	391	913	5.15.1	false	
2018-03-02_1400_right/002130	1676	792	1732	851	5.20	false	
2018-02-07_1349_left/007680	1601	952	1623	976	2.4	false	
2018-03-23_1358_right/017385	1446	860	1487	901	6.4	false	
2018-03-02_1400_right/026460	658	959	676	978	5.16	false	
2018-03-23_1358_right/021180	516	978	557	1019	5.19.2	false	
2018-03-07_1406_right/002655	1759	608	1827	665	3.24	false	
2018-03-23_1358_right/017490	896	594	973	679	3.13	false	
2018-03-02_1400_left/012855	1586	885	1607	911	5.19.2	false	
2018-03-02_1400_left/011580	1697	869	1721	896	3.1	false	
2018-03-23_1358_right/019995	713	939	731	960	4.4.1	false	
2018-03-23_1358_left/023820	579	918	606	950	3.24	false	
2018-03-07_1406_right/004695	1369	892	1383	908	8.11	false	
2018-02-07_1349_right/011235	573	952	630	975	6.10.1	false	
2018-03-23_1358_left/011610	1498	972	1524	990	5.19.2	false	
2018-03-23_1358_left/018810	1926	933	1982	1014	3.27	false	
2018-03-23_1358_right/020475	1306	854	1334	876	3.27	false	
2018-03-23_1358_right/001530	1267	888	1291	915	2.1	false	
2018-02-16_1503_right/007155	1812	663	1995	860	2.1	false	
2018-02-07_1349_right/002850	880	965	899	976	5.19.2	false	
2018-03-23_1358_left/005490	1045	888	1084	919	5.20	false	
2018-02-16_1503_left/014145	821	932	841	971	5.19.2	false	
2018-03-02_1400_left/003810	2272	491	2380	625	3.27	false	
2018-03-02_1400_right/006810	1485	886	1512	914	5.19.1	false	
2018-02-16_1503_left/013905	1620	883	1669	942	5.19.1	false	
2018-03-23_1358_right/021090	1319	978	1347	995	5.15.7	false	
2018-03-02_1400_right/019695	1079	968	1098	987	5.19.2	false	
2018-03-23_1358_left/005490	1110	929	1130	950	5.19.2	false	
2018-03-23_1358_right/021540	665	914	687	947	3.1	false	
2018-03-02_1400_right/026370	1938	950	1970	976	4.1.3	false	
2018-02-16_1503_left/009060	125	873	169	944	5.19.2	false	
2018-03-23_1358_left/004680	1534	937	1597	1003	5.19.2	false	
2018-03-23_1358_right/009135	1677	908	1709	947	3.3	false	
2018-02-07_1349_left/012255	1866	816	1924	900	5.16	false	
2018-03-23_1358_right/002160	1305	877	1363	933	2.1	false	
2018-03-02_1400_right/005625	840	949	865	974	5.19.1	false	
2018-03-02_1400_right/004335	1378	867	1422	923	2.2	false	
2018-03-07_1406_right/001770	2110	805	2226	941	2.4	false	
2018-03-07_1406_right/004365	807	955	826	967	5.19.1	false	
2018-03-23_1358_right/009360	1323	882	1375	918	6.10.1	false	
2018-02-07_1349_left/004845	1226	918	1285	976	5.19.1	false	
2018-03-02_1400_left/019485	1501	995	1539	1016	3.24	false	
2018-03-23_1358_left/002910	1518	969	1563	989	8.11	false	
2018-03-07_1406_right/000735	2079	732	2241	800	5.7.1	false	
2018-03-02_1400_left/013620	1734	916	1747	935	5.16	false	
2018-03-23_1358_left/018000	1719	881	1794	961	3.27	false	
2018-03-07_1406_left/004305	763	918	777	933	8.11	false	
2018-03-23_1358_right/022035	1286	959	1306	982	5.15.7	false	
2018-03-23_1358_right/015450	1927	722	1998	792	5.19.1	false	
2018-03-23_1358_left/020790	1226	983	1253	1010	2.2	false	
2018-03-23_1358_right/018690	1713	709	1801	793	5.20	false	
2018-02-07_1349_right/021390	760	957	784	983	5.19.1	false	
2018-03-02_1400_left/012975	715	930	728	949	3.24	false	
2018-02-07_1349_right/022260	1404	888	1437	918	3.24	false	
2018-03-23_1358_left/021840	2324	208	2447	318	1.23	true	
2018-03-23_1358_right/013740	1727	760	1806	841	1.11.2	false	
2018-03-23_1358_left/002130	1339	919	1362	940	5.20	false	
2018-03-02_1400_right/006735	1455	900	1478	930	5.19.2	false	
2018-03-23_1358_right/021390	666	875	700	898	8.11	false	
2018-03-23_1358_left/014565	1349	969	1370	991	5.19.2	false	
2018-03-23_1358_right/005640	2046	970	2346	1109	8.11	false	
2018-03-23_1358_left/018525	1294	980	1315	1000	3.24	false	
2018-02-07_1349_left/016935	114	870	178	918	1.34.1	false	
2018-03-02_1400_left/012615	1585	883	1605	910	5.19.2	false	
2018-03-07_1406_right/005355	757	885	820	972	5.19.1	false	
2018-03-23_1358_left/020025	693	938	717	961	4.4.1	false	
2018-03-02_1400_left/010665	2244	921	2260	946	3.24	false	
2018-03-07_1406_right/001095	2096	730	2251	798	6.10.1	false	
2018-03-02_1400_right/019725	763	952	779	972	5.19.2	false	
2018-02-07_1349_left/002055	1708	910	1766	970	2.1	false	
2018-03-02_1400_left/005265	1165	969	1177	983	5.19.2	false	
2018-03-02_1400_left/009615	1794	880	1828	921	5.20	false	
2018-02-16_1503_left/005910	1743	672	1867	791	3.27	false	
2018-03-23_1358_left/013800	183	952	203	982	8.11	false	
2018-03-23_1358_right/022515	1820	881	1876	932	5.15.1	false	
2018-03-23_1358_right/021195	1454	996	1499	1018	3.27	false	
2018-02-16_1503_left/007860	976	908	1010	946	5.19.1	false	
2018-03-23_1358_left/016695	1388	873	1439	922	6.4	false	
2018-03-23_1358_left/002400	1917	919	2000	1005	5.20	false	
2018-03-07_1406_left/000435	2313	769	2447	830	5.7.1	false	
2018-03-23_1358_left/007560	955	957	976	979	5.19.2	false	
2018-03-23_1358_left/004890	1507	905	1558	960	3.27	false	
2018-02-16_1503_left/014115	1494	879	1536	936	5.19.1	false	
2018-03-07_1406_left/003345	2095	764	2256	878	5.15.1	false	
2018-03-07_1406_right/000435	2186	806	2287	883	3.1	false	
2018-03-23_1358_right/001605	1276	952	1292	968	2.4	false	
2018-03-23_1358_right/016650	1446	904	1486	938	5.19.1	false	
2018-03-02_1400_left/010695	2067	919	2081	940	8.11	false	
2018-02-07_1349_left/008640	2340	811	2391	874	2.1	false	
2018-03-23_1358_left/015675	1265	896	1283	911	5.19.2	false	
2018-02-16_1503_left/005565	1492	745	1571	834	2.4	false	
2018-03-23_1358_left/020625	1681	897	1754	963	5.19.2	false	
2018-03-23_1358_right/004560	1373	786	1474	839	5.19.2	false	
2018-03-07_1406_left/003810	620	997	675	1065	3.1	false	
2018-03-23_1358_right/007890	1800	599	1975	782	5.19.2	false	
2018-03-02_1400_right/010110	1701	879	1731	923	5.16	false	
2018-03-23_1358_right/024660	1318	881	1340	896	4.4.1	false	
2018-03-02_1400_left/002100	2325	818	2416	906	5.19.1	false	
2018-03-07_1406_left/000345	1863	829	1962	867	6.10.1	false	
2018-02-07_1349_left/013560	758	921	788	971	3.1	false	
2018-03-02_1400_right/025770	1	916	19	942	5.19.2	false	
2018-03-23_1358_right/020010	1779	907	1839	976	5.19.1	false	
2018-03-07_1406_left/004845	1449	919	1463	943	8.11	false	
2018-02-07_1349_left/010965	1156	999	1178	1016	8.11	false	
2018-03-02_1400_left/014280	376	893	400	917	5.19.2	false	
2018-02-07_1349_right/021405	765	947	788	974	5.19.2	false	
2018-03-02_1400_left/007125	1141	943	1155	967	4.4.1	false	
2018-03-23_1358_left/001725	1548	898	1584	940	3.20	false	
2018-03-07_1406_right/002925	1103	995	1116	1006	3.24	false	
2018-02-07_1349_left/017970	1874	911	1906	946	5.19.2	false	
2018-03-23_1358_right/017775	1285	969	1302	987	5.20	false	
2018-03-02_1400_left/007170	1142	941	1159	966	5.19.1	false	
2018-03-23_1358_left/000210	1499	990	1531	1013	5.15.1	false	
2018-03-23_1358_left/023445	1692	849	1765	923	5.19.2	false	
2018-02-07_1349_left/018030	2001	903	2034	940	5.19.2	false	
2018-03-23_1358_right/005310	762	944	782	980	6.10.1	false	
2018-03-23_1358_left/019770	1410	929	1434	954	6.4	false	
2018-03-07_1406_right/003510	45	881	84	953	5.19.2	false	
2018-02-07_1349_right/007230	1599	907	1646	953	4.2.3	false	
2018-02-07_1349_left/020040	615	960	638	981	5.19.2	false	
2018-03-07_1406_right/003000	1037	947	1055	967	4.1.1	false	
2018-03-23_1358_right/019905	2383	473	2447	663	4.1.1	false	
2018-03-23_1358_left/007170	998	1010	1020	1028	5.19.2	false	
2018-03-02_1400_right/004455	1603	681	1708	788	2.1	false	
2018-03-23_1358_right/019995	1757	855	1850	893	5.15.7	false	
2018-03-02_1400_right/000270	1422	891	1448	928	1.11.2	false	
2018-03-02_1400_right/011820	1649	866	1668	897	3.1	false	
2018-03-02_1400_right/014310	958	930	972	948	6.4	false	
2018-03-02_1400_right/011850	1528	887	1545	918	1.34.3	false	
2018-03-23_1358_right/022155	1318	885	1344	912	4.1.1	false	
2018-03-02_1400_right/019860	1174	903	1225	1107	2.1	false	
2018-03-02_1400_right/003900	1264	899	1283	924	5.20	false	
2018-03-02_1400_left/020370	1849	916	1906	967	5.15.1	false	
2018-02-16_1503_left/007950	1431	902	1461	947	8.11	false	
2018-03-23_1358_right/000855	1485	893	1545	923	8.11	false	
2018-02-07_1349_left/007245	1524	911	1555	952	3.24	false	
2018-03-23_1358_left/023400	1289	925	1305	936	3.27	false	
2018-02-07_1349_left/012345	1402	875	1435	909	3.24	false	
2018-03-02_1400_left/013605	749	909	767	931	5.19.2	false	
2018-03-02_1400_right/009960	1491	932	1513	964	5.19.2	false	
2018-03-23_1358_left/023340	1384	943	1408	966	5.19.2	false	
2018-02-07_1349_left/012480	1841	757	2039	873	6.10.1	false	
2018-03-02_1400_right/012090	667	893	687	912	5.19.2	false	
2018-03-02_1400_left/022605	1428	983	1502	1004	8.11	false	
2018-03-02_1400_right/014205	1915	733	1962	785	5.19.1	false	
2018-02-16_1503_right/005580	1443	852	1517	929	5.19.1	false	
2018-03-02_1400_left/014100	1716	903	1735	932	2.2	false	
2018-03-23_1358_left/023850	691	929	715	955	5.19.2	false	
2018-03-23_1358_left/010200	1370	957	1386	974	3.24	false	
2018-03-23_1358_left/009015	344	915	366	942	5.19.2	false	
2018-03-02_1400_left/020205	1215	922	1260	960	5.15.1	false	
2018-03-23_1358_right/004785	1726	756	1844	863	5.20	false	
2018-03-23_1358_left/014790	1490	902	1533	942	5.19.1	false	
2018-02-07_1349_left/018045	1216	934	1242	965	5.19.2	false	
2018-02-07_1349_left/018240	1190	877	1235	936	3.4	false	
2018-03-23_1358_left/013155	1052	998	1083	1013	3.4	false	
2018-02-07_1349_right/021930	1381	938	1408	966	8.11	false	
2018-03-23_1358_left/000660	1323	913	1339	929	2.1	false	
2018-03-02_1400_left/002040	2289	795	2390	842	8.11	false	
2018-02-07_1349_left/008670	2206	802	2271	867	2.1	false	
2018-03-23_1358_right/001245	1346	901	1403	955	5.15.6	false	
2018-03-02_1400_right/015900	1564	904	1610	954	2.1	false	
2018-03-02_1400_right/014355	1249	909	1270	938	2.4	false	
2018-03-23_1358_right/015555	147	824	217	898	3.18.2	false	
2018-02-16_1503_left/007275	1310	932	1355	978	3.24	false	
2018-03-07_1406_right/004995	46	848	117	916	5.19.1	false	
2018-03-23_1358_right/021120	569	960	602	993	5.19.2	false	
2018-03-02_1400_right/016125	1307	889	1346	933	1.34.3	false	
2018-03-23_1358_right/019290	617	917	642	945	3.27	false	
2018-03-23_1358_left/015555	1647	937	1664	956	5.19.2	false	
2018-02-07_1349_right/016740	783	916	823	956	4.2.3	false	
2018-03-23_1358_left/000405	1734	919	1783	966	5.19.1	false	
2018-03-02_1400_right/000210	1389	925	1407	952	1.11.2	false	
2018-03-07_1406_right/003300	1460	717	1530	791	2.1	false	
2018-03-07_1406_left/000195	1659	871	1738	916	5.15.7	false	
2018-02-07_1349_right/012555	1398	874	1430	912	5.19.1	false	
2018-03-07_1406_right/003870	0	837	11	929	5.19.1	false	
2018-03-02_1400_right/008055	1872	795	1963	870	1.17	false	
2018-02-07_1349_left/012750	2347	914	2408	959	8.11	false	
2018-02-07_1349_left/017685	784	847	868	924	3.24	false	
2018-03-02_1400_right/011910	669	894	689	914	5.19.2	false	
2018-02-07_1349_right/022020	1899	802	1996	884	2.1	false	
2018-03-23_1358_right/009465	1332	894	1375	944	2.1	false	
2018-03-02_1400_left/013695	2018	925	2034	948	3.24	false	
2018-03-02_1400_left/011310	1231	927	1245	946	3.1	false	
2018-03-23_1358_right/021765	1168	882	1201	914	4.2.3	false	
2018-03-23_1358_right/016470	1282	945	1302	967	3.27	false	
2018-02-07_1349_right/018450	213	892	254	941	5.19.2	false	
2018-03-02_1400_right/013305	1665	884	1689	911	3.1	false	
2018-03-23_1358_right/023460	1712	750	1824	859	5.19.1	false	
2018-03-02_1400_left/013440	1313	945	1328	965	5.19.1	false	
2018-03-23_1358_right/017475	959	777	1014	817	5.31	false	
2018-02-16_1503_right/007830	701	916	727	948	5.19.1	false	
2018-02-16_1503_left/007230	178	772	204	864	5.19.2	false	
2018-03-23_1358_left/018720	1542	958	1577	1001	3.27	false	
2018-03-23_1358_right/000975	842	845	883	883	5.20	false	
2018-03-02_1400_right/022650	625	1077	651	1103	4.2.1	false	
2018-03-23_1358_left/021420	1784	870	1830	910	3.1	false	
2018-03-23_1358_left/000120	1601	950	1657	1003	3.20	false	
2018-03-23_1358_left/022170	1446	927	1476	967	5.6	false	
2018-03-02_1400_right/012120	668	894	688	913	5.19.2	false	
2018-03-23_1358_left/002370	1731	947	1789	1007	5.20	false	
2018-03-02_1400_right/003120	2253	482	2447	660	5.19.1	false	
2018-03-02_1400_right/010680	2064	887	2083	911	5.23.1	false	
2018-03-02_1400_right/017085	796	971	810	989	5.19.1	false	
2018-03-02_1400_left/005970	1755	909	1780	953	6.4	false	
2018-03-02_1400_left/004605	2414	914	2433	940	6.4	false	
2018-03-23_1358_left/004275	1365	951	1398	984	2.1	false	
2018-03-02_1400_left/001815	1553	851	1592	893	1.17	false	
2018-03-02_1400_right/025815	811	952	827	970	5.16	false	
2018-03-23_1358_right/014655	1747	861	1787	897	2.1	false	
2018-02-07_1349_left/012480	1861	781	2020	895	6.10.1	false	
2018-03-02_1400_left/005955	1650	880	1691	926	5.19.1	false	
2018-03-02_1400_right/026820	1950	944	1972	973	4.1.2	false	
2018-03-23_1358_left/017970	603	1000	624	1022	5.19.1	false	
2018-03-02_1400_left/013365	1313	945	1328	965	5.19.1	false	
2018-03-02_1400_right/026790	1945	900	1988	950	3.27	false	
2018-03-02_1400_left/012735	1732	910	1748	931	3.20	false	
2018-03-23_1358_left/021585	446	813	519	891	3.27	false	
2018-03-07_1406_left/000810	2381	839	2447	979	2.4	false	
2018-03-23_1358_left/018510	1284	970	1302	990	5.20	false	
2018-03-07_1406_left/004905	1756	879	1783	903	2.1	false	
2018-03-02_1400_left/012435	720	930	732	950	5.19.2	false	
2018-02-07_1349_right/010155	1336	979	1357	999	4.1.1	false	
2018-02-07_1349_right/012810	1975	750	2062	844	5.19.2	false	
2018-02-07_1349_left/012330	863	961	888	986	5.19.2	false	
2018-03-23_1358_left/021720	1104	976	1124	1052	8.11	false	
2018-02-07_1349_right/021675	708	886	738	927	5.19.1	false	
2018-02-07_1349_right/014700	415	913	446	956	3.1	false	
2018-02-07_1349_right/004875	560	982	592	1014	6.4	false	
2018-03-02_1400_left/010080	2306	814	2399	915	5.19.1	false	
2018-03-02_1400_left/008160	1785	786	1855	874	2.1	false	
2018-02-07_1349_right/016770	1517	927	1560	978	5.16	false	
2018-02-07_1349_right/007785	1578	951	1617	982	3.27	false	
2018-03-23_1358_left/005670	1550	806	1612	869	5.19.1	false	
2018-03-23_1358_right/007620	1232	938	1261	966	3.27	false	
2018-03-23_1358_left/004500	1402	903	1450	944	3.27	false	
2018-02-07_1349_left/018120	1648	951	1682	987	5.19.2	false	
2018-03-23_1358_left/020520	1282	915	1311	939	5.15.7	false	
2018-03-07_1406_left/003240	2055	877	2072	902	5.19.2	false	
2018-03-07_1406_right/001830	2097	730	2251	797	6.10.1	false	
2018-03-23_1358_right/022140	1534	843	1602	916	5.5	false	
2018-03-02_1400_left/006600	2035	804	2064	843	6.4	false	
2018-02-07_1349_left/017340	478	733	610	870	4.2.3	false	
2018-03-02_1400_right/008010	1504	863	1525	895	2.4	false	
2018-03-23_1358_left/002100	1483	916	1533	971	3.24	false	
2018-03-23_1358_right/023310	959	968	980	988	5.19.2	false	
2018-03-02_1400_left/001995	1830	870	1894	900	8.11	false	
2018-03-02_1400_right/026520	1474	842	1493	876	4.1.1	false	
2018-03-23_1358_right/000660	1244	911	1257	927	3.27	false	
2018-03-02_1400_left/019890	2138	941	2178	973	4.1.4	false	
2018-03-23_1358_left/007635	1313	971	1338	993	5.20	false	
2018-02-07_1349_right/022125	1440	913	1479	952	5.19.2	false	
2018-03-02_1400_right/026505	1636	960	1654	980	5.15.1	false	
2018-03-07_1406_left/004830	1476	928	1490	948	5.19.2	false	
2018-03-02_1400_right/013965	1666	885	1686	911	3.1	false	
2018-03-23_1358_right/021315	566	901	584	921	5.15.1	false	
2018-03-23_1358_left/016485	1812	821	1874	880	5.20	false	
2018-02-07_1349_left/010260	1673	835	1737	906	6.4	false	
2018-02-07_1349_right/012495	1699	719	1895	890	6.10.1	false	
2018-02-16_1503_right/010530	1486	775	1645	916	2.1	false	
2018-03-02_1400_right/011430	1331	873	1345	893	5.19.1	false	
2018-03-02_1400_right/010680	2317	862	2347	903	8.11	false	
2018-03-23_1358_right/017535	1347	931	1363	947	6.16	false	
2018-02-07_1349_right/016725	1469	936	1509	983	5.16	false	
2018-03-07_1406_left/003345	1259	923	1276	945	5.16	false	
2018-03-23_1358_left/002715	1440	951	1465	975	5.20	false	
2018-03-23_1358_left/000270	1209	990	1223	1003	5.19.2	false	
2018-02-07_1349_right/016830	747	965	775	1076	8.11	false	
2018-03-02_1400_left/014070	1681	935	1698	972	2.1	false	
2018-03-02_1400_left/002505	638	931	766	971	1.34.3	false	
2018-03-07_1406_left/005220	1732	747	1821	852	2.1	false	
2018-03-23_1358_left/000330	1610	967	1632	988	5.19.2	false	
2018-02-07_1349_left/021615	833	930	863	965	5.19.1	false	
2018-02-07_1349_left/013830	755	924	784	973	3.1	false	
2018-03-02_1400_right/017130	1643	895	1673	933	5.16	false	
2018-03-23_1358_left/018525	1290	956	1314	981	5.20	false	
2018-02-07_1349_left/012735	2008	957	2025	989	5.19.2	false	
2018-03-23_1358_right/015960	2283	571	2444	743	4.1.2	false	
2018-03-02_1400_left/014040	1725	939	1741	964	3.1	false	
2018-03-02_1400_right/003855	1728	878	1742	911	4.4.1	false	
2018-02-07_1349_right/016890	674	853	730	902	4.2.3	false	
2018-03-02_1400_left/013710	1589	884	1609	909	5.19.2	false	
2018-03-23_1358_left/021015	1403	996	1434	1012	5.15.7	false	
2018-03-02_1400_right/013140	668	908	685	928	5.19.2	false	
2018-03-02_1400_right/009405	1824	684	1884	775	2.1	false	
2018-03-23_1358_right/016350	1425	927	1448	952	5.19.1	false	
2018-03-23_1358_right/008340	849	953	870	974	5.19.2	false	
2018-03-07_1406_right/000015	1468	994	1505	1011	1.34.3	false	
2018-02-07_1349_right/017610	318	850	367	900	5.15.1	false	
2018-03-02_1400_right/016110	1041	889	1060	913	5.19.1	false	
2018-03-02_1400_right/018600	1101	940	1115	956	1.34.3	false	
2018-02-07_1349_left/012195	1688	953	1717	971	3.1	false	
2018-03-07_1406_left/003210	726	850	744	878	8.11	false	
2018-03-02_1400_right/013635	1000	939	1013	959	5.19.1	false	
2018-03-07_1406_left/001620	150	885	192	928	5.19.1	false	
2018-03-23_1358_left/016410	1120	890	1150	914	5.20	false	
2018-03-02_1400_left/014085	1687	924	1707	958	2.2	false	
2018-03-23_1358_right/001785	1379	945	1455	973	1.34.3	false	
2018-02-07_1349_left/017610	848	868	914	926	3.18.1	false	
2018-02-07_1349_left/005430	379	768	448	871	6.6	false	
2018-02-07_1349_right/017535	481	846	562	927	5.19.2	false	
2018-03-07_1406_left/000390	2201	849	2297	922	3.1	false	
2018-02-07_1349_left/007890	1630	984	1672	1014	5.15.1	false	
2018-03-02_1400_right/004305	1346	842	1380	885	2.2	false	
2018-02-07_1349_left/017505	2070	879	2148	960	5.19.1	false	
2018-03-02_1400_left/004140	1458	911	1484	940	5.20	false	
2018-03-23_1358_left/022005	1305	988	1318	1002	6.13	false	
2018-03-07_1406_right/001005	2112	806	2223	938	2.4	false	
2018-03-23_1358_right/015615	1481	897	1500	919	5.19.2	false	
2018-03-02_1400_right/026625	1264	862	1284	890	5.15.5	false	
2018-02-07_1349_right/019620	520	933	542	954	5.19.2	false	
2018-03-02_1400_left/007515	1969	804	2033	872	5.19.1	false	
2018-03-07_1406_right/001020	2098	730	2251	797	6.10.1	false	
2018-03-23_1358_right/000120	1467	928	1516	985	3.20	false	
2018-03-23_1358_left/015840	1855	933	1881	964	5.19.2	false	
2018-03-23_1358_right/023040	1293	929	1404	968	6.9.1	false	
2018-03-02_1400_right/025965	1473	845	1493	876	5.15.1	false	
2018-03-23_1358_right/002235	1222	931	1238	949	6.10.1	false	
2018-03-07_1406_right/001395	2096	730	2252	797	5.7.1	false	
2018-03-23_1358_left/017790	1361	992	1379	1010	8.11	false	
2018-02-07_1349_left/016995	747	902	802	1108	8.11	false	
2018-03-23_1358_left/023370	1416	940	1443	967	5.19.2	false	
2018-03-02_1400_left/008325	2230	590	2376	732	2.1	false	
2018-03-23_1358_left/009150	1018	970	1033	987	5.15.1	false	
2018-03-07_1406_left/004425	1167	1008	1180	1021	8.11	false	
2018-03-23_1358_right/015525	2166	484	2318	632	5.19.1	false	
2018-03-02_1400_left/013065	1588	885	1609	909	5.19.2	false	
2018-02-07_1349_right/017460	778	917	817	953	3.13	false	
2018-03-23_1358_right/007560	802	931	819	952	4.4.1	false	
2018-03-02_1400_right/001875	1424	898	1446	930	3.24	false	
2018-03-23_1358_left/000165	1865	887	1960	977	3.20	false	
2018-03-02_1400_right/011565	577	910	602	946	5.15.1	false	
2018-03-23_1358_right/011220	928	982	977	998	3.24	false	
