frame	xtl	ytl	xbr	ybr	class	temporary	data
2018-03-02_1400_right/014175	516	930	532	949	5.19.2	false	
2018-03-23_1358_right/003705	2361	771	2447	945	5.15.1	false	
2018-03-07_1406_left/000572	2355	767	2447	843	6.10.1	false	
2018-03-23_1358_right/002250	1373	827	1426	871	5.20	false	
2018-03-23_1358_right/018105	458	951	496	982	5.19.2	false	
2018-02-07_1349_left/012630	743	956	758	983	5.19.2	false	
2018-03-23_1358_right/005070	2311	600	2349	796	6.10.1	false	
2018-03-02_1400_right/019830	118	907	137	928	3.24	false	
2018-03-02_1400_right/012525	1992	908	2005	932	8.11	false	
2018-02-16_1503_right/005700	1309	664	1425	734	4.1.4	false	
2018-03-02_1400_right/018075	1620	821	1761	942	3.13	true	
2018-03-23_1358_left/011580	392	893	472	924	2.1	false	
2018-02-16_1503_right/007860	862	892	891	934	5.19.1	false	
2018-03-02_1400_left/015870	2229	767	2331	874	1.23	false	
2018-02-07_1349_left/016560	901	954	924	977	4.2.3	false	
2018-03-23_1358_left/002132	1573	650	1662	731	1.17	false	
2018-02-07_1349_right/007695	1453	975	1500	998	5.16	false	
2018-03-02_1400_left/013035	1733	914	1748	935	3.1	false	
2018-03-07_1406_right/005072	1486	865	1513	902	2.1	false	
2018-03-02_1400_right/009932	1433	939	1458	970	5.19.2	false	
2018-03-23_1358_left/004412	1385	935	1418	971	4.1.1	false	
2018-03-02_1400_right/026582	1943	898	1991	950	2.1	false	
2018-03-07_1406_left/003300	1656	875	1707	925	5.15.1	false	
2018-03-23_1358_left/004500	1992	860	2164	1011	3.27	false	
2018-03-23_1358_right/000585	1845	928	1860	944	2.4	false	
2018-03-02_1400_left/011940	715	921	729	940	5.19.2	false	
2018-03-07_1406_left/003435	158	895	198	939	5.19.1	false	
2018-03-02_1400_right/003945	2018	847	2036	878	4.1.2	false	
2018-02-07_1349_left/017070	712	812	778	896	4.2.3	false	
2018-02-07_1349_left/021750	1736	884	1776	925	5.19.2	false	
2018-02-07_1349_right/003362	1347	904	1373	929	5.16	false	
2018-02-16_1503_right/005700	1328	747	1406	828	5.19.1	false	
2018-03-02_1400_left/012780	1633	922	1654	951	1.34.3	false	
2018-03-23_1358_right/011370	483	916	635	963	1.34.3	false	
2018-03-23_1358_right/020820	1110	999	1128	1014	3.27	false	
2018-03-02_1400_right/009992	678	929	704	957	5.19.1	false	
2018-02-07_1349_left/013380	120	876	144	904	8.11	false	
2018-03-23_1358_left/017775	1413	990	1440	1013	2.1	false	
2018-03-02_1400_right/026955	1873	608	2042	681	6.10.1	false	
2018-02-07_1349_left/012482	1843	758	2038	871	6.10.1	false	
2018-03-02_1400_left/023115	1076	865	1155	939	4.2.3	false	
2018-02-07_1349_left/016982	1	859	75	910	3.27	false	
2018-03-23_1358_right/021270	1395	954	1436	980	5.15.7	false	
2018-03-07_1406_left/000375	173	873	213	910	5.19.2	false	
2018-03-02_1400_right/008160	1652	774	1711	841	2.1	false	
2018-03-23_1358_left/002640	1482	966	1500	987	5.20	false	
2018-03-23_1358_right/020432	2110	843	2184	910	3.24	false	
2018-03-02_1400_right/027225	1078	630	1141	703	3.24	false	
2018-03-02_1400_right/026880	1948	899	1990	944	1.34.3	false	
2018-03-07_1406_right/002672	1500	1068	1547	1117	5.19.1	false	
2018-03-23_1358_left/000135	1653	939	1711	1004	3.20	false	
2018-03-23_1358_left/013650	1016	956	1033	975	6.16	false	
2018-03-23_1358_right/003692	186	917	217	982	3.1	false	
2018-02-07_1349_left/001892	2134	946	2172	991	1.15	false	
2018-03-02_1400_left/000915	1378	903	1394	941	2.4	false	
2018-03-02_1400_left/003405	1358	963	1375	984	3.24	false	
2018-03-02_1400_right/008192	1594	851	1628	891	5.19.1	false	
2018-03-23_1358_right/007172	1034	980	1060	999	3.24	false	
2018-03-23_1358_left/009060	624	918	651	946	5.19.2	false	
2018-03-23_1358_right/016425	995	909	1029	937	2.1	false	
2018-03-02_1400_right/014130	1274	918	1288	941	5.19.2	false	
2018-03-07_1406_right/001590	2096	730	2252	796	5.7.1	false	
2018-03-02_1400_right/003810	1628	903	1641	931	5.21	false	
2018-03-07_1406_left/001470	148	885	193	928	5.19.2	false	
2018-03-07_1406_left/003002	1326	954	1338	967	4.2.3	false	
2018-03-23_1358_right/017715	1320	972	1340	988	2.1	false	
2018-02-07_1349_right/016635	1393	941	1419	974	8.11	false	
2018-03-02_1400_left/019515	1198	997	1239	1019	6.16	false	
2018-03-02_1400_left/008312	2173	626	2318	759	2.1	false	
2018-03-02_1400_left/001590	419	892	439	932	5.16	false	
2018-03-23_1358_left/021165	651	987	686	1024	5.19.2	false	
2018-03-23_1358_right/000122	2114	862	2271	1001	3.27	false	
2018-02-07_1349_left/019622	604	938	626	958	5.19.2	false	
2018-02-07_1349_right/017042	509	811	588	892	4.2.3	false	
2018-03-02_1400_left/018842	1568	892	1615	942	1.34.3	false	
2018-03-02_1400_right/008252	1658	807	1701	857	5.19.1	false	
2018-03-23_1358_left/005462	344	759	529	926	1.23	false	
2018-03-02_1400_right/015512	2250	881	2311	950	5.19.1	false	
2018-03-23_1358_right/005610	1276	790	1299	811	2.1	false	
2018-03-07_1406_right/001980	2237	702	2409	776	6.10.1	false	
2018-03-02_1400_left/005925	1613	912	1654	953	5.19.1	false	
2018-03-23_1358_right/013785	1492	873	1539	917	5.19.1	false	
2018-03-02_1400_left/013620	1314	945	1328	965	5.19.2	false	
2018-03-23_1358_right/017372	1948	373	2138	540	1.23	false	
2018-03-02_1400_right/001832	1490	810	1547	858	1.17	false	
2018-03-02_1400_left/013245	1633	920	1651	949	2.2	false	
2018-03-23_1358_right/001500	1276	929	1296	944	5.19.2	false	
2018-03-02_1400_right/012270	1485	852	1502	878	5.19.1	false	
2018-03-07_1406_left/003360	1325	943	1351	956	6.16	false	
2018-03-07_1406_left/006045	357	872	391	913	5.15.1	false	
2018-03-23_1358_right/005342	834	930	868	968	1.17	false	
2018-03-02_1400_right/002130	1676	792	1732	851	5.20	false	
2018-02-07_1349_left/007680	1601	952	1623	976	3.27	false	
2018-03-23_1358_right/017385	1446	860	1487	901	6.4	false	
2018-03-02_1400_right/026460	658	959	676	978	5.16	false	
2018-03-23_1358_right/021180	516	978	557	1019	5.19.2	false	
2018-03-07_1406_right/002655	1759	608	1827	665	5.31	false	
2018-03-23_1358_right/017490	896	594	973	679	3.13	false	
2018-03-02_1400_left/012855	1586	885	1607	911	5.19.2	false	
2018-03-23_1358_left/013592	1848	989	1878	1010	4.1.2	false	
2018-03-02_1400_left/011580	1697	869	1721	896	3.1	false	
2018-03-23_1358_right/019995	713	939	731	960	4.4.1	false	
2018-03-23_1358_left/023820	579	918	606	950	3.24	false	
2018-03-07_1406_right/004695	1369	892	1383	908	8.11	false	
2018-02-07_1349_right/011235	573	952	630	975	6.10.1	false	
2018-03-23_1358_left/003932	1556	904	1624	970	2.1	false	
2018-03-23_1358_left/011610	1498	972	1524	990	5.19.2	false	
2018-03-02_1400_right/025712	1341	891	1358	909	5.15.2	false	
2018-03-07_1406_left/000872	2379	838	2447	980	2.4	false	
2018-03-23_1358_left/018810	1926	933	1982	1014	3.27	false	
2018-03-23_1358_right/020475	1306	854	1334	876	3.27	false	
2018-03-23_1358_right/001530	1267	888	1291	915	3.27	false	
2018-02-16_1503_left/001052	2147	791	2309	932	5.19.1	false	
2018-02-16_1503_right/007155	1812	663	1995	860	2.1	false	
2018-02-07_1349_right/002850	880	965	899	976	5.19.2	false	
2018-03-23_1358_left/005490	1045	888	1084	919	5.20	false	
2018-02-16_1503_left/014145	821	932	841	971	5.19.1	false	
2018-03-02_1400_left/003810	2272	491	2380	625	3.27	false	
2018-03-02_1400_right/006810	1485	886	1512	914	5.19.1	false	
2018-02-16_1503_left/013905	1620	883	1669	942	5.19.1	false	
2018-03-02_1400_left/015482	1567	334	1644	408	5.19.2	false	
2018-03-07_1406_left/000182	1438	895	1468	910	6.10.1	false	
2018-03-23_1358_left/007262	1001	980	1015	994	5.19.1	false	
2018-03-23_1358_right/021090	1319	978	1347	995	5.15.7	false	
2018-03-02_1400_left/013742	2019	926	2034	948	3.24	false	
2018-03-02_1400_right/019695	1079	968	1098	987	5.19.2	false	
2018-03-23_1358_left/005490	1110	929	1130	950	5.19.2	false	
2018-02-07_1349_right/019832	532	959	556	982	5.19.2	false	
2018-03-23_1358_right/021540	665	914	687	947	3.1	false	
2018-03-02_1400_left/014372	1409	943	1425	959	4.1.5	false	
2018-03-23_1358_left/020972	696	952	727	983	5.19.2	false	
2018-03-02_1400_right/026370	1938	950	1970	976	4.1.2	false	
2018-02-16_1503_left/009060	125	873	169	944	5.19.1	false	
2018-03-23_1358_left/004680	1534	937	1597	1003	5.19.2	false	
2018-03-23_1358_right/009135	1677	908	1709	947	3.4	false	
2018-02-07_1349_left/012255	1866	816	1924	900	5.16	false	
2018-03-23_1358_right/002160	1305	877	1363	933	2.1	false	
2018-03-23_1358_right/002162	1581	532	1770	705	1.23	false	
2018-03-02_1400_right/005625	840	949	865	974	5.19.1	false	
2018-03-02_1400_right/004335	1378	867	1422	923	2.2	false	
2018-03-07_1406_right/001770	2110	805	2226	941	2.4	false	
2018-03-07_1406_right/004365	807	955	826	967	3.1	false	
2018-03-23_1358_right/009360	1323	882	1375	918	6.10.1	false	
2018-02-07_1349_left/004845	1226	918	1285	976	5.19.1	false	
2018-03-02_1400_left/019485	1501	995	1539	1016	3.27	false	
2018-03-23_1358_right/002072	1306	935	1352	968	3.24	false	
2018-03-23_1358_left/002910	1518	969	1563	989	8.11	false	
2018-03-07_1406_right/000735	2079	732	2241	800	6.10.1	false	
2018-03-02_1400_left/013620	1734	916	1747	935	5.16	false	
2018-03-23_1358_left/007082	277	948	296	977	5.19.1	false	
2018-03-23_1358_left/018000	1719	881	1794	961	3.27	false	
2018-02-07_1349_left/012122	2001	931	2076	985	6.10.1	false	
2018-03-02_1400_right/008942	1479	857	1500	890	2.1	false	
2018-03-07_1406_left/004305	763	918	777	933	8.11	false	
2018-03-23_1358_right/022035	1286	959	1306	982	5.15.7	false	
2018-02-16_1503_left/003032	1510	788	1584	855	5.20	false	
2018-03-23_1358_right/015450	1927	722	1998	792	5.19.1	false	
2018-03-23_1358_left/020790	1226	983	1253	1010	2.2	false	
2018-03-23_1358_right/018690	1713	709	1801	793	5.20	false	
2018-02-07_1349_right/003302	1059	925	1081	948	5.20	false	
2018-02-07_1349_right/021390	760	957	784	983	5.19.1	false	
2018-02-16_1503_left/007292	1375	867	1432	922	5.20	false	
2018-03-02_1400_left/012975	715	930	728	949	3.24	false	
2018-02-07_1349_right/022260	1404	888	1437	918	3.24	false	
2018-03-23_1358_left/021840	2324	208	2447	318	1.23	false	
2018-03-23_1358_right/013740	1727	760	1806	841	1.11.2	false	
2018-03-23_1358_left/002130	1339	919	1362	940	5.20	false	
2018-03-02_1400_right/006735	1455	900	1478	930	5.19.1	false	
2018-03-23_1358_right/021390	666	875	700	898	8.11	false	
2018-03-23_1358_left/014565	1349	969	1370	991	5.19.2	false	
2018-03-23_1358_right/005640	2046	970	2346	1109	8.11	false	
2018-03-23_1358_left/018525	1294	980	1315	1000	3.24	false	
2018-03-02_1400_right/013742	665	909	684	930	5.20	false	
2018-02-07_1349_left/016935	114	870	178	918	1.34.1	false	
2018-03-23_1358_left/004352	1333	999	1355	1022	4.1.4	false	
2018-03-02_1400_left/012615	1585	883	1605	910	5.19.2	false	
2018-03-07_1406_right/005355	757	885	820	972	5.19.1	false	
2018-03-23_1358_left/020025	693	938	717	961	4.4.1	false	
2018-03-02_1400_left/010665	2244	921	2260	946	3.24	false	
2018-03-07_1406_right/001095	2096	730	2251	798	6.10.1	false	
2018-03-02_1400_right/019725	763	952	779	972	5.19.1	false	
2018-03-23_1358_right/014522	1243	965	1260	981	5.19.1	false	
2018-03-23_1358_right/004352	1337	860	1399	920	2.1	false	
2018-03-23_1358_left/015452	2290	792	2389	887	3.24	false	
2018-02-07_1349_left/002055	1708	910	1766	970	2.1	false	
2018-03-02_1400_left/017072	2296	587	2394	716	1.25	false	
2018-03-02_1400_left/005265	1165	969	1177	983	5.19.2	false	
2018-03-02_1400_left/009615	1794	880	1828	921	5.20	false	
2018-03-23_1358_left/016442	622	685	745	816	3.27	false	
2018-02-16_1503_left/005910	1743	672	1867	791	3.27	false	
2018-02-07_1349_right/008702	1912	733	2003	822	2.1	false	
2018-03-23_1358_left/013800	183	952	203	982	8.11	false	
2018-03-23_1358_right/022515	1820	881	1876	932	5.15.1	false	
2018-03-23_1358_right/021195	1454	996	1499	1018	3.27	false	
2018-02-16_1503_left/007860	976	908	1010	946	5.19.1	false	
2018-02-07_1349_left/008132	1411	884	1436	920	6.16	false	
2018-03-23_1358_left/016695	1388	873	1439	922	5.15.2	false	
2018-02-07_1349_left/017312	1537	957	1576	998	5.19.2	false	
2018-03-07_1406_right/004652	1241	926	1257	941	2.1	false	
2018-03-07_1406_left/000002	1329	966	1347	981	2.4	false	
2018-03-23_1358_left/017852	1359	990	1381	1015	5.31	false	
2018-03-23_1358_left/002400	1917	919	2000	1005	5.20	false	
2018-03-02_1400_right/014102	1722	877	1736	905	8.11	false	
2018-03-07_1406_left/000435	2313	769	2447	830	5.7.1	false	
2018-03-23_1358_left/007560	955	957	976	979	5.19.2	false	
2018-03-23_1358_left/004890	1507	905	1558	960	3.27	false	
2018-03-02_1400_right/026012	184	986	216	1018	2.1	false	
2018-03-07_1406_left/001052	2363	764	2447	842	6.10.1	false	
2018-02-16_1503_left/000992	1556	867	1630	922	2.4	false	
2018-02-16_1503_left/014115	1494	879	1536	936	5.19.1	false	
2018-03-07_1406_left/003345	2095	764	2256	878	5.15.1	false	
2018-03-07_1406_right/000435	2186	806	2287	883	3.1	false	
2018-03-23_1358_right/001605	1276	952	1292	968	2.1	false	
2018-03-07_1406_left/000092	1562	966	1600	993	5.15.7	false	
2018-03-23_1358_right/016650	1446	904	1486	938	5.16	false	
2018-03-02_1400_left/010695	2067	919	2081	940	8.11	false	
2018-02-07_1349_left/008640	2340	811	2391	874	2.1	false	
2018-03-23_1358_left/015675	1265	896	1283	911	5.19.2	false	
2018-02-16_1503_left/005565	1492	745	1571	834	2.4	false	
2018-03-02_1400_right/012062	671	911	686	930	8.11	false	
2018-03-23_1358_left/020625	1681	897	1754	963	5.19.2	false	
2018-03-07_1406_left/000152	1544	926	1596	957	5.15.7	false	
2018-03-23_1358_right/004560	1373	786	1474	839	2.1	false	
2018-03-07_1406_left/003810	620	997	675	1065	3.1	false	
2018-03-23_1358_right/007890	1800	599	1975	782	5.19.2	false	
2018-03-02_1400_right/010110	1701	879	1731	923	5.16	false	
2018-03-02_1400_left/000002	1026	841	1053	873	5.19.2	false	
2018-03-02_1400_right/009422	1917	800	1980	882	5.19.1	false	
2018-03-23_1358_right/024660	1318	881	1340	896	8.11	false	
2018-03-02_1400_left/002100	2325	818	2416	906	5.19.1	false	
2018-03-07_1406_left/000345	1863	829	1962	867	6.10.1	false	
2018-02-07_1349_left/013560	758	921	788	971	3.1	false	
2018-03-02_1400_right/025770	1	916	19	942	5.19.2	false	
2018-03-23_1358_right/020010	1779	907	1839	976	5.19.1	false	
2018-03-07_1406_left/004845	1449	919	1463	943	5.19.2	false	
2018-02-07_1349_left/010965	1156	999	1178	1016	8.11	false	
2018-03-02_1400_left/014280	376	893	400	917	5.19.2	false	
2018-02-07_1349_right/021405	765	947	788	974	5.19.2	false	
2018-03-23_1358_left/018662	1424	963	1442	983	2.4	false	
2018-02-16_1503_right/002792	1803	219	2029	448	2.4	false	
2018-03-23_1358_right/008462	1850	747	1929	854	2.4	false	
2018-03-02_1400_left/007125	1141	943	1155	967	5.19.1	false	
2018-03-23_1358_left/001725	1548	898	1584	940	3.20	false	
2018-03-02_1400_left/001982	843	934	869	963	5.19.2	false	
2018-03-07_1406_right/002925	1103	995	1116	1006	3.24	false	
2018-02-07_1349_left/017970	1874	911	1906	946	5.19.2	false	
2018-03-07_1406_left/006182	653	693	709	761	5.15.1	false	
2018-03-23_1358_left/019682	1693	901	1740	949	5.15.6	false	
2018-03-02_1400_left/007052	1805	822	1858	872	5.19.1	false	
2018-03-23_1358_right/017775	1285	969	1302	987	5.20	false	
2018-02-16_1503_right/001772	167	940	215	973	4.4.1	false	
2018-03-02_1400_left/007170	1142	941	1159	966	5.19.1	false	
2018-02-07_1349_right/007832	1563	931	1682	969	6.10.1	false	
2018-03-23_1358_left/000210	1499	990	1531	1013	5.15.1	false	
2018-03-23_1358_left/023445	1692	849	1765	923	5.19.2	false	
2018-03-02_1400_right/007172	560	914	579	960	8.11	false	
2018-02-16_1503_left/014222	425	796	532	906	5.19.1	false	
2018-02-07_1349_left/016592	924	979	945	1045	8.11	false	
2018-02-07_1349_left/018030	2001	903	2034	940	5.19.1	false	
2018-03-23_1358_right/005310	762	944	782	980	8.11	false	
2018-03-02_1400_right/009752	1336	942	1350	961	5.19.2	false	
2018-02-16_1503_left/010172	1382	869	1435	929	5.19.1	false	
2018-03-23_1358_left/019770	1410	929	1434	954	6.4	false	
2018-03-07_1406_right/003510	45	881	84	953	5.19.1	false	
2018-02-07_1349_right/007230	1599	907	1646	953	3.28	false	
2018-03-23_1358_left/014822	1658	872	1712	929	5.19.2	false	
2018-03-02_1400_left/026222	430	850	454	901	2.1	false	
2018-02-07_1349_left/020040	615	960	638	981	5.19.2	false	
2018-02-07_1349_right/010142	1298	901	1323	927	5.19.1	false	
2018-03-07_1406_right/003000	1037	947	1055	967	4.1.1	false	
2018-03-23_1358_right/007622	845	945	872	973	5.19.2	false	
2018-03-23_1358_right/019905	2383	473	2447	663	5.15.1	false	
2018-03-23_1358_left/007170	998	1010	1020	1028	5.19.2	false	
2018-03-23_1358_right/021092	1317	977	1347	995	5.15.7	false	
2018-03-02_1400_right/004455	1603	681	1708	788	2.2	false	
2018-03-23_1358_right/019995	1757	855	1850	893	5.15.7	false	
2018-03-02_1400_right/000270	1422	891	1448	928	1.11.2	false	
2018-03-02_1400_right/011820	1649	866	1668	897	3.1	false	
2018-03-02_1400_right/014310	958	930	972	948	6.4	false	
2018-03-23_1358_left/017912	1565	916	1591	970	2.1	false	
2018-03-02_1400_right/011850	1528	887	1545	918	3.27	false	
2018-03-23_1358_right/022155	1318	885	1344	912	4.1.1	false	
2018-03-02_1400_right/019860	1174	903	1225	1107	8.11	false	
2018-03-02_1400_right/003900	1264	899	1283	924	5.20	false	
2018-03-02_1400_left/020370	1849	916	1906	967	5.15.1	false	
2018-02-16_1503_left/007950	1431	902	1461	947	8.11	false	
2018-03-23_1358_right/000855	1485	893	1545	923	8.11	false	
2018-02-07_1349_left/017372	776	939	797	968	5.15.7	false	
2018-03-02_1400_left/019652	1406	948	1460	984	4.4.1	false	
2018-02-07_1349_left/007245	1524	911	1555	952	3.24	false	
2018-03-02_1400_left/013322	1589	886	1609	911	5.19.2	false	
2018-03-23_1358_left/023400	1289	925	1305	936	3.24	false	
2018-02-07_1349_left/012345	1402	875	1435	909	6.10.1	false	
2018-03-02_1400_left/001982	1754	789	1810	843	5.20	false	
2018-03-02_1400_left/013605	749	909	767	931	5.19.2	false	
2018-03-02_1400_right/009960	1491	932	1513	964	5.19.1	false	
2018-03-23_1358_left/023340	1384	943	1408	966	5.19.2	false	
2018-02-07_1349_left/012480	1841	757	2039	873	6.10.1	false	
2018-03-02_1400_right/012090	667	893	687	912	5.19.2	false	
2018-03-02_1400_left/022605	1428	983	1502	1004	8.11	false	
2018-03-02_1400_right/014205	1915	733	1962	785	5.19.1	false	
2018-02-16_1503_right/005580	1443	852	1517	929	5.19.1	false	
2018-03-23_1358_right/000962	797	869	832	907	3.27	false	
2018-02-07_1349_right/011252	557	951	614	971	6.10.1	false	
2018-03-23_1358_left/004112	1290	987	1304	1000	5.15.1	false	
2018-03-23_1358_left/023882	1431	861	1469	901	5.20	false	
2018-03-02_1400_right/013892	1511	864	1528	886	5.19.1	false	
2018-03-02_1400_left/014100	1716	903	1735	932	2.2	false	
2018-03-23_1358_left/023850	691	929	715	955	5.19.2	false	
2018-03-23_1358_left/010200	1370	957	1386	974	3.24	false	
2018-03-23_1358_left/015932	1606	899	1648	941	3.1	false	
2018-03-23_1358_left/009015	344	915	366	942	5.19.2	false	
2018-03-02_1400_left/020205	1215	922	1260	960	5.15.1	false	
2018-03-23_1358_right/004785	1726	756	1844	863	5.20	false	
2018-03-23_1358_left/014790	1490	902	1533	942	5.19.2	false	
2018-03-02_1400_left/014762	1711	923	1733	948	5.19.2	false	
2018-02-07_1349_left/018045	1216	934	1242	965	5.19.2	false	
2018-02-07_1349_left/018240	1190	877	1235	936	3.4	false	
2018-03-23_1358_left/016682	1346	920	1374	944	2.4	false	
2018-03-23_1358_left/013155	1052	998	1083	1013	3.4	false	
2018-02-07_1349_right/021930	1381	938	1408	966	8.11	false	
2018-03-23_1358_left/000660	1323	913	1339	929	8.11	false	
2018-03-02_1400_left/002040	2289	795	2390	842	8.11	false	
2018-02-07_1349_left/008670	2206	802	2271	867	2.1	false	
2018-03-02_1400_right/025562	1066	933	1083	953	5.15.3	false	
2018-03-23_1358_right/001245	1346	901	1403	955	5.15.6	false	
2018-03-02_1400_right/015900	1564	904	1610	954	2.1	false	
2018-03-23_1358_right/003662	1862	789	1970	900	5.19.1	false	
2018-03-02_1400_left/018482	1288	995	1300	1012	1.25	false	
2018-03-02_1400_right/014355	1249	909	1270	938	2.4	false	
2018-03-23_1358_right/015555	147	824	217	898	3.18.2	false	
2018-03-02_1400_right/020252	1287	939	1419	975	6.10.1	false	
2018-02-16_1503_left/007275	1310	932	1355	978	3.24	false	
2018-03-23_1358_left/020072	2221	921	2313	1022	5.19.1	false	
2018-03-07_1406_right/004995	46	848	117	916	5.19.2	false	
2018-03-23_1358_left/016502	891	875	970	946	3.24	false	
2018-03-07_1406_left/005222	1757	916	1823	996	5.19.2	false	
2018-03-23_1358_right/021120	569	960	602	993	5.19.2	false	
2018-03-02_1400_right/016125	1307	889	1346	933	1.34.3	false	
2018-03-23_1358_right/019290	617	917	642	945	3.27	false	
2018-03-02_1400_left/009362	506	932	536	977	3.27	false	
2018-03-23_1358_left/015555	1647	937	1664	956	5.19.2	false	
2018-02-07_1349_right/016740	783	916	823	956	4.2.3	false	
2018-03-23_1358_left/000405	1734	919	1783	966	5.19.1	false	
2018-03-02_1400_right/000210	1389	925	1407	952	1.11.2	false	
2018-03-07_1406_right/003300	1460	717	1530	791	2.1	false	
2018-03-02_1400_left/004232	1405	912	1426	958	2.2	false	
2018-03-07_1406_left/000195	1659	871	1738	916	5.15.7	false	
2018-02-07_1349_right/012555	1398	874	1430	912	5.19.1	false	
2018-03-07_1406_right/003870	0	837	11	929	5.19.1	false	
2018-03-02_1400_right/008055	1872	795	1963	870	1.17	false	
2018-02-07_1349_left/012750	2347	914	2408	959	6.10.1	false	
2018-02-07_1349_left/017685	784	847	868	924	3.19	false	
2018-03-02_1400_right/011910	669	894	689	914	5.19.2	false	
2018-02-07_1349_left/020342	614	988	638	1001	6.10.1	false	
2018-03-02_1400_left/014012	1721	939	1739	963	3.24	false	
2018-02-07_1349_right/022020	1899	802	1996	884	2.1	false	
2018-03-23_1358_right/009465	1332	894	1375	944	2.1	false	
2018-03-02_1400_right/008972	1523	839	1553	877	2.1	false	
2018-03-02_1400_left/013695	2018	925	2034	948	3.24	false	
2018-03-02_1400_left/011310	1231	927	1245	946	3.1	false	
2018-03-23_1358_right/021765	1168	882	1201	914	4.2.3	false	
2018-03-23_1358_right/016470	1282	945	1302	967	3.27	false	
2018-03-23_1358_left/004112	1294	972	1309	985	2.1	false	
2018-02-07_1349_left/003392	1418	939	1445	968	5.16	false	
2018-03-02_1400_right/012212	989	921	1002	941	3.24	false	
2018-02-07_1349_right/018450	213	892	254	941	5.19.2	false	
2018-03-02_1400_right/013305	1665	884	1689	911	3.1	false	
2018-03-02_1400_left/008132	1688	893	1718	930	5.19.1	false	
2018-02-16_1503_left/008972	680	829	743	897	3.27	false	
2018-02-16_1503_left/005552	1397	773	1458	840	2.4	false	
2018-03-23_1358_right/023460	1712	750	1824	859	5.19.1	false	
2018-03-02_1400_right/012602	1511	867	1530	893	3.24	false	
2018-03-07_1406_right/003392	469	919	490	948	5.19.2	false	
2018-03-23_1358_right/015782	1478	912	1510	939	4.1.2	false	
2018-03-02_1400_left/013440	1313	945	1328	965	5.19.1	false	
2018-03-23_1358_right/017475	959	777	1014	817	2.4	false	
2018-03-02_1400_right/023642	1215	904	1239	929	4.1.1	false	
2018-03-02_1400_right/017402	1332	969	1347	985	8.11	false	
2018-03-02_1400_left/012272	1610	905	1627	935	2.1	false	
2018-02-16_1503_right/007830	701	916	727	948	5.19.1	false	
2018-02-16_1503_left/007230	178	772	204	864	5.19.2	false	
2018-03-23_1358_left/018720	1542	958	1577	1001	3.27	false	
