frame	xtl	ytl	xbr	ybr	class
2018-02-16_1515_left/002122	741	803	819	881	5.19
2018-02-16_1515_left/002721	1827	854	1915	946	5.19
2018-02-16_1515_left/002721	812	900	885	968	5.19
2018-02-16_1515_left/003471	1615	633	1788	791	2.1
2018-02-16_1515_left/003471	864	952	950	1017	2.1
2018-02-16_1515_left/002128	0	650	29	750	5.19
2018-02-16_1515_left/002128	716	788	793	864	5.19
2018-02-16_1515_left/002128	227	822	285	878	5.19
2018-02-16_1515_left/002749	609	832	713	939	5.19
2018-02-16_1515_left/001931	1667	804	1747	856	2.4
2018-02-16_1515_left/002281	295	771	448	924	5.19
2018-02-16_1515_left/002050	1894	825	1971	895	5.19
2018-02-16_1515_left/002690	1623	903	1691	964	5.19
2018-02-16_1515_left/002273	520	648	653	776	5.19
2018-02-16_1515_left/002273	521	808	649	945	5.19
2018-02-16_1515_left/003500	1534	912	1628	990	2.1
2018-02-16_1515_left/003469	1558	649	1722	791	2.1
2018-02-16_1515_left/003469	813	945	896	1015	2.1
2018-02-16_1515_left/002253	869	881	958	969	5.19
2018-02-16_1515_left/001957	1787	888	1864	962	5.19
2018-02-16_1515_left/003452	1123	702	1265	828	2.1
2018-02-16_1515_left/002484	1582	848	1678	926	2.1
2018-02-16_1515_left/002276	451	793	587	931	5.19
2018-02-16_1515_left/003440	857	730	973	833	2.1
2018-02-16_1515_left/003093	843	757	950	859	2.1
2018-02-16_1515_left/003516	1963	897	2076	996	2.1
2018-02-16_1515_left/002717	1786	860	1875	946	5.19
2018-02-16_1515_left/002717	827	903	900	966	5.19
2018-02-16_1515_left/003108	1206	719	1321	833	2.1
2018-02-16_1515_left/003416	425	777	533	869	2.1
2018-02-16_1515_left/003416	1827	909	1880	968	5.19
2018-02-16_1515_left/003451	1100	707	1243	829	2.1
2018-02-16_1515_left/002688	1616	901	1681	962	5.19
2018-02-16_1515_left/002219	592	902	649	978	5.19
2018-02-16_1515_left/002219	1153	947	1220	1012	5.19
2018-02-16_1515_left/003444	931	719	1060	830	2.1
2018-02-16_1515_left/001995	2148	839	2265	948	5.19
2018-02-16_1515_left/002213	645	904	700	979	5.19
2018-02-16_1515_left/002213	1169	950	1241	1007	5.19
2018-02-16_1515_left/001953	1769	895	1843	956	5.19
2018-02-16_1515_left/002288	22	716	192	912	5.19
2018-02-16_1515_left/001983	1990	865	2091	952	5.19
2018-02-16_1515_left/002056	1923	817	2001	889	5.19
2018-02-16_1515_left/003511	1826	911	1929	998	2.1
2018-02-16_1515_left/001999	2212	822	2346	949	5.19
2018-02-16_1515_left/003455	1199	694	1344	824	2.1
2018-02-16_1515_left/003442	890	725	1021	834	2.1
2018-02-16_1515_left/002175	350	771	462	890	5.19
2018-02-16_1515_left/002763	394	772	551	905	5.19
2018-02-16_1515_left/001941	1710	908	1777	969	5.19
2018-02-16_1515_left/002076	447	791	498	857	5.19
2018-02-16_1515_left/002076	2030	820	2118	905	5.19
2018-02-16_1515_left/002076	910	872	976	926	5.19
2018-02-16_1515_left/002049	1894	829	1968	896	5.19
2018-02-16_1515_left/002507	1809	743	1938	858	2.1
2018-02-16_1515_left/002743	2204	761	2355	901	5.19
2018-02-16_1515_left/002743	653	854	747	946	5.19
2018-02-16_1515_left/001991	2096	850	2204	950	5.19
2018-02-16_1515_left/002222	553	895	609	978	5.19
2018-02-16_1515_left/002222	1134	950	1203	1010	5.19
2018-02-16_1515_left/001956	1780	891	1862	958	5.19
2018-02-16_1515_left/003524	2211	881	2340	988	2.1
2018-02-16_1515_left/001925	1654	910	1723	966	5.19
2018-02-16_1515_left/002495	1673	809	1780	895	2.1
2018-02-16_1515_left/002226	496	893	555	974	5.19
2018-02-16_1515_left/002226	1100	949	1174	1013	5.19
2018-02-16_1515_left/002187	143	718	281	863	5.19
2018-02-16_1515_left/001984	2000	659	2117	742	2.4
2018-02-16_1515_left/001984	2006	865	2105	958	5.19
2018-02-16_1515_left/002248	36	810	126	941	5.19
2018-02-16_1515_left/002248	928	900	1014	984	5.19
2018-02-16_1515_left/001954	1763	902	1847	961	5.19
2018-02-16_1515_left/002078	435	791	486	859	5.19
2018-02-16_1515_left/002078	2039	822	2129	908	5.19
2018-02-16_1515_left/002078	901	874	966	932	5.19
2018-02-16_1515_left/002032	1822	858	1886	916	5.19
2018-02-16_1515_left/002277	422	782	559	935	5.19
2018-02-16_1515_left/001980	1961	669	2067	767	2.4
2018-02-16_1515_left/001980	1966	873	2061	963	5.19
2018-02-16_1515_left/002703	1689	882	1767	952	5.19
2018-02-16_1515_left/002057	1928	811	2005	884	5.19
2018-02-16_1515_left/003445	952	716	1081	826	2.1
2018-02-16_1515_left/002776	53	671	249	839	5.19
2018-02-16_1515_left/002181	258	748	380	875	5.19
2018-02-16_1515_left/002181	1289	953	1352	1004	5.19
2018-02-16_1515_left/002103	228	731	293	812	5.19
2018-02-16_1515_left/002103	2218	765	2334	873	5.19
2018-02-16_1515_left/002103	819	838	887	907	5.19
2018-02-16_1515_left/002103	374	862	426	913	5.19
2018-02-16_1515_left/002239	269	857	346	966	5.19
2018-02-16_1515_left/002239	1017	927	1091	1002	5.19
2018-02-16_1515_left/003510	1801	910	1906	997	2.1
2018-02-16_1515_left/002714	1761	863	1847	946	5.19
2018-02-16_1515_left/002714	841	902	916	964	5.19
2018-02-16_1515_left/002244	146	835	235	946	5.19
2018-02-16_1515_left/002244	971	912	1049	989	5.19
2018-02-16_1515_left/002018	1773	868	1835	926	5.19
2018-02-16_1515_left/001985	2015	857	2114	948	5.19
2018-02-16_1515_left/003522	2147	888	2265	987	2.1
2018-02-16_1515_left/002085	380	777	438	847	5.19
2018-02-16_1515_left/002085	2080	807	2181	898	5.19
2018-02-16_1515_left/002085	882	863	946	923	5.19
2018-02-16_1515_left/002079	424	784	479	853	5.19
2018-02-16_1515_left/002079	2042	820	2137	907	5.19
2018-02-16_1515_left/002106	203	720	271	802	5.19
2018-02-16_1515_left/002106	2243	757	2360	865	5.19
2018-02-16_1515_left/002106	807	831	879	902	5.19
2018-02-16_1515_left/002106	356	857	408	912	5.19
2018-02-16_1515_left/002514	1928	713	2066	832	2.1
2018-02-16_1515_left/001947	1731	905	1811	965	5.19
2018-02-16_1515_left/002029	1809	861	1875	921	5.19
2018-02-16_1515_left/002063	1960	812	2040	887	5.19
2018-02-16_1515_left/001075	3	757	104	870	5.19
2018-02-16_1515_left/002145	126	832	180	895	5.19
2018-02-16_1515_left/002145	642	796	727	883	5.19
2018-02-16_1515_left/002053	1906	819	1982	890	5.19
2018-02-16_1515_left/002680	1582	923	1646	981	5.19
2018-02-16_1515_left/002247	63	820	157	937	5.19
2018-02-16_1515_left/002247	936	902	1022	988	5.19
2018-02-16_1515_left/002732	1973	825	2088	933	5.19
2018-02-16_1515_left/002732	734	891	820	971	5.19
2018-02-16_1515_left/002162	524	809	628	912	5.19
2018-02-16_1515_left/002162	-1	851	24	920	5.19
2018-02-16_1515_left/001062	204	824	311	913	5.19
2018-02-16_1515_left/001061	219	845	325	930	5.19
2018-02-16_1515_left/001951	1751	900	1835	963	5.19
2018-02-16_1515_left/001152	2118	921	2196	977	5.19
2018-02-16_1515_left/003525	2235	887	2387	988	2.1
2018-02-16_1515_left/002488	1608	845	1709	924	2.1
2018-02-16_1515_left/002223	540	899	597	980	5.19
2018-02-16_1515_left/002223	1124	950	1196	1012	5.19
2018-02-16_1515_left/002684	1596	911	1665	966	5.19
2018-02-16_1515_left/002508	1823	743	1951	859	2.1
2018-02-16_1515_left/002071	483	791	531	852	5.19
2018-02-16_1515_left/002071	1997	816	2086	898	5.19
2018-02-16_1515_left/002071	922	865	988	922	5.19
2018-02-16_1515_left/001065	167	815	250	898	5.19
2018-02-16_1515_left/002722	1836	853	1933	946	5.19
2018-02-16_1515_left/002722	800	899	879	967	5.19
2018-02-16_1515_left/002025	1792	863	1856	920	5.19
2018-02-16_1515_left/002170	429	790	538	903	5.19
2018-02-16_1515_left/003439	838	727	958	835	2.1
2018-02-16_1515_left/001959	1797	885	1878	958	5.19
2018-02-16_1515_left/002194	1	675	142	831	5.19
2018-02-16_1515_left/002194	1242	933	1303	987	5.19
2018-02-16_1515_left/003456	1225	691	1364	820	2.1
2018-02-16_1515_left/003405	236	777	342	871	2.1
2018-02-16_1515_left/003505	1660	917	1756	998	2.1
2018-02-16_1515_left/002269	610	834	727	958	5.19
2018-02-16_1515_left/002153	593	826	686	919	5.19
2018-02-16_1515_left/002153	59	865	116	930	5.19
2018-02-16_1515_left/003402	169	778	289	874	2.1
2018-02-16_1515_left/003428	641	749	763	856	2.1
2018-02-16_1515_left/003428	2184	899	2244	963	5.19
2018-02-16_1515_left/002005	1730	864	1790	914	5.19
2018-02-16_1515_left/001976	1920	680	2022	770	2.4
2018-02-16_1515_left/001976	1926	873	2018	957	5.19
2018-02-16_1515_left/003502	1585	913	1683	991	2.1
2018-02-16_1515_left/002099	264	740	324	819	5.19
2018-02-16_1515_left/002099	2187	774	2298	878	5.19
2018-02-16_1515_left/002099	834	845	898	908	5.19
2018-02-16_1515_left/003453	1147	699	1292	831	2.1
2018-02-16_1515_left/002121	36	672	117	770	5.19
2018-02-16_1515_left/002121	2395	704	2447	830	5.19
2018-02-16_1515_left/002121	270	840	321	892	5.19
2018-02-16_1515_left/002121	748	807	822	881	5.19
2018-02-16_1515_left/002092	321	763	380	838	5.19
2018-02-16_1515_left/002092	2132	796	2242	893	5.19
2018-02-16_1515_left/002092	856	859	923	922	5.19
2018-02-16_1515_left/002055	1915	817	1994	888	5.19
2018-02-16_1515_left/002739	678	760	781	845	5.19
2018-02-16_1515_left/002739	2110	786	2239	912	5.19
2018-02-16_1515_left/002739	683	863	778	951	5.19
2018-02-16_1515_left/002190	84	699	229	849	5.19
2018-02-16_1515_left/002190	1257	935	1318	989	5.19
2018-02-16_1515_left/001054	348	865	423	933	5.19
2018-02-16_1515_left/002710	1732	873	1815	953	5.19
2018-02-16_1515_left/002710	860	904	931	967	5.19
2018-02-16_1515_left/002264	704	842	809	952	5.19
2018-02-16_1515_left/002022	1782	865	1845	919	5.19
2018-02-16_1515_left/002485	1590	850	1686	926	2.1
2018-02-16_1515_left/002206	697	899	747	967	5.19
2018-02-16_1515_left/002206	1196	934	1257	992	5.19
2018-02-16_1515_left/002218	603	902	657	979	5.19
2018-02-16_1515_left/002218	1159	948	1224	1012	5.19
2018-02-16_1515_left/002048	1883	833	1961	904	5.19
2018-02-16_1515_left/002261	759	847	855	951	5.19
2018-02-16_1515_left/002138	677	771	757	854	5.19
2018-02-16_1515_left/002138	170	806	225	866	5.19
2018-02-16_1515_left/002268	627	837	740	953	5.19
2018-02-16_1515_left/002762	412	771	565	916	5.19
2018-02-16_1515_left/002289	1	708	138	902	5.19
2018-02-16_1515_left/002499	1714	790	1828	891	2.1
2018-02-16_1515_left/002044	1866	840	1939	907	5.19
2018-02-16_1515_left/003506	1681	916	1780	997	2.1
2018-02-16_1515_left/002146	107	837	166	905	5.19
2018-02-16_1515_left/002146	632	806	722	894	5.19
2018-02-16_1515_left/002238	293	863	368	965	5.19
2018-02-16_1515_left/002238	1022	932	1098	1003	5.19
2018-02-16_1515_left/002232	408	888	472	979	5.19
2018-02-16_1515_left/002232	1068	948	1139	1017	5.19
2018-02-16_1515_left/002024	1791	863	1856	918	5.19
2018-02-16_1515_left/002212	655	905	706	974	5.19
2018-02-16_1515_left/003443	913	718	1042	833	2.1
2018-02-16_1515_left/002252	884	886	973	976	5.19
2018-02-16_1515_left/002285	155	751	319	927	5.19
2018-02-16_1515_left/001971	1871	693	1973	779	2.4
2018-02-16_1515_left/001971	1873	872	1964	951	5.19
2018-02-16_1515_left/002729	1925	834	2034	939	5.19
2018-02-16_1515_left/002729	752	893	835	967	5.19
2018-02-16_1515_left/002045	1869	837	1943	906	5.19
2018-02-16_1515_left/002182	242	746	368	874	5.19
2018-02-16_1515_left/002077	441	791	488	854	5.19
2018-02-16_1515_left/002077	2032	820	2122	909	5.19
2018-02-16_1515_left/002077	903	871	968	930	5.19
2018-02-16_1515_left/002695	1643	892	1716	956	5.19
2018-02-16_1515_left/002059	559	780	607	836	5.19
2018-02-16_1515_left/002059	1939	803	2021	875	5.19
2018-02-16_1515_left/001955	1766	741	1863	818	2.4
2018-02-16_1515_left/001955	1772	899	1850	963	5.19
2018-02-16_1515_left/002136	178	797	236	856	5.19
2018-02-16_1515_left/002136	682	765	762	849	5.19
2018-02-16_1515_left/003501	1559	914	1650	989	2.1
2018-02-16_1515_left/003462	1368	677	1517	813	2.1
2018-02-16_1515_left/003462	674	946	748	1014	2.1
2018-02-16_1515_left/002108	180	714	250	800	5.19
2018-02-16_1515_left/002108	2259	745	2382	860	5.19
2018-02-16_1515_left/002108	801	829	874	897	5.19
2018-02-16_1515_left/002171	419	788	527	900	5.19
2018-02-16_1515_left/003421	509	770	624	865	2.1
2018-02-16_1515_left/003421	1957	903	2015	965	5.19
2018-02-16_1515_left/002236	329	876	402	971	5.19
2018-02-16_1515_left/002236	1037	933	1114	1010	5.19
2018-02-16_1515_left/003519	2049	894	2169	992	2.1
2018-02-16_1515_left/002007	1736	864	1797	917	5.19
2018-02-16_1515_left/002034	1831	854	1897	913	5.19
2018-02-16_1515_left/001977	1927	681	2033	770	2.4
2018-02-16_1515_left/001977	1936	875	2023	955	5.19
2018-02-16_1515_left/002119	60	684	136	776	5.19
2018-02-16_1515_left/002119	2372	714	2449	835	5.19
2018-02-16_1515_left/002119	754	814	828	885	5.19
2018-02-16_1515_left/002723	1844	849	1941	942	5.19
2018-02-16_1515_left/002723	797	897	876	967	5.19
2018-02-16_1515_left/002486	1603	846	1696	929	2.1
2018-02-16_1515_left/002132	697	770	774	850	5.19
2018-02-16_1515_left/002132	202	805	254	868	5.19
2018-02-16_1515_left/002164	509	807	608	909	5.19
2018-02-16_1515_left/001048	424	882	505	958	5.19
2018-02-16_1515_left/002493	1651	823	1750	905	2.1
2018-02-16_1515_left/001982	1975	659	2090	755	2.4
2018-02-16_1515_left/001982	1980	874	2074	960	5.19
2018-02-16_1515_left/003457	1249	690	1392	820	2.1
2018-02-16_1515_left/003403	200	779	314	870	2.1
2018-02-16_1515_left/002080	418	783	471	852	5.19
2018-02-16_1515_left/002080	2051	813	2144	905	5.19
2018-02-16_1515_left/002080	891	870	960	925	5.19
2018-02-16_1515_left/002230	439	889	505	979	5.19
2018-02-16_1515_left/002230	1079	948	1153	1017	5.19
2018-02-16_1515_left/002124	8	664	89	761	5.19
2018-02-16_1515_left/002124	2440	674	2446	820	5.19
2018-02-16_1515_left/002124	252	828	300	884	5.19
2018-02-16_1515_left/002124	732	800	810	875	5.19
2018-02-16_1515_left/003424	575	759	688	858	2.1
2018-02-16_1515_left/003424	2057	897	2116	954	5.19
2018-02-16_1515_left/002758	481	790	613	920	5.19
2018-02-16_1515_left/002115	110	698	182	789	5.19
2018-02-16_1515_left/002115	2324	723	2441	846	5.19
2018-02-16_1515_left/002115	773	820	845	892	5.19
2018-02-16_1515_left/002090	334	772	394	843	5.19
2018-02-16_1515_left/002090	2119	800	2228	896	5.19
2018-02-16_1515_left/002090	862	863	931	925	5.19
2018-02-16_1515_left/001998	1712	857	1778	911	5.19
2018-02-16_1515_left/001998	2202	828	2327	947	5.19
2018-02-16_1515_left/002265	686	838	792	953	5.19
2018-02-16_1515_left/002496	1683	810	1789	902	2.1
2018-02-16_1515_left/002010	1741	872	1806	923	5.19
2018-02-16_1515_left/002021	1778	866	1842	922	5.19
2018-02-16_1515_left/002047	1879	838	1959	905	5.19
2018-02-16_1515_left/002094	306	757	368	832	5.19
2018-02-16_1515_left/002094	2151	787	2257	889	5.19
2018-02-16_1515_left/002094	849	856	919	919	5.19
2018-02-16_1515_left/002054	1911	822	1989	892	5.19
2018-02-16_1515_left/002706	1709	880	1782	953	5.19
2018-02-16_1515_left/003407	269	773	375	874	2.1
2018-02-16_1515_left/002030	1817	857	1879	919	5.19
2018-02-16_1515_left/003476	1772	611	1956	761	2.1
2018-02-16_1515_left/002498	1699	795	1813	894	2.1
2018-02-16_1515_left/003479	1878	599	2053	741	2.1
2018-02-16_1515_left/001944	1714	777	1798	842	2.4
2018-02-16_1515_left/001944	1716	906	1790	964	5.19
2018-02-16_1515_left/003103	1082	735	1203	848	2.1
2018-02-16_1515_left/001049	412	878	499	948	5.19
2018-02-16_1515_left/002685	1605	911	1667	967	5.19
2018-02-16_1515_left/001960	1802	893	1881	957	5.19
2018-02-16_1515_left/001975	1914	687	2018	777	2.4
2018-02-16_1515_left/001975	1921	873	2008	961	5.19
2018-02-16_1515_left/002745	2269	747	2423	890	5.19
2018-02-16_1515_left/002745	636	848	736	947	5.19
2018-02-16_1515_left/002284	194	757	349	926	5.19
2018-02-16_1515_left/002207	690	901	741	970	5.19
2018-02-16_1515_left/002207	1193	937	1256	994	5.19
2018-02-16_1515_left/002775	49	692	277	855	5.19
2018-02-16_1515_left/002278	394	783	535	928	5.19
2018-02-16_1515_left/003418	447	769	578	870	2.1
2018-02-16_1515_left/003418	1876	907	1930	964	5.19
2018-02-16_1515_left/002511	1870	728	2005	853	2.1
2018-02-16_1515_left/002768	277	729	456	891	5.19
2018-02-16_1515_left/002282	266	761	417	925	5.19
2018-02-16_1515_left/002733	1986	821	2104	934	5.19
2018-02-16_1515_left/002733	726	886	813	964	5.19
2018-02-16_1515_left/002754	544	812	665	924	5.19
2018-02-16_1515_left/002014	1758	869	1822	925	5.19
2018-02-16_1515_left/002043	1864	839	1932	904	5.19
2018-02-16_1515_left/002242	198	842	280	949	5.19
2018-02-16_1515_left/002242	990	914	1070	996	5.19
2018-02-16_1515_left/002004	1730	861	1787	913	5.19
2018-02-16_1515_left/002067	1981	816	2069	893	5.19
2018-02-16_1515_left/003449	1034	707	1175	830	2.1
2018-02-16_1515_left/002062	1956	809	2036	885	5.19
2018-02-16_1515_left/001946	1715	770	1805	835	2.4
2018-02-16_1515_left/001946	1727	906	1804	967	5.19
2018-02-16_1515_left/002492	1644	830	1749	913	2.1
2018-02-16_1515_left/002127	5	653	39	748	5.19
2018-02-16_1515_left/002127	719	791	796	867	5.19
2018-02-16_1515_left/002127	228	823	290	878	5.19
2018-02-16_1515_left/002697	1661	889	1731	954	5.19
2018-02-16_1515_left/002716	1779	859	1862	944	5.19
2018-02-16_1515_left/002716	828	901	900	963	5.19
2018-02-16_1515_left/001979	1950	873	2046	964	5.19
2018-02-16_1515_left/002088	353	768	410	844	5.19
2018-02-16_1515_left/002088	2105	804	2209	898	5.19
2018-02-16_1515_left/002088	870	862	935	926	5.19
2018-02-16_1515_left/003486	1196	929	1292	1001	2.1
2018-02-16_1515_left/002191	61	697	206	841	5.19
2018-02-16_1515_left/002191	1253	934	1314	991	5.19
2018-02-16_1515_left/002215	634	905	687	977	5.19
2018-02-16_1515_left/002215	1171	952	1237	1010	5.19
2018-02-16_1515_left/002205	701	897	752	966	5.19
2018-02-16_1515_left/002205	1198	933	1260	989	5.19
2018-02-16_1515_left/002210	664	905	719	975	5.19
2018-02-16_1515_left/002210	1178	951	1249	1007	5.19
2018-02-16_1515_left/003497	1462	915	1557	991	2.1
2018-02-16_1515_left/002116	99	695	173	791	5.19
2018-02-16_1515_left/002116	2337	724	2444	845	5.19
2018-02-16_1515_left/002116	301	842	349	896	5.19
2018-02-16_1515_left/002116	768	824	845	894	5.19
2018-02-16_1515_left/003468	1525	650	1695	793	2.1
2018-02-16_1515_left/003468	793	947	876	1011	2.1
2018-02-16_1515_left/002257	816	861	908	957	5.19
2018-02-16_1515_left/002167	471	800	574	905	5.19
2018-02-16_1515_left/002184	208	738	335	870	5.19
2018-02-16_1515_left/002255	844	874	935	973	5.19
2018-02-16_1515_left/002753	558	817	678	931	5.19
2018-02-16_1515_left/002777	15	673	211	830	5.19
2018-02-16_1515_left/002702	1684	882	1756	951	5.19
2018-02-16_1515_left/003090	766	763	868	860	2.1
2018-02-16_1515_left/002689	1617	900	1684	961	5.19
2018-02-16_1515_left/003411	345	776	447	871	2.1
2018-02-16_1515_left/002272	546	819	668	950	5.19
2018-02-16_1515_left/002237	310	866	380	966	5.19
2018-02-16_1515_left/002237	1030	931	1108	1005	5.19
2018-02-16_1515_left/003507	1709	916	1810	999	2.1
2018-02-16_1515_left/003521	2110	891	2235	989	2.1
2018-02-16_1515_left/002705	1705	878	1781	952	5.19
2018-02-16_1515_left/002064	1967	812	2048	890	5.19
2018-02-16_1515_left/003433	728	735	853	834	2.1
2018-02-16_1515_left/002491	1636	830	1734	914	2.1
2018-02-16_1515_left/003520	2079	890	2194	991	2.1
2018-02-16_1515_left/002082	406	777	458	847	5.19
2018-02-16_1515_left/002082	2064	812	2160	901	5.19
2018-02-16_1515_left/002082	887	865	951	927	5.19
2018-02-16_1515_left/001958	1790	887	1871	961	5.19
2018-02-16_1515_left/002234	363	884	434	978	5.19
2018-02-16_1515_left/002234	1052	945	1124	1014	5.19
2018-02-16_1515_left/002098	272	745	332	822	5.19
2018-02-16_1515_left/002098	2178	778	2291	878	5.19
2018-02-16_1515_left/002098	836	848	903	910	5.19
2018-02-16_1515_left/002169	446	792	552	901	5.19
2018-02-16_1515_left/003101	1016	744	1132	859	2.1
2018-02-16_1515_left/002039	1849	846	1918	908	5.19
2018-02-16_1515_left/002013	1758	869	1821	925	5.19
2018-02-16_1515_left/001967	1851	715	1942	792	2.4
2018-02-16_1515_left/001967	1847	880	1936	957	5.19
2018-02-16_1515_left/002084	389	775	443	846	5.19
2018-02-16_1515_left/002084	2075	806	2172	899	5.19
2018-02-16_1515_left/002084	882	863	947	924	5.19
2018-02-16_1515_left/001073	26	764	120	844	5.19
2018-02-16_1515_left/002069	498	790	543	853	5.19
2018-02-16_1515_left/002069	1989	816	2073	897	5.19
2018-02-16_1515_left/002003	1729	862	1785	915	5.19
2018-02-16_1515_left/003470	1585	642	1757	790	2.1
2018-02-16_1515_left/003470	838	948	923	1014	2.1
2018-02-16_1515_left/001949	1739	902	1824	965	5.19
2018-02-16_1515_left/003488	1245	922	1336	996	2.1
2018-02-16_1515_left/002131	701	777	782	857	5.19
2018-02-16_1515_left/002131	212	813	260	868	5.19
2018-02-16_1515_left/002686	1609	905	1671	963	5.19
2018-02-16_1515_left/002093	314	760	373	834	5.19
2018-02-16_1515_left/002093	2142	793	2249	893	5.19
2018-02-16_1515_left/002093	855	859	920	920	5.19
2018-02-16_1515_left/002482	1567	852	1668	925	2.1
2018-02-16_1515_left/002756	513	798	638	918	5.19
2018-02-16_1515_left/002246	88	827	183	944	5.19
2018-02-16_1515_left/002246	949	906	1031	986	5.19
2018-02-16_1515_left/002197	5	660	69	806	5.19
2018-02-16_1515_left/002197	1231	927	1295	983	5.19
2018-02-16_1515_left/002061	949	850	1014	903	5.19
2018-02-16_1515_left/002061	1951	806	2031	881	5.19
2018-02-16_1515_left/002001	1722	861	1782	913	5.19
2018-02-16_1515_left/002001	2269	825	2415	952	5.19
2018-02-16_1515_left/002760	449	781	593	911	5.19
2018-02-16_1515_left/002854	2197	803	2301	892	2.4
2018-02-16_1515_left/002081	416	786	469	854	5.19
2018-02-16_1515_left/002081	2059	814	2153	906	5.19
2018-02-16_1515_left/002081	888	869	956	929	5.19
2018-02-16_1515_left/002249	9	810	96	931	5.19
2018-02-16_1515_left/002249	913	895	1002	981	5.19
2018-02-16_1515_left/002023	1784	862	1847	922	5.19
2018-02-16_1515_left/002208	680	901	725	975	5.19
2018-02-16_1515_left/002208	1187	941	1253	1000	5.19
2018-02-16_1515_left/002217	611	903	667	977	5.19
2018-02-16_1515_left/002217	1162	950	1229	1010	5.19
2018-02-16_1515_left/002726	1887	842	1990	938	5.19
2018-02-16_1515_left/002726	773	896	851	965	5.19
2018-02-16_1515_left/002151	606	825	696	918	5.19
2018-02-16_1515_left/002151	79	865	137	932	5.19
2018-02-16_1515_left/002016	1763	869	1827	928	5.19
2018-02-16_1515_left/003503	1604	915	1703	993	2.1
