frame	xtl	ytl	xbr	ybr	class
2018-03-23_1352_right/000876	1778	840	1869	939	5.20
2018-03-23_1352_right/000876	589	744	691	858	5.19
2018-03-23_1352_right/000237	1558	806	1607	894	3.27
2018-03-23_1352_right/000237	1554	891	1607	952	5.20
2018-03-23_1352_right/003636	2234	806	2397	937	5.20
2018-03-23_1352_right/003636	2226	646	2410	796	5.19
2018-03-23_1352_right/003746	2067	901	2126	966	4.1
2018-03-23_1352_right/008358	1003	862	1031	896	2.4
2018-03-23_1352_right/003797	1565	888	1646	976	4.1
2018-03-23_1352_right/006044	1448	848	1494	901	3.24
2018-03-23_1352_right/002159	2337	566	2457	817	2.4
2018-03-23_1352_right/006343	1294	822	1347	874	4.2
2018-03-23_1352_right/006343	1305	888	1335	992	8.22
2018-03-23_1352_right/004886	106	983	143	1025	2.1
2018-03-23_1352_right/004886	1564	934	1611	989	3.1
2018-03-23_1352_right/006239	1411	777	1563	849	3.24
2018-03-23_1352_right/004684	540	864	628	941	3.27
2018-03-23_1352_right/000717	117	775	304	1047	5.20
2018-03-23_1352_right/000717	1999	661	2111	795	5.19
2018-03-23_1352_right/003718	-2	388	106	613	5.19
2018-03-23_1352_right/003718	0	621	107	816	5.20
2018-03-23_1352_right/000723	3	777	169	1007	5.20
2018-03-23_1352_right/000723	10	550	163	782	5.19
2018-03-23_1352_right/000723	2036	653	2188	774	5.19
2018-03-23_1352_right/001279	2002	235	2305	509	5.20
2018-03-23_1352_right/005844	2054	744	2187	888	4.1
2018-03-23_1352_right/005844	1996	561	2221	767	2.4
2018-03-23_1352_right/004237	1720	797	1804	882	4.1
2018-03-23_1352_right/002139	2323	572	2446	863	2.4
2018-03-23_1352_right/002427	1360	791	1407	873	5.20
2018-03-23_1352_right/002427	403	822	477	894	5.20
2018-03-23_1352_right/005976	0	662	30	737	5.19
2018-03-23_1352_right/001814	1649	791	1748	884	2.4
2018-03-23_1352_right/002440	334	778	427	863	5.20
2018-03-23_1352_right/002440	1418	743	1477	845	5.20
2018-03-23_1352_right/002445	1436	727	1506	831	5.20
2018-03-23_1352_right/002445	296	766	384	855	5.20
2018-03-23_1352_right/007191	1566	736	1604	771	2.4
2018-03-23_1352_right/001925	2111	605	2341	793	2.4
2018-03-23_1352_right/000252	1590	884	1653	942	5.20
2018-03-23_1352_right/000252	1591	797	1654	881	3.27
2018-03-23_1352_right/004715	332	833	443	929	3.27
2018-03-23_1352_right/001836	1744	808	1892	915	2.4
2018-03-23_1352_right/000668	724	807	828	910	5.19
2018-03-23_1352_right/000668	729	911	818	1006	5.20
2018-03-23_1352_right/004936	2090	851	2207	947	3.1
2018-03-23_1352_right/006246	70	775	130	833	2.4
2018-03-23_1352_right/004200	1637	859	1692	919	4.1
2018-03-23_1352_right/004902	1633	932	1698	995	3.1
2018-03-23_1352_right/001720	1406	836	1459	886	2.4
2018-03-23_1352_right/001252	1530	642	1697	785	5.20
2018-03-23_1352_right/002380	248	867	294	925	5.20
2018-03-23_1352_right/002380	966	861	996	920	5.20
2018-03-23_1352_right/001926	2082	622	2361	806	2.4
2018-03-23_1352_right/008293	1005	861	1033	896	2.4
2018-03-23_1352_right/007919	1901	891	1935	940	5.20
2018-03-23_1352_right/000865	1716	872	1796	952	5.20
2018-03-23_1352_right/000865	660	774	744	866	5.19
2018-03-23_1352_right/000865	1703	780	1798	863	5.19
2018-03-23_1352_right/004813	1378	946	1406	982	3.24
2018-03-23_1352_right/008351	1002	862	1032	894	2.4
2018-03-23_1352_right/000277	1659	774	1736	864	3.27
2018-03-23_1352_right/000277	1654	865	1744	936	5.20
2018-03-23_1352_right/004820	1392	937	1419	975	3.24
2018-03-23_1352_right/005821	2047	816	2139	898	4.1
2018-03-23_1352_right/005821	2019	689	2155	799	2.4
2018-03-23_1352_right/007262	2191	535	2323	632	4.1
2018-03-23_1352_right/007262	2184	416	2330	535	2.4
2018-03-23_1352_right/002403	367	831	427	898	5.20
2018-03-23_1352_right/002403	1175	818	1215	882	5.20
2018-03-23_1352_right/004673	580	856	648	934	3.27
2018-03-23_1352_right/001138	1227	865	1264	910	5.20
2018-03-23_1352_right/001944	2165	634	2431	824	2.4
2018-03-23_1352_right/002044	2248	633	2448	823	2.4
2018-03-23_1352_right/002369	804	874	838	928	5.19
2018-03-23_1352_right/002369	103	876	159	933	5.20
2018-03-23_1352_right/000291	1726	852	1821	937	5.20
2018-03-23_1352_right/000291	1728	756	1825	850	3.27
2018-03-23_1352_right/006037	1431	812	1470	871	5.20
2018-03-23_1352_right/008155	1987	623	2050	704	3.24
2018-03-23_1352_right/000576	920	924	958	1003	5.20
2018-03-23_1352_right/001912	2083	663	2292	831	2.4
2018-03-23_1352_right/001828	1703	806	1816	905	2.4
2018-03-23_1352_right/003278	1637	662	1779	786	5.20
2018-03-23_1352_right/005755	2317	844	2374	910	4.1
2018-03-23_1352_right/005755	2311	782	2382	846	2.4
2018-03-23_1352_right/003195	1359	870	1406	928	5.20
2018-03-23_1352_right/006085	1598	745	1707	843	3.24
2018-03-23_1352_right/003717	7	600	144	834	5.20
2018-03-23_1352_right/003717	12	384	133	623	5.19
2018-03-23_1352_right/006103	1780	573	1984	775	3.24
2018-03-23_1352_right/002465	1538	636	1625	761	5.20
2018-03-23_1352_right/002465	45	705	169	808	5.20
2018-03-23_1352_right/000643	837	855	915	925	5.19
2018-03-23_1352_right/000643	843	929	905	999	5.20
2018-03-23_1352_right/004667	605	828	668	892	3.27
2018-03-23_1352_right/001758	1544	860	1605	918	2.4
2018-03-23_1352_right/005861	2303	607	2412	874	4.1
2018-03-23_1352_right/005861	2249	364	2450	594	2.4
2018-03-23_1352_right/001973	2246	623	2448	817	2.4
2018-03-23_1352_right/001905	2036	642	2278	829	2.4
2018-03-23_1352_right/001967	2243	613	2447	820	2.4
2018-03-23_1352_right/003485	2077	922	2111	997	5.19
2018-03-23_1352_right/002357	523	872	554	924	5.20
2018-03-23_1352_right/000706	326	841	479	1013	3.24
2018-03-23_1352_right/000706	315	855	499	998	5.20
2018-03-23_1352_right/000706	2301	573	2464	734	5.20
2018-03-23_1352_right/000706	317	683	494	836	5.19
2018-03-23_1352_right/000706	1913	697	2021	813	5.19
2018-03-23_1352_right/004709	390	848	501	933	3.27
2018-03-23_1352_right/001215	1374	786	1460	875	5.20
2018-03-23_1352_right/008345	1000	862	1030	894	2.4
2018-03-23_1352_right/007226	1762	701	1819	754	4.1
2018-03-23_1352_right/007226	1757	633	1824	695	2.4
2018-03-23_1352_right/007216	1688	727	1736	778	4.1
2018-03-23_1352_right/007216	1685	666	1740	722	2.4
2018-03-23_1352_right/007386	571	815	606	869	3.1
2018-03-23_1352_right/006353	1313	884	1339	995	8.22
2018-03-23_1352_right/006353	1300	810	1356	865	4.2
2018-03-23_1352_right/007222	1728	654	1788	704	2.4
2018-03-23_1352_right/004724	215	802	345	908	3.27
2018-03-23_1352_right/003279	1645	660	1791	781	5.20
2018-03-23_1352_right/002049	2250	634	2448	826	2.4
2018-03-23_1352_right/003212	1382	850	1438	900	5.20
2018-03-23_1352_right/001159	1287	861	1337	913	5.20
2018-03-23_1352_right/002096	2310	579	2443	812	2.4
2018-03-23_1352_right/000681	620	900	749	1007	5.20
2018-03-23_1352_right/000681	631	777	750	906	5.19
2018-03-23_1352_right/007267	2291	501	2422	610	4.1
2018-03-23_1352_right/007267	2280	366	2430	496	2.4
2018-03-23_1352_right/004251	1790	755	1884	861	4.1
2018-03-23_1352_right/003832	1698	869	1796	975	4.1
2018-03-23_1352_right/007212	1663	693	1712	732	2.4
2018-03-23_1352_right/003786	1593	895	1665	966	4.1
2018-03-23_1352_right/004313	355	842	416	912	3.24
2018-03-23_1352_right/004313	357	786	411	854	5.20
2018-03-23_1352_right/002356	488	876	521	927	5.20
2018-03-23_1352_right/001890	1986	682	2198	830	2.4
2018-03-23_1352_right/004278	623	829	664	882	5.20
2018-03-23_1352_right/004278	2004	635	2147	770	4.1
2018-03-23_1352_right/006247	358	765	409	817	5.19
2018-03-23_1352_right/006259	286	748	359	806	5.19
2018-03-23_1352_right/005846	2027	580	2218	703	2.4
2018-03-23_1352_right/005846	2062	746	2190	886	4.1
2018-03-23_1352_right/005846	1999	533	2231	776	2.4
2018-03-23_1352_right/006053	1473	767	1527	833	5.20
2018-03-23_1352_right/006053	1473	833	1530	892	3.24
2018-03-23_1352_right/001485	571	853	627	914	3.1
2018-03-23_1352_right/001989	2249	632	2446	819	2.4
2018-03-23_1352_right/001007	2408	877	2443	971	5.19
2018-03-23_1352_right/001771	1569	855	1647	923	2.4
2018-03-23_1352_right/002135	2316	573	2446	860	2.4
2018-03-23_1352_right/000765	1634	849	1680	919	3.27
2018-03-23_1352_right/003782	1599	897	1672	963	4.1
2018-03-23_1352_right/004661	624	853	672	910	5.19
2018-03-23_1352_right/001911	2083	656	2288	829	2.4
2018-03-23_1352_right/001839	1751	801	1898	913	2.4
2018-03-23_1352_right/003333	1411	854	1465	912	3.24
2018-03-23_1352_right/002098	2314	573	2446	816	2.4
2018-03-23_1352_right/002057	2258	645	2442	827	2.4
2018-03-23_1352_right/004907	1666	915	1734	987	3.1
2018-03-23_1352_right/003793	1569	893	1658	974	4.1
2018-03-23_1352_right/007230	1794	689	1849	746	4.1
2018-03-23_1352_right/007230	1785	622	1864	682	2.4
2018-03-23_1352_right/004235	1709	802	1793	893	4.1
2018-03-23_1352_right/001006	2400	877	2433	961	5.19
2018-03-23_1352_right/000701	400	869	548	1005	3.24
2018-03-23_1352_right/000701	397	870	556	1002	5.20
2018-03-23_1352_right/000701	397	706	561	851	5.19
2018-03-23_1352_right/000701	1883	716	1981	826	5.19
2018-03-23_1352_right/000701	2214	616	2392	746	5.20
2018-03-23_1352_right/003739	2204	907	2262	972	4.1
2018-03-23_1352_right/003300	1895	477	2041	690	5.20
2018-03-23_1352_right/001970	2244	619	2448	819	2.4
2018-03-23_1352_right/004214	1661	822	1717	901	4.1
2018-03-23_1352_right/001199	1344	819	1415	893	5.20
2018-03-23_1352_right/007388	520	818	558	871	3.1
2018-03-23_1352_right/008353	1004	863	1032	896	2.4
2018-03-23_1352_right/003563	1972	855	2008	928	5.19
2018-03-23_1352_right/003563	1967	891	2006	958	5.20
2018-03-23_1352_right/005749	2365	790	2428	848	2.4
2018-03-23_1352_right/002016	2247	631	2447	819	2.4
2018-03-23_1352_right/004566	2218	632	2261	734	3.24
2018-03-23_1352_right/004714	345	826	456	925	3.27
2018-03-23_1352_right/006417	331	1027	512	1267	4.1
2018-03-23_1352_right/006417	322	1038	527	1258	4.2
2018-03-23_1352_right/006417	358	721	439	1031	8.22
2018-03-23_1352_right/006417	314	547	475	699	4.2
2018-03-23_1352_right/008282	1001	861	1030	894	2.4
2018-03-23_1352_right/006073	1524	788	1620	878	3.24
2018-03-23_1352_right/007270	2354	477	2451	592	4.1
2018-03-23_1352_right/007270	2343	339	2454	475	2.4
2018-03-23_1352_right/004190	1623	857	1679	909	4.1
2018-03-23_1352_right/004815	1378	950	1407	989	3.24
2018-03-23_1352_right/001717	1405	864	1459	915	2.4
2018-03-23_1352_right/002463	1518	643	1610	783	5.20
2018-03-23_1352_right/002463	85	710	190	821	5.20
2018-03-23_1352_right/001825	1686	801	1790	916	2.4
2018-03-23_1352_right/000646	823	848	905	924	5.19
2018-03-23_1352_right/000646	831	928	898	1000	5.20
2018-03-23_1352_right/004856	1468	931	1502	973	3.24
2018-03-23_1352_right/002459	140	723	242	830	5.20
2018-03-23_1352_right/002459	1502	677	1577	791	5.20
2018-03-23_1352_right/003864	2105	798	2234	1003	4.1
2018-03-23_1352_right/004359	129	818	205	952	3.1
2018-03-23_1352_right/005768	2225	845	2275	910	4.1
2018-03-23_1352_right/005768	2217	775	2276	847	2.4
2018-03-23_1352_right/006356	1313	883	1340	996	8.22
2018-03-23_1352_right/006356	1300	801	1353	860	4.2
2018-03-23_1352_right/003669	2383	466	2451	684	5.20
2018-03-23_1352_right/003669	833	643	930	764	5.19
2018-03-23_1352_right/003669	845	764	926	873	5.20
2018-03-23_1352_right/000304	1806	730	1918	826	3.27
2018-03-23_1352_right/000304	1804	832	1909	933	5.20
2018-03-23_1352_right/006368	1298	860	1330	1002	8.22
2018-03-23_1352_right/006368	1273	769	1351	844	4.2
2018-03-23_1352_right/005863	2346	554	2435	838	4.1
2018-03-23_1352_right/005863	2304	312	2447	573	2.4
2018-03-23_1352_right/001761	1560	881	1613	940	2.4
2018-03-23_1352_right/001192	1325	839	1390	901	5.20
2018-03-23_1352_right/006624	1489	979	1515	1027	2.4
2018-03-23_1352_right/001700	1393	903	1438	956	2.4
2018-03-23_1352_right/001245	1483	685	1628	805	5.20
2018-03-23_1352_right/007241	1897	650	1977	718	4.1
2018-03-23_1352_right/007241	1882	567	1995	639	2.4
2018-03-23_1352_right/002372	151	876	206	932	5.20
2018-03-23_1352_right/002372	855	872	887	930	5.20
2018-03-23_1352_right/003290	1740	594	1920	735	5.20
2018-03-23_1352_right/000822	1555	893	1611	971	5.20
2018-03-23_1352_right/000822	813	845	872	917	5.19
2018-03-23_1352_right/000822	1830	767	1920	848	3.27
2018-03-23_1352_right/008164	2067	601	2137	680	3.24
2018-03-23_1352_right/003781	1605	894	1675	961	4.1
2018-03-23_1352_right/001126	1196	873	1236	914	5.20
2018-03-23_1352_right/004940	2192	819	2306	928	3.1
2018-03-23_1352_right/003794	1566	892	1655	981	4.1
2018-03-23_1352_right/004864	1487	945	1530	992	3.1
2018-03-23_1352_right/001739	1476	859	1540	917	2.4
2018-03-23_1352_right/002484	1730	425	1870	705	5.20
2018-03-23_1352_right/008153	1970	641	2021	703	3.24
2018-03-23_1352_right/002363	3	874	34	927	5.20
2018-03-23_1352_right/002363	676	872	708	924	5.20
2018-03-23_1352_right/008495	1003	866	1032	898	2.4
2018-03-23_1352_right/006359	1313	877	1340	1001	8.22
2018-03-23_1352_right/006359	1298	792	1362	853	4.2
2018-03-23_1352_right/001228	1406	750	1515	853	5.20
2018-03-23_1352_right/006056	1478	831	1546	895	3.24
2018-03-23_1352_right/002491	1849	324	2020	632	5.20
2018-03-23_1352_right/003846	1819	849	1955	974	4.1
2018-03-23_1352_right/003812	1587	893	1668	985	4.1
2018-03-23_1352_right/005949	191	720	261	790	5.19
2018-03-23_1352_right/001134	1218	865	1251	906	5.20
2018-03-23_1352_right/007257	2119	576	2217	662	4.1
2018-03-23_1352_right/007257	2103	461	2231	569	2.4
2018-03-23_1352_right/003522	2015	883	2041	954	5.19
2018-03-23_1352_right/007385	589	814	626	872	3.1
2018-03-23_1352_right/008510	1001	864	1031	897	2.4
2018-03-23_1352_right/002420	401	825	475	900	5.20
2018-03-23_1352_right/002420	1308	801	1354	879	5.20
2018-03-23_1352_right/000770	1652	836	1701	920	3.27
2018-03-23_1352_right/006075	1534	789	1631	874	3.24
2018-03-23_1352_right/005963	69	693	151	779	5.19
2018-03-23_1352_right/002436	371	793	436	868	5.20
2018-03-23_1352_right/002436	1404	754	1460	853	5.20
2018-03-23_1352_right/000827	1567	886	1626	963	5.20
2018-03-23_1352_right/000827	1568	838	1628	922	5.20
2018-03-23_1352_right/000827	805	845	861	903	5.19
2018-03-23_1352_right/000827	1856	742	1960	843	3.27
2018-03-23_1352_right/003520	2297	870	2344	948	5.19
2018-03-23_1352_right/003520	2007	892	2037	958	5.19
2018-03-23_1352_right/003207	1372	851	1425	905	5.20
2018-03-23_1352_right/000333	2110	765	2285	899	5.20
2018-03-23_1352_right/000333	2110	602	2281	749	3.27
2018-03-23_1352_right/000319	1938	807	2074	913	5.20
2018-03-23_1352_right/000319	1925	675	2081	795	3.27
2018-03-23_1352_right/003784	1592	897	1671	967	4.1
2018-03-23_1352_right/001764	1560	866	1622	925	2.4
2018-03-23_1352_right/000725	932	873	970	919	5.19
2018-03-23_1352_right/000725	1559	836	1607	887	3.27
2018-03-23_1352_right/000725	0	766	143	1008	5.20
2018-03-23_1352_right/000725	8	512	141	789	5.19
2018-03-23_1352_right/000725	2071	634	2192	770	5.19
2018-03-23_1352_right/001196	1335	826	1406	897	5.20
2018-03-23_1352_right/003853	1916	823	2044	997	4.1
2018-03-23_1352_right/001550	1654	870	1688	901	2.4
2018-03-23_1352_right/006098	1711	634	1870	796	3.24
2018-03-23_1352_right/004660	624	853	673	909	5.19
2018-03-23_1352_right/001953	2196	616	2439	816	2.4
2018-03-23_1352_right/003621	251	841	325	918	3.1
2018-03-23_1352_right/003621	2286	842	2426	963	5.20
2018-03-23_1352_right/003621	2282	702	2450	838	5.19
2018-03-23_1352_right/000279	1657	767	1750	864	3.27
2018-03-23_1352_right/000279	1665	863	1750	937	5.20
2018-03-23_1352_right/001871	1916	706	2084	850	2.4
2018-03-23_1352_right/003297	1825	518	2025	699	5.20
2018-03-23_1352_right/003514	2254	876	2296	957	5.19
2018-03-23_1352_right/003514	2252	924	2294	1001	5.20
2018-03-23_1352_right/003514	1979	881	2011	960	5.20
2018-03-23_1352_right/002425	1339	789	1397	872	5.20
2018-03-23_1352_right/002425	405	821	481	897	5.20
2018-03-23_1352_right/001659	1268	880	1321	920	2.4
2018-03-23_1352_right/003642	1153	716	1217	810	5.19
2018-03-23_1352_right/003642	1150	808	1222	900	5.20
2018-03-23_1352_right/003642	2224	792	2410	926	5.20
2018-03-23_1352_right/003642	2218	604	2417	772	5.19
2018-03-23_1352_right/005823	2039	802	2133	895	4.1
2018-03-23_1352_right/005823	2011	675	2148	792	2.4
