frame	xtl	ytl	xbr	ybr	class
2018-02-16_1515_left/002226	1113	872	1182	941	4.1
2018-02-16_1515_left/002226	1113	872	1182	941	4.2
2018-02-16_1515_left/002226	1113	956	1171	1013	5.19
2018-02-16_1515_left/002098	1390	884	1423	918	4.2
2018-02-16_1515_left/002098	2198	786	2297	885	5.19
2018-02-16_1515_left/002098	838	855	906	924	5.19
2018-02-16_1515_left/002098	1390	926	1423	959	5.19
2018-02-16_1515_left/002098	1381	928	1429	976	5.20
2018-02-16_1515_left/002689	1493	1002	1509	1018	2.1
2018-02-16_1515_left/002689	1632	916	1680	964	5.19
2018-02-16_1515_left/002689	939	928	987	976	5.19
2018-02-16_1515_left/002620	1483	1023	1506	1046	2.1
2018-02-16_1515_left/003108	1211	736	1330	855	2.1
2018-02-16_1515_left/003108	1232	861	1331	960	4.1
2018-02-16_1515_left/003108	1984	587	2103	706	4.2
2018-02-16_1515_left/001860	1216	924	1236	943	5.20
2018-02-16_1515_left/001860	1547	959	1581	992	5.20
2018-02-16_1515_left/003010	741	827	798	884	4.2
2018-02-16_1515_left/002759	498	795	617	914	5.19
2018-02-16_1515_left/002514	1917	705	2060	848	2.1
2018-02-16_1515_left/002511	1895	736	2013	855	2.1
2018-02-16_1515_left/002075	2041	838	2110	907	5.19
2018-02-16_1515_left/002075	915	880	963	928	5.19
2018-02-16_1515_left/002075	1398	943	1431	976	5.20
2018-02-16_1515_left/003074	944	738	1026	820	4.2
2018-02-16_1515_left/000956	1573	1506	1589	1522	2.1
2018-02-16_1515_left/002024	1801	870	1859	927	5.19
2018-02-16_1515_left/002024	1425	931	1448	954	5.19
2018-02-16_1515_left/002024	1051	892	1091	932	5.19
2018-02-16_1515_left/003012	712	827	769	884	4.2
2018-02-16_1515_left/003482	1991	554	2197	759	2.1
2018-02-16_1515_left/003482	1130	941	1199	1010	2.1
2018-02-16_1515_left/003482	2024	776	2167	919	4.1
2018-02-16_1515_left/001926	1600	896	1628	923	5.19
2018-02-16_1515_left/002088	2123	811	2222	910	5.19
2018-02-16_1515_left/002088	870	870	927	927	5.19
2018-02-16_1515_left/002088	1398	943	1431	976	5.19
2018-02-16_1515_left/002088	872	872	941	941	5.20
2018-02-16_1515_left/002088	1390	942	1429	982	5.20
2018-02-16_1515_left/002996	956	841	1013	899	4.2
2018-02-16_1515_left/003395	43	786	142	885	2.1
2018-02-16_1515_left/003395	64	890	132	958	4.1
2018-02-16_1515_left/002066	1975	820	2058	903	5.19
2018-02-16_1515_left/002066	1406	926	1440	959	5.19
2018-02-16_1515_left/002066	941	870	999	927	5.19
2018-02-16_1515_left/002179	1300	956	1357	1013	5.19
2018-02-16_1515_left/002179	290	766	409	885	5.19
2018-02-16_1515_left/003504	1645	923	1728	1006	2.1
2018-02-16_1515_left/002166	1350	972	1390	1012	5.19
2018-02-16_1515_left/002166	489	811	588	910	5.19
2018-02-16_1515_left/002166	1343	970	1400	1028	5.20
2018-02-16_1515_left/002716	1600	993	1628	1020	2.1
2018-02-16_1515_left/002716	841	913	898	970	5.19
2018-02-16_1515_left/002716	1777	861	1876	960	5.19
2018-02-16_1515_left/001886	1599	932	1638	972	5.19
2018-02-16_1515_left/002428	1439	932	1479	972	2.1
2018-02-16_1515_left/003663	408	821	476	890	4.2
2018-02-16_1515_left/001943	1730	856	1787	913	4.1
2018-02-16_1515_left/001943	1730	913	1787	970	5.19
2018-02-16_1515_left/001943	1621	896	1649	923	5.19
2018-02-16_1515_left/002183	1285	956	1343	1013	5.19
2018-02-16_1515_left/002183	230	766	349	885	5.19
2018-02-16_1515_left/001842	1538	951	1566	979	5.19
2018-02-16_1515_left/003653	1477	1482	1493	1498	2.1
2018-02-16_1515_left/001953	1639	884	1672	918	5.19
2018-02-16_1515_left/001953	1160	890	1183	913	5.19
2018-02-16_1515_left/001953	1639	884	1672	918	5.20
2018-02-16_1515_left/002270	587	855	706	974	5.19
2018-02-16_1515_left/002309	1477	850	1500	873	2.1
2018-02-16_1515_left/002417	1429	928	1477	976	2.1
2018-02-16_1515_left/003097	1561	634	1703	776	4.2
2018-02-16_1515_left/003666	454	827	511	884	4.2
2018-02-16_1515_left/002170	439	811	538	910	5.19
2018-02-16_1515_left/002170	1333	964	1381	1011	5.19
2018-02-16_1515_left/002170	1328	970	1386	1028	5.20
2018-02-16_1515_left/003034	476	804	545	872	4.2
2018-02-16_1515_left/001936	1701	798	1758	856	2.4
2018-02-16_1515_left/001936	1701	856	1758	913	4.1
2018-02-16_1515_left/001936	1606	901	1639	934	5.20
2018-02-16_1515_left/002437	1453	916	1501	964	2.1
2018-02-16_1515_left/003104	1122	736	1241	855	2.1
2018-02-16_1515_left/003104	1129	882	1212	965	4.1
2018-02-16_1515_left/003104	1835	617	1954	736	4.2
2018-02-16_1515_left/001994	2131	562	2274	705	2.4
2018-02-16_1515_left/001994	2131	705	2274	848	4.1
2018-02-16_1515_left/001994	1718	863	1758	902	5.19
2018-02-16_1515_left/001994	1110	882	1137	910	5.19
2018-02-16_1515_left/001994	2148	861	2247	960	5.19
2018-02-16_1515_left/002243	985	820	1067	903	4.2
2018-02-16_1515_left/002243	985	923	1067	1006	5.19
2018-02-16_1515_left/001979	1950	786	2049	885	4.1
2018-02-16_1515_left/001979	1950	885	2049	985	5.19
2018-02-16_1515_left/001979	1425	919	1448	942	5.19
2018-02-16_1515_left/001979	1678	892	1718	932	5.20
2018-02-16_1515_left/001979	1950	885	2049	985	5.20
2018-02-16_1515_left/001995	2162	736	2281	855	4.1
2018-02-16_1515_left/001995	2162	855	2281	974	5.19
2018-02-16_1515_left/001995	1425	913	1448	936	5.19
2018-02-16_1515_left/001995	1716	868	1763	916	5.19
2018-02-16_1515_left/003455	1204	705	1347	848	2.1
2018-02-16_1515_left/003455	1232	836	1331	935	4.1
2018-02-16_1515_left/003455	1746	647	1865	766	4.2
2018-02-16_1515_left/002149	1370	952	1409	992	5.19
2018-02-16_1515_left/002149	96	870	153	927	5.19
2018-02-16_1515_left/002149	631	838	700	907	5.19
2018-02-16_1515_left/002149	1369	952	1417	1000	5.20
2018-02-16_1515_left/001094	982	982	1021	1022	5.19
2018-02-16_1515_left/002332	1425	867	1448	890	2.1
2018-02-16_1515_left/002193	1250	940	1298	988	5.19
2018-02-16_1515_left/002193	27	705	170	848	5.19
2018-02-16_1515_left/002144	1370	922	1409	962	5.19
2018-02-16_1515_left/002144	655	800	737	882	5.19
2018-02-16_1515_left/001128	1228	870	1285	927	4.2
2018-02-16_1515_left/002392	1431	909	1465	943	2.1
2018-02-16_1515_left/002228	1096	872	1164	941	4.1
2018-02-16_1515_left/002228	1096	872	1164	941	4.2
2018-02-16_1515_left/002228	1096	958	1164	1027	5.19
2018-02-16_1515_left/002115	118	820	201	903	3.1
2018-02-16_1515_left/002115	1380	912	1419	952	5.19
2018-02-16_1515_left/002115	2340	736	2459	855	5.19
2018-02-16_1515_left/002115	118	717	201	800	5.19
2018-02-16_1515_left/002115	778	820	861	903	5.19
2018-02-16_1515_left/001879	1581	943	1614	976	5.19
2018-02-16_1515_left/002293	1575	890	1598	913	2.1
2018-02-16_1515_left/002147	1369	880	1417	928	4.2
2018-02-16_1515_left/002147	634	820	716	903	5.19
2018-02-16_1515_left/002147	1369	940	1417	988	5.19
2018-02-16_1515_left/002147	110	856	167	913	5.19
2018-02-16_1515_left/002004	1740	868	1787	916	5.19
2018-02-16_1515_left/002004	1425	919	1448	942	5.19
2018-02-16_1515_left/002004	1083	893	1116	926	5.20
2018-02-16_1515_left/002004	1740	868	1787	916	5.20
2018-02-16_1515_left/002154	588	836	687	935	5.19
2018-02-16_1515_left/002154	1370	972	1409	1012	5.19
2018-02-16_1515_left/002154	46	872	115	941	5.19
2018-02-16_1515_left/001998	2221	706	2340	825	4.1
2018-02-16_1515_left/001998	1728	873	1768	912	5.19
2018-02-16_1515_left/001998	1100	884	1133	918	5.19
2018-02-16_1515_left/001998	1100	884	1133	918	5.20
2018-02-16_1515_left/002009	1752	880	1799	928	5.19
2018-02-16_1515_left/002009	1752	880	1799	928	5.20
2018-02-16_1515_left/002089	2123	811	2222	910	5.19
2018-02-16_1515_left/002089	1398	943	1431	976	5.19
2018-02-16_1515_left/002089	870	870	927	927	5.19
2018-02-16_1515_left/002125	1370	892	1409	932	5.19
2018-02-16_1515_left/002125	734	804	803	872	5.19
2018-02-16_1515_left/002125	247	832	294	880	5.19
2018-02-16_1515_left/001113	1151	982	1191	1022	5.19
2018-02-16_1515_left/002240	1005	923	1088	1006	5.19
2018-02-16_1515_left/002410	1429	932	1469	972	2.1
2018-02-16_1515_left/002319	1442	866	1461	886	2.1
2018-02-16_1515_left/002484	1578	836	1678	935	2.1
2018-02-16_1515_left/002451	1472	899	1529	956	2.1
2018-02-16_1515_left/002059	963	856	1011	904	5.19
2018-02-16_1515_left/002059	1414	903	1441	930	5.19
2018-02-16_1515_left/002059	1955	821	2024	890	5.19
2018-02-16_1515_left/003396	77	800	159	882	2.1
2018-02-16_1515_left/003396	81	890	150	958	4.1
2018-02-16_1515_left/003043	511	804	580	872	4.2
2018-02-16_1515_left/001945	1622	893	1655	926	5.19
2018-02-16_1515_left/001945	1740	916	1787	964	5.19
2018-02-16_1515_left/002060	1414	903	1441	930	5.19
2018-02-16_1515_left/002060	1955	800	2037	882	5.19
2018-02-16_1515_left/002060	963	856	1011	904	5.19
2018-02-16_1515_left/002060	956	856	1013	913	5.20
2018-02-16_1515_left/002423	1429	928	1477	976	2.1
2018-02-16_1515_left/002099	270	855	339	924	3.1
2018-02-16_1515_left/002099	2198	786	2297	885	5.19
2018-02-16_1515_left/002099	1390	926	1423	959	5.19
2018-02-16_1515_left/002099	841	856	898	913	5.19
2018-02-16_1515_left/002099	270	752	339	821	5.19
2018-02-16_1515_left/002099	1381	928	1429	976	5.20
2018-02-16_1515_left/002513	1917	705	2060	848	2.1
2018-02-16_1515_left/002399	1431	918	1465	951	2.1
2018-02-16_1515_left/003019	612	827	669	884	4.2
2018-02-16_1515_left/002477	1542	861	1625	944	2.1
2018-02-16_1515_left/003475	1745	632	1916	804	2.1
2018-02-16_1515_left/003475	944	944	1026	1027	2.1
2018-02-16_1515_left/003475	1775	812	1917	955	4.1
2018-02-16_1515_left/003475	1621	1020	1649	1048	5.19
2018-02-16_1515_left/002076	2037	820	2120	903	5.19
2018-02-16_1515_left/002076	913	884	970	942	5.19
2018-02-16_1515_left/002076	1398	943	1431	976	5.19
2018-02-16_1515_left/002076	1400	942	1439	982	5.20
2018-02-16_1515_left/002076	913	884	970	942	5.20
2018-02-16_1515_left/001962	1835	821	1904	890	4.1
2018-02-16_1515_left/001962	1655	884	1689	918	5.19
2018-02-16_1515_left/001962	1830	899	1887	956	5.19
2018-02-16_1515_left/003470	1573	632	1745	804	2.1
2018-02-16_1515_left/003470	840	944	923	1027	2.1
2018-02-16_1515_left/003470	1596	812	1739	955	4.1
2018-02-16_1515_left/002205	1199	942	1257	999	5.19
2018-02-16_1515_left/002205	1199	941	1268	1010	5.20
2018-02-16_1515_left/003094	854	766	973	885	2.1
2018-02-16_1515_left/003094	882	882	964	965	4.1
2018-02-16_1515_left/003094	1478	676	1597	795	4.2
2018-02-16_1515_left/002211	1182	872	1250	941	4.2
2018-02-16_1515_left/002211	1185	956	1242	1013	5.19
2018-02-16_1515_left/002487	1603	836	1702	935	2.1
2018-02-16_1515_left/002490	1628	836	1727	935	2.1
2018-02-16_1515_left/002195	1242	870	1300	927	4.2
2018-02-16_1515_left/002195	1250	940	1298	988	5.19
2018-02-16_1515_left/002195	-44	705	134	848	5.19
2018-02-16_1515_left/002195	1233	941	1302	1010	5.20
2018-02-16_1515_left/001015	689	940	736	988	5.19
2018-02-16_1515_left/003498	1479	910	1578	1009	2.1
2018-02-16_1515_left/003498	2226	1002	2265	1042	5.20
2018-02-16_1515_left/002017	1775	880	1823	928	5.19
2018-02-16_1515_left/002017	1061	902	1101	942	5.19
2018-02-16_1515_left/002017	1421	930	1448	958	5.19
2018-02-16_1515_left/002017	1773	884	1830	942	5.20
2018-02-16_1515_left/001999	1728	868	1775	916	5.19
2018-02-16_1515_left/001999	2221	825	2340	944	5.19
2018-02-16_1515_left/001999	1091	882	1131	922	5.19
2018-02-16_1515_left/001999	1091	882	1131	922	5.20
2018-02-16_1515_left/002347	1427	896	1455	923	2.1
2018-02-16_1515_left/001040	511	927	569	985	5.19
2018-02-16_1515_left/002012	1763	880	1811	928	5.19
2018-02-16_1515_left/002012	1075	901	1108	934	5.19
2018-02-16_1515_left/003399	117	786	216	885	2.1
2018-02-16_1515_left/003399	494	786	562	855	4.2
2018-02-16_1515_left/002128	1370	892	1409	932	5.19
2018-02-16_1515_left/002128	716	800	799	882	5.19
2018-02-16_1515_left/002128	235	832	282	880	5.19
2018-02-16_1515_left/002189	1262	952	1310	1000	5.19
2018-02-16_1515_left/002189	141	736	260	855	5.19
2018-02-16_1515_left/002187	1271	884	1328	942	4.2
2018-02-16_1515_left/002187	1274	952	1322	1000	5.19
2018-02-16_1515_left/002187	170	741	312	883	5.19
2018-02-16_1515_left/002726	786	907	855	976	5.19
2018-02-16_1515_left/002726	1900	861	1999	960	5.19
2018-02-16_1515_left/002699	913	913	970	970	5.19
2018-02-16_1515_left/002699	1680	890	1749	958	5.19
2018-02-16_1515_left/002435	1449	922	1489	962	2.1
2018-02-16_1515_left/002467	1508	872	1577	941	2.1
2018-02-16_1515_left/002772	194	708	399	913	5.19
2018-02-16_1515_left/002507	1810	741	1953	883	2.1
2018-02-16_1515_left/002011	1763	880	1811	928	5.19
2018-02-16_1515_left/002011	1075	901	1108	934	5.19
2018-02-16_1515_left/002735	2043	825	2162	944	5.19
2018-02-16_1515_left/002735	716	882	799	965	5.19
2018-02-16_1515_left/002988	1118	856	1166	904	4.2
2018-02-16_1515_left/003469	1573	632	1745	804	2.1
2018-02-16_1515_left/003469	820	944	902	1027	2.1
2018-02-16_1515_left/003469	1597	825	1716	944	4.1
2018-02-16_1515_left/003469	2258	547	2429	718	4.2
2018-02-16_1515_left/001952	1766	838	1835	907	4.1
2018-02-16_1515_left/001952	1773	913	1830	970	5.19
2018-02-16_1515_left/001952	1766	907	1835	976	5.20
2018-02-16_1515_left/003100	990	741	1133	883	2.1
2018-02-16_1515_left/003100	1009	885	1108	985	4.1
2018-02-16_1515_left/003100	1668	634	1810	776	4.2
2018-02-16_1515_left/002288	33	761	204	932	5.19
2018-02-16_1515_left/002966	1596	904	1644	952	4.2
2018-02-16_1515_left/002901	2217	1030	2233	1046	2.4
2018-02-16_1515_left/002397	1431	909	1465	943	2.1
2018-02-16_1515_left/003521	2103	885	2221	1003	2.1
2018-02-16_1515_left/002145	1369	868	1417	916	4.2
2018-02-16_1515_left/002145	1370	922	1409	962	5.19
2018-02-16_1515_left/002145	124	841	182	899	5.19
2018-02-16_1515_left/002145	655	800	737	882	5.19
2018-02-16_1515_left/002724	803	907	872	976	5.19
2018-02-16_1515_left/002724	1872	861	1955	944	5.19
2018-02-16_1515_left/003110	1270	736	1389	855	2.1
2018-02-16_1515_left/003110	1281	861	1380	960	4.1
2018-02-16_1515_left/003110	2060	562	2203	705	4.2
2018-02-16_1515_left/001045	459	907	528	976	5.19
2018-02-16_1515_left/001045	950	1050	983	1084	5.20
2018-02-16_1515_left/002979	1340	873	1380	912	4.2
2018-02-16_1515_left/003119	1504	861	1603	960	4.1
2018-02-16_1515_left/002084	2074	811	2173	910	5.19
2018-02-16_1515_left/002084	1398	934	1431	967	5.19
2018-02-16_1515_left/002084	884	870	941	927	5.19
2018-02-16_1515_left/002457	1486	899	1543	956	2.1
2018-02-16_1515_left/002706	1586	993	1614	1020	2.1
2018-02-16_1515_left/002706	1715	890	1783	958	5.19
2018-02-16_1515_left/002706	884	913	941	970	5.19
2018-02-16_1515_left/003073	1135	948	1154	967	2.4
2018-02-16_1515_left/003073	902	738	985	820	4.2
2018-02-16_1515_left/003661	390	821	459	890	4.2
2018-02-16_1515_left/002848	2306	944	2388	1027	2.1
2018-02-16_1515_left/003030	494	804	562	872	4.2
2018-02-16_1515_left/002967	1579	902	1619	942	4.2
2018-02-16_1515_left/002112	1380	912	1419	952	5.19
2018-02-16_1515_left/002112	2321	762	2421	861	5.19
2018-02-16_1515_left/002112	798	841	855	899	5.19
2018-02-16_1515_left/002112	142	712	241	811	5.19
2018-02-16_1515_left/002120	56	820	139	903	3.1
2018-02-16_1515_left/002120	752	821	820	890	5.19
2018-02-16_1515_left/002120	56	696	139	779	5.19
2018-02-16_1515_left/002120	1369	904	1417	952	5.19
2018-02-16_1515_left/003409	315	786	414	885	2.1
2018-02-16_1515_left/003409	324	882	407	965	4.1
2018-02-16_1515_left/001828	1497	951	1524	979	5.19
2018-02-16_1515_left/002737	716	882	799	965	5.19
2018-02-16_1515_left/002737	2060	812	2203	955	5.19
2018-02-16_1515_left/002664	1001	922	1041	962	4.2
2018-02-16_1515_left/002730	1954	825	2073	944	5.19
2018-02-16_1515_left/002730	758	903	840	985	5.19
2018-02-16_1515_left/002502	1752	786	1851	885	2.1
2018-02-16_1515_left/003009	755	827	812	884	4.2
2018-02-16_1515_left/002275	491	634	633	776	4.2
2018-02-16_1515_left/002275	491	812	633	955	5.19
2018-02-16_1515_left/002275	461	804	632	975	5.20
2018-02-16_1515_left/003449	1026	705	1168	848	2.1
2018-02-16_1515_left/003449	1067	861	1150	944	4.1
2018-02-16_1515_left/003449	1538	676	1657	795	4.2
2018-02-16_1515_left/001970	1887	804	1955	872	4.1
2018-02-16_1515_left/001970	1887	890	1955	958	5.19
2018-02-16_1515_left/001970	1672	876	1705	909	5.19
2018-02-16_1515_left/001970	1872	882	1955	965	5.20
2018-02-16_1515_left/002499	1716	795	1835	914	2.1
2018-02-16_1515_left/003072	882	738	964	820	4.2
2018-02-16_1515_left/002696	1658	899	1715	956	5.19
2018-02-16_1515_left/002696	927	916	975	964	5.19
2018-02-16_1515_left/002142	1370	912	1409	952	5.19
2018-02-16_1515_left/002142	655	800	737	882	5.19
2018-02-16_1515_left/002142	151	832	199	880	5.19
2018-02-16_1515_left/002114	1380	912	1419	952	5.19
2018-02-16_1515_left/002114	778	820	861	903	5.19
2018-02-16_1515_left/002114	2311	736	2429	855	5.19
2018-02-16_1515_left/002114	117	712	216	811	5.19
2018-02-16_1515_left/002114	318	856	366	904	5.19
2018-02-16_1515_left/003130	1775	669	1917	812	2.1
2018-02-16_1515_left/003130	1775	848	1917	990	4.1
2018-02-16_1515_left/002217	1164	872	1233	941	4.2
2018-02-16_1515_left/002217	1171	956	1228	1013	5.19
2018-02-16_1515_left/002129	717	804	786	872	5.19
2018-02-16_1515_left/002129	1370	882	1409	922	5.19
2018-02-16_1515_left/001984	2013	766	2132	885	4.1
2018-02-16_1515_left/001984	2017	882	2099	965	5.19
2018-02-16_1515_left/001984	1697	884	1730	918	5.19
2018-02-16_1515_left/001984	1428	919	1447	938	5.19
2018-02-16_1515_left/001984	1425	919	1448	942	5.20
2018-02-16_1515_left/002754	1705	984	1738	1017	2.1
2018-02-16_1515_left/002754	557	825	676	944	5.19
2018-02-16_1515_left/003029	511	813	569	870	4.2
2018-02-16_1515_left/002429	1439	932	1479	972	2.1
2018-02-16_1515_left/002165	513	811	613	910	5.19
2018-02-16_1515_left/002165	1360	972	1400	1012	5.19
2018-02-16_1515_left/002165	1343	970	1400	1028	5.20
2018-02-16_1515_left/001793	2241	1438	2257	1454	5.20
2018-02-16_1515_left/003448	1026	705	1168	848	2.1
2018-02-16_1515_left/003448	1034	861	1133	960	4.1
2018-02-16_1515_left/003448	1508	676	1627	795	4.2
2018-02-16_1515_left/002043	1869	838	1938	907	5.19
2018-02-16_1515_left/002043	1421	923	1448	951	5.19
2018-02-16_1515_left/002043	1011	882	1051	922	5.19
2018-02-16_1515_left/002710	870	913	927	970	5.19
2018-02-16_1515_left/002710	1748	882	1831	965	5.19
2018-02-16_1515_left/002946	1947	932	1987	972	4.2
2018-02-16_1515_left/002272	557	676	676	795	4.2
2018-02-16_1515_left/002272	557	825	676	944	5.19
2018-02-16_1515_left/003516	1975	910	2074	1009	2.1
2018-02-16_1515_left/003456	1241	706	1360	825	2.1
2018-02-16_1515_left/003456	1241	825	1360	944	4.1
2018-02-16_1515_left/003456	1776	647	1895	766	4.2
2018-02-16_1515_left/003453	1168	705	1311	848	2.1
2018-02-16_1515_left/003453	1182	861	1281	960	4.1
2018-02-16_1515_left/002052	1421	917	1448	944	5.19
2018-02-16_1515_left/002052	987	868	1035	916	5.19
2018-02-16_1515_left/002052	1916	827	1973	884	5.19
2018-02-16_1515_left/002052	1409	912	1449	952	5.20
2018-02-16_1515_left/002522	2130	632	2301	804	2.1
2018-02-16_1515_left/001866	1556	951	1589	984	5.20
2018-02-16_1515_left/001080	902	982	942	1022	5.20
2018-02-16_1515_left/002336	1427	868	1455	896	2.1
2018-02-16_1515_left/002250	910	786	1009	885	4.2
2018-02-16_1515_left/002250	902	903	985	985	5.19
2018-02-16_1515_left/001911	1632	820	1680	868	2.4
2018-02-16_1515_left/001911	1632	868	1680	916	4.1
2018-02-16_1515_left/001911	1638	922	1678	962	5.19
2018-02-16_1515_left/002775	91	708	297	913	5.19
2018-02-16_1515_left/002987	1142	856	1190	904	4.2
2018-02-16_1515_left/002483	1583	861	1666	944	2.1
2018-02-16_1515_left/002322	1431	861	1454	884	2.1
2018-02-16_1515_left/003122	1531	675	1702	846	2.1
2018-02-16_1515_left/003122	1568	855	1686	974	4.1
2018-02-16_1515_left/002348	1427	896	1455	923	2.1
2018-02-16_1515_left/001123	1156	884	1214	942	4.2
2018-02-16_1515_left/001123	1270	972	1310	1012	5.19
2018-02-16_1515_left/002774	1798	992	1837	1032	2.1
2018-02-16_1515_left/002774	91	708	297	913	5.19
2018-02-16_1515_left/002006	1083	893	1116	926	5.19
2018-02-16_1515_left/002006	1744	870	1801	927	5.19
2018-02-16_1515_left/002006	1740	880	1787	928	5.20
2018-02-16_1515_left/002006	1421	923	1448	951	5.20
2018-02-16_1515_left/002006	1081	892	1121	932	5.20
2018-02-16_1515_left/002109	803	838	872	907	5.19
2018-02-16_1515_left/002109	1380	912	1419	952	5.19
2018-02-16_1515_left/002109	2297	762	2396	861	5.19
2018-02-16_1515_left/002109	180	717	262	800	5.19
2018-02-16_1515_left/002069	1996	820	2079	903	5.19
2018-02-16_1515_left/002069	1406	926	1440	959	5.19
2018-02-16_1515_left/002069	939	880	987	928	5.19
2018-02-16_1515_left/002237	1044	941	1113	1010	5.19
2018-02-16_1515_left/002237	1026	944	1109	1027	5.20
2018-02-16_1515_left/002959	1718	902	1758	942	4.2
2018-02-16_1515_left/002271	587	825	706	944	5.19
2018-02-16_1515_left/002148	1370	892	1409	932	4.2
2018-02-16_1515_left/002148	634	820	716	903	5.19
2018-02-16_1515_left/002148	1370	942	1409	982	5.19
2018-02-16_1515_left/002148	98	855	167	924	5.19
2018-02-16_1515_left/002847	2299	958	2368	1027	2.1
2018-02-16_1515_left/002847	2047	977	2071	1000	4.2
2018-02-16_1515_left/002711	1748	882	1831	965	5.19
2018-02-16_1515_left/002711	870	913	927	970	5.19
2018-02-16_1515_left/001920	1656	868	1704	916	4.1
2018-02-16_1515_left/001920	1593	896	1621	923	5.19
2018-02-16_1515_left/001920	1658	922	1698	962	5.19
2018-02-16_1515_left/001920	1183	896	1207	919	5.19
2018-02-16_1515_left/003088	737	882	820	965	4.1
2018-02-16_1515_left/003088	1300	676	1419	795	4.2
2018-02-16_1515_left/001865	1556	951	1589	984	5.20
2018-02-16_1515_left/003676	528	804	597	872	4.2
2018-02-16_1515_left/002121	752	821	820	890	5.19
2018-02-16_1515_left/002121	1370	902	1409	942	5.19
2018-02-16_1515_left/002121	43	687	142	786	5.19
2018-02-16_1515_left/002121	270	844	318	892	5.19
2018-02-16_1515_left/002121	1369	904	1417	952	5.20
2018-02-16_1515_left/002702	1698	890	1766	958	5.19
2018-02-16_1515_left/002702	898	913	956	970	5.19
2018-02-16_1515_left/002131	1370	882	1409	922	5.19
2018-02-16_1515_left/002131	696	779	778	861	5.19
2018-02-16_1515_left/002131	211	820	259	868	5.19
2018-02-16_1515_left/002127	1370	892	1409	932	5.19
2018-02-16_1515_left/002127	716	800	799	882	5.19
2018-02-16_1515_left/001993	2132	736	2251	855	4.1
2018-02-16_1515_left/001993	1718	873	1758	912	5.19
2018-02-16_1515_left/001993	2132	855	2251	974	5.19
2018-02-16_1515_left/001993	1110	889	1137	917	5.19
2018-02-16_1515_left/003057	634	758	716	841	4.2
2018-02-16_1515_left/003413	390	786	489	885	2.1
2018-02-16_1515_left/003413	386	882	469	965	4.1
2018-02-16_1515_left/003413	758	779	840	861	4.2
2018-02-16_1515_left/002867	2105	972	2133	999	4.2
