frame	xtl	ytl	xbr	ybr	class	temporary	data
2018-03-07_1406_left/002996	1323	941	1337	956	2.1	false	
2018-03-07_1406_left/002996	1788	861	1862	939	5.5	false	
2018-03-07_1406_left/002995	1127	923	1161	959	2.1	false	
2018-03-07_1406_left/002995	1324	941	1338	957	2.1	false	
2018-03-07_1406_left/002995	1558	881	1626	950	2.2	false	
2018-03-07_1406_left/002995	1422	886	1453	914	2.4	false	
2018-03-07_1406_left/002995	1423	917	1450	945	4.1	false	
2018-03-07_1406_left/002995	1131	965	1156	990	4.1	false	
2018-03-07_1406_left/002995	1775	865	1848	941	5.5	false	
2018-03-07_1406_left/002995	1423	951	1450	978	5.6	false	
2018-03-07_1406_left/002994	1324	939	1338	954	2.1	false	
2018-03-07_1406_left/002994	1423	949	1449	975	5.6	false	
2018-03-07_1406_left/002994	1129	921	1163	956	2.1	false	
2018-03-07_1406_left/002994	1422	884	1453	911	2.4	false	
2018-03-07_1406_left/002994	1423	916	1449	942	4.1	false	
2018-03-07_1406_left/002994	1133	963	1158	987	4.1	false	
2018-03-07_1406_left/002994	1555	880	1622	947	2.2	false	
2018-03-07_1406_left/002994	1764	865	1835	939	5.5	false	
2018-03-07_1406_left/002993	1326	941	1340	956	2.1	false	
2018-03-07_1406_left/002993	1422	951	1447	977	5.6	false	
2018-03-07_1406_left/002993	1131	924	1165	958	2.1	false	
2018-03-07_1406_left/002993	1420	887	1451	914	2.4	false	
2018-03-07_1406_left/002993	1422	918	1448	944	4.1	false	
2018-03-07_1406_left/002993	1134	965	1158	989	4.1	false	
2018-03-07_1406_left/002993	1550	884	1617	950	2.2	false	
2018-03-07_1406_left/002993	1754	870	1823	942	5.5	false	
2018-03-07_1406_left/002992	1324	940	1338	955	2.1	false	
2018-03-07_1406_left/002992	1422	951	1445	976	5.6	false	
2018-03-07_1406_left/002992	1130	924	1163	958	2.1	false	
2018-03-07_1406_left/002992	1418	887	1449	914	2.4	false	
2018-03-07_1406_left/002992	1420	918	1446	944	4.1	false	
2018-03-07_1406_left/002992	1135	964	1159	988	4.1	false	
2018-03-07_1406_left/002992	1545	885	1612	951	2.2	false	
2018-03-07_1406_left/002992	1743	872	1811	943	5.5	false	
2018-03-07_1406_left/002991	1325	941	1339	957	2.1	false	
2018-03-07_1406_left/002991	1133	926	1166	960	2.1	false	
2018-03-07_1406_left/002991	1541	886	1608	952	2.2	false	
2018-03-07_1406_left/002991	1418	889	1449	916	2.4	false	
2018-03-07_1406_left/002991	1137	966	1162	990	4.1	false	
2018-03-07_1406_left/002991	1419	920	1446	945	4.1	false	
2018-03-07_1406_left/002991	1733	875	1800	944	5.5	false	
2018-03-07_1406_left/002991	1421	952	1444	978	5.6	false	
2018-03-07_1406_left/002990	1133	927	1166	960	2.1	false	
2018-03-07_1406_left/002990	1137	967	1161	990	4.1	false	
2018-03-07_1406_left/002990	1323	942	1337	957	2.1	false	
2018-03-07_1406_left/002990	1536	889	1601	953	2.2	false	
2018-03-07_1406_left/002990	1416	891	1446	918	2.4	false	
2018-03-07_1406_left/002990	1417	922	1443	947	4.1	false	
2018-03-07_1406_left/002990	1419	953	1442	978	5.6	false	
2018-03-07_1406_left/002990	1721	878	1787	946	5.5	false	
2018-03-07_1406_left/002989	1133	927	1166	960	2.1	false	
2018-03-07_1406_left/002989	1138	967	1161	990	4.1	false	
2018-03-07_1406_left/002989	1323	941	1337	956	2.1	false	
2018-03-07_1406_left/002989	1533	889	1596	952	2.2	false	
2018-03-07_1406_left/002989	1414	891	1444	917	2.4	false	
2018-03-07_1406_left/002989	1416	920	1441	945	4.1	false	
2018-03-07_1406_left/002989	1416	952	1440	977	5.6	false	
2018-03-07_1406_left/002989	1712	879	1777	945	5.5	false	
2018-03-07_1406_left/002988	1135	933	1167	965	2.1	false	
2018-03-07_1406_left/002988	1139	971	1162	994	4.1	false	
2018-03-07_1406_left/002988	1325	946	1339	961	2.1	false	
2018-03-07_1406_left/002988	1531	894	1592	957	2.2	false	
2018-03-07_1406_left/002988	1414	896	1444	922	2.4	false	
2018-03-07_1406_left/002988	1415	926	1440	951	4.1	false	
2018-03-07_1406_left/002988	1416	957	1440	982	5.6	false	
2018-03-07_1406_left/002988	1703	886	1767	951	5.5	false	
2018-03-07_1406_left/002987	1323	946	1338	962	2.1	false	
2018-03-07_1406_left/002987	1136	933	1168	966	2.1	false	
2018-03-07_1406_left/002987	1528	897	1587	960	2.2	false	
2018-03-07_1406_left/002987	1412	897	1442	924	2.4	false	
2018-03-07_1406_left/002987	1413	926	1439	952	4.1	false	
2018-03-07_1406_left/002987	1140	972	1163	995	4.1	false	
2018-03-07_1406_left/002987	1695	889	1758	953	5.5	false	
2018-03-07_1406_left/002987	1413	959	1438	985	5.6	false	
2018-03-07_1406_left/002986	1138	935	1170	967	2.1	false	
2018-03-07_1406_left/002986	1413	961	1437	986	5.6	false	
2018-03-07_1406_left/002986	1142	974	1165	997	4.1	false	
2018-03-07_1406_left/002986	1413	927	1438	952	4.1	false	
2018-03-07_1406_left/002986	1525	900	1583	961	2.2	false	
2018-03-07_1406_left/002986	1412	899	1441	925	2.4	false	
2018-03-07_1406_left/002986	1324	947	1338	962	2.1	false	
2018-03-07_1406_left/002986	1688	892	1749	954	5.5	false	
2018-03-07_1406_left/002985	1138	937	1170	969	2.1	false	
2018-03-07_1406_left/002985	1410	964	1433	988	5.6	false	
2018-03-07_1406_left/002985	1141	975	1164	997	4.1	false	
2018-03-07_1406_left/002985	1411	930	1436	955	4.1	false	
2018-03-07_1406_left/002985	1520	902	1578	963	2.2	false	
2018-03-07_1406_left/002985	1409	901	1438	927	2.4	false	
2018-03-07_1406_left/002985	1323	949	1337	964	2.1	false	
2018-03-07_1406_left/002985	1679	895	1739	956	5.5	false	
2018-03-07_1406_left/002984	1139	938	1170	970	2.1	false	
2018-03-07_1406_left/002984	1410	964	1433	988	5.6	false	
2018-03-07_1406_left/002984	1143	977	1165	999	4.1	false	
2018-03-07_1406_left/002984	1410	931	1435	956	4.1	false	
2018-03-07_1406_left/002984	1517	904	1574	964	2.2	false	
2018-03-07_1406_left/002984	1409	903	1438	929	2.4	false	
2018-03-07_1406_left/002984	1323	950	1337	965	2.1	false	
2018-03-07_1406_left/002984	1671	898	1730	958	5.5	false	
2018-03-07_1406_left/002983	1139	940	1171	973	2.1	false	
2018-03-07_1406_left/002983	1324	953	1338	968	2.1	false	
2018-03-07_1406_left/002983	1511	908	1568	967	2.2	false	
2018-03-07_1406_left/002983	1407	905	1437	932	2.4	false	
2018-03-07_1406_left/002983	1408	934	1434	959	4.1	false	
2018-03-07_1406_left/002983	1144	978	1166	1001	4.1	false	
2018-03-07_1406_left/002983	1663	903	1721	961	5.5	false	
2018-03-07_1406_left/002983	1410	965	1432	989	5.6	false	
2018-03-07_1406_left/002982	1140	940	1171	972	2.1	false	
2018-03-07_1406_left/002982	1145	978	1167	1000	4.1	false	
2018-03-07_1406_left/002982	1407	905	1436	930	2.4	false	
2018-03-07_1406_left/002982	1510	908	1566	967	2.2	false	
2018-03-07_1406_left/002982	1408	934	1433	959	4.1	false	
2018-03-07_1406_left/002982	1410	963	1432	987	5.6	false	
2018-03-07_1406_left/002982	1324	953	1338	968	2.1	false	
2018-03-07_1406_left/002982	1656	903	1713	960	5.5	false	
2018-03-07_1406_left/002981	1140	937	1171	969	2.1	false	
2018-03-07_1406_left/002981	1145	975	1167	997	4.1	false	
2018-03-07_1406_left/002981	1405	903	1433	928	2.4	false	
2018-03-07_1406_left/002981	1504	906	1559	964	2.2	false	
2018-03-07_1406_left/002981	1406	931	1430	955	4.1	false	
2018-03-07_1406_left/002981	1408	961	1430	985	5.6	false	
2018-03-07_1406_left/002981	1324	949	1338	964	2.1	false	
2018-03-07_1406_left/002981	1648	902	1704	958	5.5	false	
2018-03-07_1406_left/002980	1142	937	1172	969	2.1	false	
2018-03-07_1406_left/002980	1146	975	1168	997	4.1	false	
2018-03-07_1406_left/002980	1405	904	1433	929	2.4	false	
2018-03-07_1406_left/002980	1502	907	1556	965	2.2	false	
2018-03-07_1406_left/002980	1406	932	1430	956	4.1	false	
2018-03-07_1406_left/002980	1408	961	1430	985	5.6	false	
2018-03-07_1406_left/002980	1324	949	1338	964	2.1	false	
2018-03-07_1406_left/002980	1643	903	1698	959	5.5	false	
2018-03-07_1406_left/002979	1142	937	1173	969	2.1	false	
2018-03-07_1406_left/002979	1322	948	1337	963	2.1	false	
2018-03-07_1406_left/002979	1499	906	1552	964	2.2	false	
2018-03-07_1406_left/002979	1403	903	1430	928	2.4	false	
2018-03-07_1406_left/002979	1404	931	1428	955	4.1	false	
2018-03-07_1406_left/002979	1146	974	1168	997	4.1	false	
2018-03-07_1406_left/002979	1635	904	1690	959	5.5	false	
2018-03-07_1406_left/002979	1405	961	1427	985	5.6	false	
2018-03-07_1406_left/002978	1143	934	1173	965	2.1	false	
2018-03-07_1406_left/002978	1323	944	1337	958	2.1	false	
2018-03-07_1406_left/002978	1401	900	1428	924	2.4	false	
2018-03-07_1406_left/002978	1403	928	1426	951	4.1	false	
2018-03-07_1406_left/002978	1146	971	1168	993	4.1	false	
2018-03-07_1406_left/002978	1403	957	1425	981	5.6	false	
2018-03-07_1406_left/002978	1496	903	1548	959	2.2	false	
2018-03-07_1406_left/002978	1629	902	1683	956	5.5	false	
2018-03-07_1406_left/002977	1145	933	1175	964	2.1	false	
2018-03-07_1406_left/002977	1323	944	1337	958	2.1	false	
2018-03-07_1406_left/002977	1401	899	1428	923	2.4	false	
2018-03-07_1406_left/002977	1403	927	1426	950	4.1	false	
2018-03-07_1406_left/002977	1148	969	1170	991	4.1	false	
2018-03-07_1406_left/002977	1404	957	1425	980	5.6	false	
2018-03-07_1406_left/002977	1494	904	1545	959	2.2	false	
2018-03-07_1406_left/002977	1624	902	1676	955	5.5	false	
2018-03-07_1406_left/002976	1144	934	1174	965	2.1	false	
2018-03-07_1406_left/002976	1323	944	1337	958	2.1	false	
2018-03-07_1406_left/002976	1399	901	1426	925	2.4	false	
2018-03-07_1406_left/002976	1401	929	1424	952	4.1	false	
2018-03-07_1406_left/002976	1148	971	1170	993	4.1	false	
2018-03-07_1406_left/002976	1402	958	1423	981	5.6	false	
2018-03-07_1406_left/002976	1490	906	1541	960	2.2	false	
2018-03-07_1406_left/002976	1618	905	1669	957	5.5	false	
2018-03-07_1406_left/002975	1145	936	1176	967	2.1	false	
2018-03-07_1406_left/002975	1323	946	1337	961	2.1	false	
2018-03-07_1406_left/002975	1488	910	1538	964	2.2	false	
2018-03-07_1406_left/002975	1399	903	1426	928	2.4	false	
2018-03-07_1406_left/002975	1400	931	1423	954	4.1	false	
2018-03-07_1406_left/002975	1149	972	1172	994	4.1	false	
2018-03-07_1406_left/002975	1612	908	1663	959	5.5	false	
2018-03-07_1406_left/002975	1401	959	1422	983	5.6	false	
2018-03-07_1406_left/002974	1486	915	1536	967	2.2	false	
2018-03-07_1406_left/002974	1147	940	1177	971	2.1	false	
2018-03-07_1406_left/002974	1151	976	1173	998	4.1	false	
2018-03-07_1406_left/002974	1401	963	1421	986	5.6	false	
2018-03-07_1406_left/002974	1607	913	1657	963	5.5	false	
2018-03-07_1406_left/002974	1400	935	1423	958	4.1	false	
2018-03-07_1406_left/002974	1399	907	1426	931	2.4	false	
2018-03-07_1406_left/002973	1483	917	1532	969	2.2	false	
2018-03-07_1406_left/002973	1146	940	1175	971	2.1	false	
2018-03-07_1406_left/002973	1150	976	1172	997	4.1	false	
2018-03-07_1406_left/002973	1399	964	1419	986	5.6	false	
2018-03-07_1406_left/002973	1601	915	1650	964	5.5	false	
2018-03-07_1406_left/002973	1398	936	1420	958	4.1	false	
2018-03-07_1406_left/002973	1397	909	1424	933	2.4	false	
2018-03-07_1406_left/002972	1481	924	1530	975	2.2	false	
2018-03-07_1406_left/002972	1148	947	1177	977	2.1	false	
2018-03-07_1406_left/002972	1152	982	1173	1003	4.1	false	
2018-03-07_1406_left/002972	1400	970	1419	992	5.6	false	
2018-03-07_1406_left/002972	1597	923	1645	971	5.5	false	
2018-03-07_1406_left/002972	1398	943	1420	965	4.1	false	
2018-03-07_1406_left/002972	1397	916	1424	939	2.4	false	
2018-03-07_1406_left/002971	1149	949	1178	980	2.1	false	
2018-03-07_1406_left/002971	1477	926	1526	976	2.2	false	
2018-03-07_1406_left/002971	1395	918	1422	942	2.4	false	
2018-03-07_1406_left/002971	2331	859	2383	936	2.4	false	
2018-03-07_1406_left/002971	1397	945	1419	967	4.1	false	
2018-03-07_1406_left/002971	1152	984	1174	1006	4.1	false	
2018-03-07_1406_left/002971	1591	926	1639	974	5.5	false	
2018-03-07_1406_left/002971	1399	973	1418	994	5.6	false	
2018-03-07_1406_left/002970	1474	932	1522	982	2.2	false	
2018-03-07_1406_left/002970	1149	954	1178	984	2.1	false	
2018-03-07_1406_left/002970	1153	989	1174	1010	4.1	false	
2018-03-07_1406_left/002970	1586	932	1633	979	5.5	false	
2018-03-07_1406_left/002970	1395	924	1421	947	2.4	false	
2018-03-07_1406_left/002970	1397	978	1416	1000	5.6	false	
2018-03-07_1406_left/002970	1395	949	1417	971	4.1	false	
2018-03-07_1406_left/002970	2309	867	2360	942	2.4	false	
2018-03-07_1406_left/002969	1472	932	1520	981	2.2	false	
2018-03-07_1406_left/002969	1151	954	1180	983	2.1	false	
2018-03-07_1406_left/002969	1153	988	1174	1009	4.1	false	
2018-03-07_1406_left/002969	1582	932	1628	978	5.5	false	
2018-03-07_1406_left/002969	1394	923	1420	946	2.4	false	
2018-03-07_1406_left/002969	1397	977	1416	999	5.6	false	
2018-03-07_1406_left/002969	1395	949	1417	971	4.1	false	
2018-03-07_1406_left/002969	2288	869	2338	943	2.4	false	
2018-03-07_1406_left/002968	1470	936	1518	985	2.2	false	
2018-03-07_1406_left/002968	1152	958	1180	987	2.1	false	
2018-03-07_1406_left/002968	1155	992	1176	1013	4.1	false	
2018-03-07_1406_left/002968	1578	937	1623	983	5.5	false	
2018-03-07_1406_left/002968	1393	928	1419	951	2.4	false	
2018-03-07_1406_left/002968	1396	981	1416	1003	5.6	false	
2018-03-07_1406_left/002968	1395	953	1416	975	4.1	false	
2018-03-07_1406_left/002968	2268	876	2317	948	2.4	false	
2018-03-07_1406_left/002967	1152	963	1181	992	2.1	false	
2018-03-07_1406_left/002967	1468	941	1516	991	2.2	false	
2018-03-07_1406_left/002967	2248	883	2296	954	2.4	false	
2018-03-07_1406_left/002967	1392	933	1418	956	2.4	false	
2018-03-07_1406_left/002967	1393	959	1415	981	4.1	false	
2018-03-07_1406_left/002967	1155	997	1176	1018	4.1	false	
2018-03-07_1406_left/002967	1573	943	1618	989	5.5	false	
2018-03-07_1406_left/002967	1394	985	1414	1008	5.6	false	
2018-03-07_1406_left/002966	1466	940	1514	988	2.2	false	
2018-03-07_1406_left/002966	1153	963	1181	992	2.1	false	
2018-03-07_1406_left/002966	1392	957	1413	979	4.1	false	
2018-03-07_1406_left/002966	1394	984	1414	1006	5.6	false	
2018-03-07_1406_left/002966	1390	933	1416	956	2.4	false	
2018-03-07_1406_left/002966	1569	943	1613	988	5.5	false	
2018-03-07_1406_left/002966	1156	996	1176	1017	4.1	false	
2018-03-07_1406_left/002966	2229	883	2276	953	2.4	false	
2018-03-07_1406_left/002965	1464	946	1511	994	2.2	false	
2018-03-07_1406_left/002965	1154	967	1182	996	2.1	false	
2018-03-07_1406_left/002965	1392	963	1413	985	4.1	false	
2018-03-07_1406_left/002965	1392	989	1412	1011	5.6	false	
2018-03-07_1406_left/002965	1390	937	1416	960	2.4	false	
2018-03-07_1406_left/002965	1565	948	1609	992	5.5	false	
2018-03-07_1406_left/002965	1157	1001	1177	1022	4.1	false	
2018-03-07_1406_left/002965	2211	890	2258	959	2.4	false	
2018-03-07_1406_left/002964	1461	946	1508	994	2.2	false	
2018-03-07_1406_left/002964	1154	967	1182	996	2.1	false	
2018-03-07_1406_left/002964	1390	963	1411	984	4.1	false	
2018-03-07_1406_left/002964	1390	989	1410	1011	5.6	false	
2018-03-07_1406_left/002964	1389	937	1414	959	2.4	false	
2018-03-07_1406_left/002964	1560	949	1603	992	5.5	false	
2018-03-07_1406_left/002964	1157	1000	1177	1021	4.1	false	
2018-03-07_1406_left/002964	2193	892	2239	959	2.4	false	
2018-03-07_1406_left/002963	1155	972	1184	1002	2.1	false	
2018-03-07_1406_left/002963	1324	980	1338	996	2.1	false	
2018-03-07_1406_left/002963	1460	952	1507	1000	2.2	false	
2018-03-07_1406_left/002963	1389	943	1415	966	2.4	false	
2018-03-07_1406_left/002963	2176	899	2223	965	2.4	false	
2018-03-07_1406_left/002963	1391	968	1412	990	4.1	false	
2018-03-07_1406_left/002963	1159	1006	1179	1027	4.1	false	
2018-03-07_1406_left/002963	1557	954	1600	997	5.5	false	
2018-03-07_1406_left/002963	1392	995	1412	1017	5.6	false	
2018-03-07_1406_left/002962	1155	970	1183	999	2.1	false	
2018-03-07_1406_left/002962	1158	1003	1177	1024	4.1	false	
2018-03-07_1406_left/002962	1387	941	1412	963	2.4	false	
2018-03-07_1406_left/002962	1457	950	1503	997	2.2	false	
2018-03-07_1406_left/002962	1389	966	1410	987	4.1	false	
2018-03-07_1406_left/002962	1390	992	1409	1013	5.6	false	
2018-03-07_1406_left/002962	1552	952	1594	994	5.5	false	
2018-03-07_1406_left/002962	2159	898	2204	963	2.4	false	
2018-03-07_1406_left/002961	1155	972	1183	1001	2.1	false	
2018-03-07_1406_left/002961	1159	1005	1178	1026	4.1	false	
2018-03-07_1406_left/002961	1386	943	1411	965	2.4	false	
2018-03-07_1406_left/002961	1455	952	1501	999	2.2	false	
2018-03-07_1406_left/002961	1388	968	1409	989	4.1	false	
2018-03-07_1406_left/002961	1390	994	1409	1015	5.6	false	
2018-03-07_1406_left/002961	1548	954	1590	995	5.5	false	
2018-03-07_1406_left/002961	2143	901	2188	965	2.4	false	
2018-03-07_1406_left/002960	1156	972	1184	1001	2.1	false	
2018-03-07_1406_left/002960	1160	1005	1179	1026	4.1	false	
2018-03-07_1406_left/002960	1386	943	1411	965	2.4	false	
2018-03-07_1406_left/002960	1453	952	1499	999	2.2	false	
2018-03-07_1406_left/002960	1387	968	1408	989	4.1	false	
2018-03-07_1406_left/002960	1390	994	1408	1014	5.6	false	
2018-03-07_1406_left/002960	1545	955	1586	996	5.5	false	
2018-03-07_1406_left/002960	2128	902	2172	965	2.4	false	
2018-03-07_1406_left/002959	1156	973	1184	1002	2.1	false	
2018-03-07_1406_left/002959	1450	953	1496	1000	2.2	false	
2018-03-07_1406_left/002959	1384	945	1410	967	2.4	false	
2018-03-07_1406_left/002959	2112	906	2157	969	2.4	false	
2018-03-07_1406_left/002959	1386	969	1407	990	4.1	false	
2018-03-07_1406_left/002959	1160	1006	1180	1027	4.1	false	
2018-03-07_1406_left/002959	1541	956	1582	997	5.5	false	
2018-03-07_1406_left/002959	1388	995	1406	1015	5.6	false	
2018-03-07_1406_left/002958	1158	975	1185	1004	2.1	false	
2018-03-07_1406_left/002958	1162	1009	1182	1029	4.1	false	
2018-03-07_1406_left/002958	1388	997	1406	1017	5.6	false	
2018-03-07_1406_left/002958	1386	971	1407	992	4.1	false	
2018-03-07_1406_left/002958	1384	947	1409	969	2.4	false	
2018-03-07_1406_left/002958	1449	956	1494	1002	2.2	false	
2018-03-07_1406_left/002958	1539	959	1579	999	5.5	false	
2018-03-07_1406_left/002958	2099	910	2142	971	2.4	false	
2018-03-07_1406_left/002957	1158	972	1185	1000	2.1	false	
2018-03-07_1406_left/002957	1161	1004	1181	1024	4.1	false	
2018-03-07_1406_left/002957	1386	993	1404	1013	5.6	false	
2018-03-07_1406_left/002957	1384	967	1405	988	4.1	false	
2018-03-07_1406_left/002957	1383	944	1408	965	2.4	false	
2018-03-07_1406_left/002957	1447	952	1491	997	2.2	false	
2018-03-07_1406_left/002957	1534	955	1574	994	5.5	false	
2018-03-07_1406_left/002957	2085	908	2128	968	2.4	false	
2018-03-07_1406_left/002956	1159	975	1185	1003	2.1	false	
2018-03-07_1406_left/002956	1162	1008	1182	1028	4.1	false	
2018-03-07_1406_left/002956	1385	997	1404	1017	5.6	false	
2018-03-07_1406_left/002956	1384	972	1405	992	4.1	false	
2018-03-07_1406_left/002956	1382	948	1407	969	2.4	false	
2018-03-07_1406_left/002956	1445	956	1489	1001	2.2	false	
2018-03-07_1406_left/002956	1531	959	1570	998	5.5	false	
2018-03-07_1406_left/002956	2072	913	2114	972	2.4	false	
2018-03-07_1406_left/002955	1160	975	1186	1003	2.1	false	
2018-03-07_1406_left/002955	1444	956	1488	1001	2.2	false	
2018-03-07_1406_left/002955	1382	947	1407	969	2.4	false	
2018-03-07_1406_left/002955	2060	913	2102	971	2.4	false	
2018-03-07_1406_left/002955	1384	971	1405	992	4.1	false	
2018-03-07_1406_left/002955	1162	1007	1183	1027	4.1	false	
2018-03-07_1406_left/002955	1528	960	1567	999	5.5	false	
2018-03-07_1406_left/002955	1384	995	1404	1016	5.6	false	
2018-03-07_1406_left/002954	1160	973	1186	1000	2.1	false	
2018-03-07_1406_left/002954	1443	954	1486	998	2.2	false	
2018-03-07_1406_left/002954	1382	945	1406	966	2.4	false	
2018-03-07_1406_left/002954	1384	991	1403	1012	5.6	false	
2018-03-07_1406_left/002954	1163	1004	1183	1024	4.1	false	
2018-03-07_1406_left/002954	1384	969	1404	989	4.1	false	
2018-03-07_1406_left/002954	1525	958	1563	996	5.5	false	
2018-03-07_1406_left/002954	2048	911	2089	968	2.4	false	
2018-03-07_1406_left/002953	1162	974	1188	1001	2.1	false	
2018-03-07_1406_left/002953	1441	955	1484	999	2.2	false	
2018-03-07_1406_left/002953	1381	946	1405	967	2.4	false	
2018-03-07_1406_left/002953	1383	993	1402	1014	5.6	false	
2018-03-07_1406_left/002953	1164	1005	1184	1025	4.1	false	
2018-03-07_1406_left/002953	1383	970	1403	990	4.1	false	
2018-03-07_1406_left/002953	1522	960	1560	997	5.5	false	
2018-03-07_1406_left/002953	2036	914	2077	971	2.4	false	
2018-03-07_1406_left/002952	1162	971	1188	998	2.1	false	
2018-03-07_1406_left/002952	1439	953	1482	997	2.2	false	
2018-03-07_1406_left/002952	1381	944	1404	965	2.4	false	
2018-03-07_1406_left/002952	1382	991	1401	1012	5.6	false	
2018-03-07_1406_left/002952	1164	1002	1184	1022	4.1	false	
2018-03-07_1406_left/002952	1383	968	1402	987	4.1	false	
2018-03-07_1406_left/002952	1519	958	1557	995	5.5	false	
2018-03-07_1406_left/002952	2025	912	2065	969	2.4	false	
2018-03-07_1406_left/002951	1162	971	1189	998	2.1	false	
2018-03-07_1406_left/002951	1437	953	1479	997	2.2	false	
2018-03-07_1406_left/002951	1380	944	1403	966	2.4	false	
2018-03-07_1406_left/002951	2012	914	2053	971	2.4	false	
2018-03-07_1406_left/002951	1382	968	1401	987	4.1	false	
2018-03-07_1406_left/002951	1164	1002	1185	1022	4.1	false	
2018-03-07_1406_left/002951	1516	957	1553	994	5.5	false	
2018-03-07_1406_left/002951	1381	991	1401	1013	5.6	false	
2018-03-07_1406_left/002950	1163	973	1189	1000	2.1	false	
2018-03-07_1406_left/002950	1435	956	1477	999	2.2	false	
2018-03-07_1406_left/002950	1380	946	1403	967	2.4	false	
2018-03-07_1406_left/002950	1382	970	1401	989	4.1	false	
2018-03-07_1406_left/002950	1381	994	1400	1015	5.6	false	
2018-03-07_1406_left/002950	1165	1004	1185	1023	4.1	false	
2018-03-07_1406_left/002950	1512	960	1549	996	5.5	false	
2018-03-07_1406_left/002950	2002	918	2041	973	2.4	false	
2018-03-07_1406_left/002949	1163	967	1189	994	2.1	false	
2018-03-07_1406_left/002949	1434	951	1475	994	2.2	false	
2018-03-07_1406_left/002949	1378	942	1401	963	2.4	false	
2018-03-07_1406_left/002949	1380	964	1399	983	4.1	false	
2018-03-07_1406_left/002949	1380	988	1398	1009	5.6	false	
2018-03-07_1406_left/002949	1165	999	1185	1018	4.1	false	
2018-03-07_1406_left/002949	1510	955	1546	991	5.5	false	
2018-03-07_1406_left/002949	1991	914	2029	968	2.4	false	
2018-03-07_1406_left/002948	1165	974	1191	1000	2.1	false	
2018-03-07_1406_left/002948	1432	958	1473	1000	2.2	false	
2018-03-07_1406_left/002948	1378	948	1401	969	2.4	false	
2018-03-07_1406_left/002948	1381	972	1399	990	4.1	false	
2018-03-07_1406_left/002948	1380	994	1398	1014	5.6	false	
2018-03-07_1406_left/002948	1167	1004	1187	1023	4.1	false	
2018-03-07_1406_left/002948	1508	961	1544	997	5.5	false	
2018-03-07_1406_left/002948	1982	921	2019	974	2.4	false	
2018-03-07_1406_left/002947	1164	968	1191	995	2.1	false	
2018-03-07_1406_left/002947	1431	952	1472	995	2.2	false	
2018-03-07_1406_left/002947	1971	916	2008	969	2.4	false	
2018-03-07_1406_left/002947	1376	942	1400	963	2.4	false	
2018-03-07_1406_left/002947	1379	965	1398	984	4.1	false	
2018-03-07_1406_left/002947	1168	999	1188	1018	4.1	false	
2018-03-07_1406_left/002947	1505	956	1540	992	5.5	false	
2018-03-07_1406_left/002947	1379	989	1397	1009	5.6	false	
2018-03-07_1406_left/002946	1430	957	1470	998	2.2	false	
2018-03-07_1406_left/002946	1165	973	1191	999	2.1	false	
2018-03-07_1406_left/002946	1169	1003	1188	1022	4.1	false	
2018-03-07_1406_left/002946	1503	961	1538	996	5.5	false	
2018-03-07_1406_left/002946	1376	947	1399	967	2.4	false	
2018-03-07_1406_left/002946	1379	994	1396	1013	5.6	false	
2018-03-07_1406_left/002946	1379	970	1397	988	4.1	false	
2018-03-07_1406_left/002946	1962	922	1998	973	2.4	false	
2018-03-07_1406_left/002945	1428	959	1468	1000	2.2	false	
2018-03-07_1406_left/002945	1166	974	1192	1000	2.1	false	
