frame	xtl	ytl	xbr	ybr	class	temporary	data
2018-03-07_1406_left/005327	905	927	957	998	5.19.1		
2018-03-07_1406_left/003061	1639	742	1723	814	2.4		
2018-03-07_1406_left/000068	1765	975	1801	1021	5.19.2		
2018-03-07_1406_left/003077	1843	612	1962	718	2.4		
2018-03-07_1406_left/004682	205	866	251	973	5.19.2		
2018-03-07_1406_left/005283	41	807	112	900	5.19.2		
2018-03-07_1406_left/005337	904	932	960	1007	5.19.1		
2018-03-07_1406_left/005269	276	828	327	911	5.19.2		
2018-03-07_1406_left/005400	2082	792	2189	942	5.19.1		
2018-03-07_1406_left/004990	305	836	370	923	5.19.2		
2018-03-07_1406_left/004995	199	842	269	917	5.19.2		
2018-03-07_1406_left/003111	66	183	438	600	2.1		
2018-03-07_1406_left/005346	2297	966	2356	1034	5.19.2		
2018-03-07_1406_left/005346	908	911	966	1007	5.19.1		
2018-03-07_1406_left/004686	99	844	153	957	5.19.2		
2018-03-07_1406_left/003480	1204	903	1270	1011	5.19.1		
2018-03-07_1406_left/003499	523	857	639	985	5.19.2		
2018-03-07_1406_left/003440	2132	906	2212	1021	5.19.2		
2018-03-07_1406_left/005340	901	930	961	1012	5.19.1		
2018-03-07_1406_left/005366	1139	862	1210	969	5.19.1		
2018-03-07_1406_left/005037	104	823	166	917	5.19.2		
2018-03-07_1406_left/003074	1802	638	1906	723	2.4		
2018-03-07_1406_left/005355	956	900	1012	982	5.19.1		
2018-03-07_1406_left/003054	1590	771	1661	826	2.4		
2018-03-07_1406_left/000082	1830	864	1910	938	2.4		
2018-03-07_1406_left/005404	2238	775	2345	938	5.19.2		
2018-03-07_1406_left/003062	1653	732	1730	807	2.4		
2018-03-07_1406_left/005392	1807	821	1885	947	5.19.1		
2018-03-07_1406_left/005335	902	930	958	1005	5.19.1		
2018-03-07_1406_left/003081	1911	563	2056	676	2.4		
2018-03-07_1406_left/004150	166	807	224	922	5.19.2		
2018-03-07_1406_left/004685	126	858	184	962	5.19.2		
2018-03-07_1406_left/005285	8	804	75	899	5.19.2		
2018-03-07_1406_left/005394	1873	809	1960	948	5.19.1		
2018-03-07_1406_left/005375	1333	866	1413	976	5.19.1		
2018-03-07_1406_left/003049	1553	787	1623	851	2.4		
2018-03-07_1406_left/005352	934	909	990	988	5.19.1		
2018-03-07_1406_left/004989	331	846	385	920	5.19.2		
2018-03-07_1406_left/003069	1718	688	1816	766	2.4		
2018-03-07_1406_left/003076	1816	617	1933	721	2.4		
2018-03-07_1406_left/004534	1327	937	1345	956	2.1		
2018-03-07_1406_left/003057	1606	761	1680	830	2.4		
2018-03-07_1406_left/003059	1620	748	1698	819	2.4		
2018-03-07_1406_left/005372	1267	853	1343	969	5.19.1		
2018-03-07_1406_left/005315	927	925	969	996	5.19.1		
2018-03-07_1406_left/005249	2000	864	2097	949	5.19.2		
2018-03-07_1406_left/005338	903	928	960	1008	5.19.1		
2018-03-07_1406_left/003068	1708	697	1795	773	2.4		
2018-03-07_1406_left/005326	903	927	954	1005	5.19.1		
2018-03-07_1406_left/005002	33	836	89	896	5.19.2		
2018-03-07_1406_left/005002	14	734	110	829	2.4		
2018-03-07_1406_left/005343	899	925	970	1011	5.19.1		
2018-03-07_1406_left/003086	2051	486	2199	612	2.4		
2018-03-07_1406_left/005250	2020	852	2108	946	5.19.2		
2018-03-07_1406_left/004688	46	844	105	954	5.19.2		
2018-03-07_1406_left/005353	937	902	995	997	5.19.1		
2018-03-07_1406_left/003452	1863	900	1940	1020	5.19.2		
2018-03-07_1406_left/005379	1434	854	1512	973	5.19.1		
2018-03-07_1406_left/005396	1935	813	2026	948	5.19.2		
2018-03-07_1406_left/005370	1224	860	1296	960	5.19.1		
2018-03-07_1406_left/003058	1610	756	1683	824	2.4		
2018-03-07_1406_left/005405	2288	788	2386	934	5.19.2		
2018-03-07_1406_left/003092	2306	320	2448	492	2.4		
2018-03-07_1406_left/003092	2305	495	2443	668	4.1.1		
2018-03-07_1406_left/003079	1882	587	1994	698	2.4		
2018-03-07_1406_left/005367	1160	857	1235	968	5.19.1		
2018-03-07_1406_left/003483	1104	890	1191	1009	5.19.2		
2018-03-07_1406_left/005342	901	930	962	1017	5.19.1		
2018-03-07_1406_left/003075	1814	628	1920	716	2.4		
2018-03-07_1406_left/003091	2252	362	2423	517	2.4		
2018-03-07_1406_left/003089	2162	414	2343	556	2.4		
2018-03-07_1406_left/003505	265	831	402	966	5.19.2		
2018-03-07_1406_left/005265	111	887	159	945	5.19.2		
2018-03-07_1406_left/005265	2341	795	2448	920	5.19.2		
2018-03-07_1406_left/005362	1053	874	1119	972	5.19.1		
2018-03-07_1406_left/003450	1912	931	1975	1027	5.19.2		
2018-03-07_1406_left/003484	1079	912	1154	1002	5.19.1		
2018-03-07_1406_left/005390	1747	831	1820	950	5.19.1		
2018-03-07_1406_left/005382	1506	854	1589	970	5.19.1		
2018-03-07_1406_left/005393	1848	822	1922	951	5.19.1		
2018-03-07_1406_left/005219	684	934	724	982	5.19.1		
2018-03-07_1406_left/004993	240	849	312	923	5.19.1		
2018-03-07_1406_left/003047	1541	789	1608	854	2.4		
2018-03-07_1406_left/005399	2045	793	2145	944	5.19.1		
2018-03-07_1406_left/005358	986	888	1047	977	5.19.1		
2018-03-07_1406_left/005321	2076	947	2111	1009	5.19.2		
2018-03-07_1406_left/005334	908	919	959	1004	5.19.1		
2018-03-07_1406_left/005373	1292	864	1367	968	5.19.1		
2018-03-07_1406_left/003472	1406	906	1482	1019	5.19.2		
2018-03-07_1406_left/003053	1583	774	1650	828	2.4		
2018-03-07_1406_left/005361	1037	883	1103	973	5.19.1		
2018-03-07_1406_left/005264	123	896	163	944	5.19.2		
2018-03-07_1406_left/005264	2303	789	2448	920	5.19.2		
2018-03-07_1406_left/005348	910	914	979	1002	5.19.1		
2018-03-07_1406_left/005348	2315	960	2373	1031	5.19.2		
2018-03-07_1406_left/005255	2109	828	2212	948	5.19.2		
2018-03-07_1406_left/005255	2043	880	2069	951	5.19.2		
2018-03-07_1406_left/005385	1589	846	1667	969	5.19.1		
2018-03-07_1406_left/003048	1548	787	1613	856	2.4		
2018-03-07_1406_left/005282	64	822	127	908	5.19.2		
2018-03-07_1406_left/005310	934	967	978	1024	5.19.1		
2018-03-07_1406_left/003078	1865	594	1978	704	2.4		
2018-03-07_1406_left/005403	2200	785	2304	933	5.19.2		
2018-03-07_1406_left/005351	926	913	983	989	5.19.1		
2018-03-07_1406_left/005351	2372	952	2418	1014	5.19.2		
2018-03-07_1406_left/005263	2278	807	2404	929	5.19.2		
2018-03-07_1406_left/004153	95	805	148	905	5.19.2		
2018-03-07_1406_left/005360	1017	876	1079	976	5.19.1		
2018-03-07_1406_left/005256	2117	832	2232	958	5.19.2		
2018-03-07_1406_left/005256	2046	871	2076	949	5.19.2		
2018-03-07_1406_left/005356	964	889	1021	985	5.19.1		
2018-03-07_1406_left/003085	2013	500	2173	625	2.4		
2018-03-07_1406_left/003052	1573	774	1640	835	2.4		
2018-03-07_1406_left/005345	902	922	969	1015	5.19.1		
2018-03-07_1406_left/005332	910	916	956	998	5.19.1		
2018-03-07_1406_left/003470	1450	896	1532	1012	5.19.1		
2018-03-07_1406_left/005312	2017	980	2053	1032	5.19.2		
2018-03-07_1406_left/003070	1734	674	1836	766	2.4		
2018-03-07_1406_left/005251	2020	844	2134	948	5.19.2		
2018-03-07_1406_left/005323	908	927	957	997	5.19.1		
2018-03-07_1406_left/005258	2169	825	2275	935	5.19.2		
2018-03-07_1406_left/003477	1273	897	1349	1023	5.19.1		
2018-03-07_1406_left/003503	366	829	485	974	5.19.2		
2018-03-07_1406_left/005368	1186	857	1255	963	5.19.1		
2018-03-07_1406_left/005357	975	892	1036	977	5.19.1		
2018-03-07_1406_left/005401	2123	812	2216	937	5.19.2		
2018-03-07_1406_left/005401	2124	809	2213	937	5.19.1		
2018-03-07_1406_left/005380	1454	861	1538	973	5.19.1		
2018-03-07_1406_left/003509	82	812	196	939	5.19.2		
2018-03-07_1406_left/003510	33	817	139	937	5.19.2		
2018-03-07_1406_left/003462	1650	885	1713	1005	5.19.2		
2018-03-07_1406_left/003084	1991	518	2127	644	2.4		
2018-03-07_1406_left/005376	1359	867	1435	980	5.19.1		
2018-03-07_1406_left/003082	1938	547	2080	667	2.4		
2018-03-07_1406_left/003088	2120	430	2287	575	2.4		
2018-03-07_1406_left/003485	1033	872	1125	1011	5.19.2		
2018-03-07_1406_left/005363	1076	870	1143	970	5.19.1		
2018-03-07_1406_left/005350	2353	950	2417	1027	5.19.2		
2018-03-07_1406_left/005350	920	906	983	997	5.19.1		
2018-03-07_1406_left/004687	72	852	123	955	5.19.2		
2018-03-07_1406_left/004683	184	870	227	966	5.19.2		
2018-03-07_1406_left/005273	34	881	91	943	5.19.2		
2018-03-07_1406_left/005339	904	919	960	1006	5.19.1		
2018-03-07_1406_left/003492	794	876	900	1011	5.19.2		
2018-03-07_1406_left/005228	1883	891	1905	935	5.19.1		
2018-03-07_1406_left/003501	445	853	559	981	5.19.2		
2018-03-07_1406_left/003066	1694	716	1780	780	2.4		
2018-03-07_1406_left/005383	1533	847	1616	973	5.19.1		
2018-03-07_1406_left/003507	175	809	310	946	5.19.2		
2018-03-07_1406_left/004535	1332	936	1350	955	2.1		
2018-03-07_1406_left/005381	1482	855	1564	973	5.19.1		
2018-03-07_1406_left/003113	0	57	288	494	2.1		
2018-03-07_1406_left/005344	901	925	973	1013	5.19.1		
2018-03-07_1406_left/005398	2011	801	2106	942	5.19.2		
2018-03-07_1406_left/005354	945	895	1011	989	5.19.1		
2018-03-07_1406_left/003060	1637	744	1710	814	2.4		
2018-03-07_1406_left/004992	274	846	330	919	5.19.2		
2018-03-07_1406_left/005336	903	928	957	1008	5.19.1		
2018-03-07_1406_left/005336	2191	963	2248	1028	5.19.2		
2018-03-07_1406_left/003087	2082	457	2232	601	2.4		
2018-03-07_1406_left/005378	1411	869	1485	983	5.19.1		
2018-03-07_1406_left/005259	2181	825	2296	940	5.19.2		
2018-03-07_1406_left/005349	911	908	979	1002	5.19.1		
2018-03-07_1406_left/005369	1204	860	1277	960	5.19.1		
2018-03-07_1406_left/003506	219	819	351	954	5.19.2		
2018-03-07_1406_left/003110	143	247	515	614	2.1		
2018-03-07_1406_left/005389	1709	828	1786	954	5.19.1		
2018-03-07_1406_left/004681	229	860	273	969	5.19.2		
2018-03-07_1406_left/003463	1620	874	1685	1010	5.19.1		
2018-03-07_1406_left/003051	1564	779	1629	835	2.4		
2018-03-07_1406_left/003570	121	876	161	984	5.19.2		
2018-03-07_1406_left/005371	1249	862	1316	962	5.19.1		
2018-03-07_1406_left/005262	2260	808	2378	925	5.19.2		
2018-03-07_1406_left/005284	33	814	97	902	5.19.2		
2018-03-07_1406_left/003071	1757	659	1847	754	2.4		
2018-03-07_1406_left/005359	1004	883	1063	970	5.19.1		
2018-03-07_1406_left/003439	2155	896	2229	1019	5.19.2		
2018-03-07_1406_left/005241	1913	888	1986	964	5.19.2		
2018-03-07_1406_left/005333	905	928	960	1006	5.19.1		
2018-03-07_1406_left/003461	1674	874	1731	998	5.19.1		
2018-03-07_1406_left/003083	1960	531	2106	655	2.4		
2018-03-07_1406_left/005253	2058	842	2167	952	5.19.2		
2018-03-07_1406_left/005386	1614	849	1696	964	5.19.1		
2018-03-07_1406_left/003073	1779	651	1879	734	2.4		
2018-03-07_1406_left/005281	84	818	145	906	5.19.2		
2018-03-07_1406_left/005387	1648	840	1728	961	5.19.1		
2018-03-07_1406_left/005364	1098	870	1165	967	5.19.1		
2018-03-07_1406_right/000140	2112	800	2227	920	5.19.2		
2018-03-07_1406_right/005402	1880	757	1975	896	5.19.2		
2018-03-07_1406_right/005377	1150	848	1227	958	5.19.1		
2018-03-07_1406_right/005388	1421	812	1504	940	5.19.1		
2018-03-07_1406_right/005328	740	923	791	992	5.19.1		
2018-03-07_1406_right/005276	2383	712	2448	879	5.19.2		
2018-03-07_1406_right/005341	728	917	785	1002	5.19.1		
2018-03-07_1406_right/005341	2093	945	2141	1005	5.19.2		
2018-03-07_1406_right/005248	320	876	382	940	5.19.2		
2018-03-07_1406_right/005248	1770	841	1870	924	5.19.2		
2018-03-07_1406_right/003067	1516	677	1605	766	2.4		
2018-03-07_1406_right/003063	1485	705	1567	776	2.4		
2018-03-07_1406_right/005406	2023	731	2150	895	5.19.2		
2018-03-07_1406_right/005365	891	859	974	956	5.19.1		
2018-03-07_1406_right/003065	1495	699	1582	770	2.4		
2018-03-07_1406_right/003090	1884	348	2074	511	2.4		
2018-03-07_1406_right/000073	1617	867	1688	941	2.4		
2018-03-07_1406_right/005397	1707	773	1802	912	5.19.1		
2018-03-07_1406_right/005384	1311	833	1390	945	5.19.2		
2018-03-07_1406_right/003056	1445	737	1514	802	2.4		
2018-03-07_1406_right/005331	2009	926	2055	980	5.19.2		
2018-03-07_1406_right/004986	250	828	304	906	5.19.2		
2018-03-07_1406_right/003072	1564	626	1666	710	2.4		
2018-03-07_1406_right/005395	1642	788	1725	910	5.19.1		
2018-03-07_1406_right/005347	722	906	783	999	5.19.1		
2018-03-07_1406_right/005275	2325	698	2448	870	5.19.2		
2018-03-07_1406_right/005275	1741	957	1762	989	5.19.1		
2018-03-07_1406_right/005329	738	921	786	991	5.19.1		
2018-03-07_1406_right/003080	1670	549	1797	665	2.4		
2018-03-07_1406_right/005374	1086	852	1156	948	5.19.1		
2018-03-07_1406_right/005391	1503	797	1601	935	5.19.1		
2018-03-07_1406_right/005327	740	923	787	990	5.19.1		
2018-03-07_1406_right/003061	1470	716	1555	791	2.4		
2018-03-07_1406_right/003077	1631	590	1747	678	2.4		
2018-03-07_1406_right/005318	767	917	807	984	5.19.1		
2018-03-07_1406_right/005337	730	925	788	1000	5.19.1		
2018-03-07_1406_right/000146	2222	766	2359	902	5.19.2		
2018-03-07_1406_right/005269	77	848	116	914	5.19.2		
2018-03-07_1406_right/005269	2132	718	2288	886	5.19.2		
2018-03-07_1406_right/005400	1817	759	1912	910	5.19.1		
2018-03-07_1406_right/005325	741	934	792	996	5.19.1		
2018-03-07_1406_right/004990	160	851	211	928	5.19.2		
2018-03-07_1406_right/005346	721	907	785	1003	5.19.1		
2018-03-07_1406_right/005346	2143	938	2194	1002	5.19.2		
2018-03-07_1406_right/000114	1875	778	1984	873	2.4		
2018-03-07_1406_right/005407	2066	730	2187	891	5.19.1		
2018-03-07_1406_right/005340	728	919	784	1002	5.19.1		
2018-03-07_1406_right/005366	923	860	993	949	5.19.1		
2018-03-07_1406_right/003044	2047	470	2349	744	2.1		
2018-03-07_1406_right/003074	1588	607	1698	710	2.4		
2018-03-07_1406_right/005355	748	888	817	972	5.19.1		
2018-03-07_1406_right/005404	1957	755	2053	885	5.19.1		
2018-03-07_1406_right/003062	1481	710	1561	785	2.4		
2018-03-07_1406_right/000142	2137	779	2275	908	5.19.2		
2018-03-07_1406_right/005392	1532	787	1635	930	5.19.1		
2018-03-07_1406_right/003045	2121	437	2406	742	2.1		
2018-03-07_1406_right/005335	730	919	789	995	5.19.1		
2018-03-07_1406_right/003081	1681	535	1811	651	2.4		
2018-03-07_1406_right/005394	1606	783	1700	915	5.19.1		
2018-03-07_1406_right/005375	1107	845	1184	957	5.19.1		
2018-03-07_1406_right/005352	731	899	801	987	5.19.1		
2018-03-07_1406_right/003069	1530	660	1626	753	2.4		
2018-03-07_1406_right/003076	1608	593	1719	691	2.4		
2018-03-07_1406_right/003059	1460	722	1538	794	2.4		
2018-03-07_1406_right/005372	1040	842	1111	947	5.19.1		
2018-03-07_1406_right/005338	726	921	786	1000	5.19.1		
2018-03-07_1406_right/005338	2072	932	2117	997	5.19.2		
2018-03-07_1406_right/003068	1520	669	1618	755	2.4		
2018-03-07_1406_right/005326	742	927	790	994	5.19.1		
2018-03-07_1406_right/003097	2222	47	2424	296	2.4		
2018-03-07_1406_right/005343	723	915	786	1004	5.19.1		
2018-03-07_1406_right/003086	1780	449	1943	580	2.4		
2018-03-07_1406_right/004528	1267	929	1287	949	2.1		
2018-03-07_1406_right/004528	1266	932	1279	950	2.1		
2018-03-07_1406_right/005330	739	921	789	993	5.19.1		
2018-03-07_1406_right/005270	62	851	113	908	5.19.2		
2018-03-07_1406_right/003468	1309	887	1387	983	5.19.2		
2018-03-07_1406_right/005287	1775	960	1805	1004	5.19.2		
2018-03-07_1406_right/005207	1555	919	1592	969	5.19.1		
2018-03-07_1406_right/005353	742	900	804	981	5.19.1		
2018-03-07_1406_right/005353	2237	909	2308	986	5.19.2		
2018-03-07_1406_right/005413	2340	703	2435	865	5.19.2		
2018-03-07_1406_right/005379	1198	849	1270	946	5.19.1		
2018-03-07_1406_right/005396	1677	786	1765	907	5.19.1		
2018-03-07_1406_right/005239	1694	861	1778	942	5.19.2		
2018-03-07_1406_right/005370	1005	846	1077	943	5.19.1		
2018-03-07_1406_right/003058	1454	729	1525	797	2.4		
2018-03-07_1406_right/003488	718	875	824	984	5.19.1		
2018-03-07_1406_right/005405	1992	750	2105	895	5.19.1		
2018-03-07_1406_right/003092	1964	289	2149	466	2.4		
2018-03-07_1406_right/003079	1648	561	1774	663	2.4		
2018-03-07_1406_right/005367	942	852	1008	948	5.19.1		
2018-03-07_1406_right/005342	723	915	785	1004	5.19.1		
2018-03-07_1406_right/005342	2102	940	2158	1005	5.19.2		
2018-03-07_1406_right/003064	1482	703	1572	774	2.4		
2018-03-07_1406_right/003075	1597	598	1701	699	2.4		
2018-03-07_1406_right/003095	2088	177	2311	378	2.4		
2018-03-07_1406_right/003091	1917	327	2104	491	2.4		
2018-03-07_1406_right/003089	1856	383	2030	541	2.4		
2018-03-07_1406_right/003505	36	855	123	961	5.19.2		
2018-03-07_1406_right/005268	97	851	149	918	5.19.2		
2018-03-07_1406_right/005268	2098	723	2261	890	5.19.2		
2018-03-07_1406_right/000149	2282	751	2423	901	5.19.2		
2018-03-07_1406_right/005362	836	869	918	968	5.19.1		
2018-03-07_1406_right/005390	1475	793	1567	933	5.19.1		
2018-03-07_1406_right/005317	771	920	812	982	5.19.1		
2018-03-07_1406_right/005382	1261	831	1344	949	5.19.2		
2018-03-07_1406_right/005219	1596	912	1640	980	5.19.2		
2018-03-07_1406_right/004993	88	772	162	856	2.4		
2018-03-07_1406_right/005399	1774	770	1871	908	5.19.1		
2018-03-07_1406_right/005410	2192	708	2306	887	5.19.2		
2018-03-07_1406_right/005358	776	873	850	967	5.19.1		
2018-03-07_1406_right/005358	2350	877	2417	961	5.19.2		
2018-03-07_1406_right/000103	1823	795	1918	883	2.4		
2018-03-07_1406_right/005334	732	919	788	994	5.19.1		
2018-03-07_1406_right/005373	1063	847	1138	952	5.19.1		
2018-03-07_1406_right/004397	2283	649	2367	798	5.19.2		
2018-03-07_1406_right/000147	2244	775	2378	903	5.19.2		
2018-03-07_1406_right/005361	821	868	894	965	5.19.1		
2018-03-07_1406_right/005264	2008	756	2156	893	5.19.2		
2018-03-07_1406_right/005348	722	908	781	991	5.19.1		
2018-03-07_1406_right/005255	1853	810	1963	916	5.19.2		
2018-03-07_1406_right/005255	250	863	321	947	5.19.2		
2018-03-07_1406_right/002724	2190	33	2409	291	4.1.1		
2018-03-07_1406_right/005385	1340	833	1419	942	5.19.1		
2018-03-07_1406_right/003078	1638	575	1752	667	2.4		
2018-03-07_1406_right/003096	2145	122	2394	350	2.4		
2018-03-07_1406_right/005403	1911	753	2021	903	5.19.1		
2018-03-07_1406_right/004395	2174	659	2260	824	5.19.2		
2018-03-07_1406_right/005351	730	898	797	984	5.19.1		
2018-03-07_1406_right/005409	2150	723	2260	882	5.19.1		
2018-03-07_1406_right/005029	133	844	188	923	5.19.2		
2018-03-07_1406_right/004398	2354	648	2428	771	5.19.2		
2018-03-07_1406_right/005271	48	849	99	910	5.19.2		
2018-03-07_1406_right/003496	518	846	596	932	2.4		
2018-03-07_1406_right/005360	801	870	880	965	5.19.1		
2018-03-07_1406_right/004987	229	849	272	907	5.19.1		
2018-03-07_1406_right/005245	1750	848	1834	929	5.19.2		
2018-03-07_1406_right/005356	2302	894	2360	972	5.19.2		
2018-03-07_1406_right/005356	757	884	827	971	5.19.1		
2018-03-07_1406_right/003085	1766	472	1907	601	2.4		
2018-03-07_1406_right/003104	140	494	379	744	2.1		
2018-03-07_1406_right/005345	2134	935	2196	1010	5.19.2		
2018-03-07_1406_right/005345	719	919	781	1002	5.19.1		
2018-03-07_1406_right/005332	736	916	788	989	5.19.1		
2018-03-07_1406_right/005313	772	929	820	1000	5.19.1		
2018-03-07_1406_right/005319	761	914	802	986	5.19.1		
2018-03-07_1406_right/000138	2059	809	2197	940	5.19.2		
2018-03-07_1406_right/003070	1538	650	1634	729	2.4		
2018-03-07_1406_right/005266	2052	751	2198	878	5.19.2		
2018-03-07_1406_right/005412	2279	699	2400	874	5.19.2		
2018-03-07_1406_right/005251	1797	812	1910	929	5.19.2		
2018-03-07_1406_right/005274	2291	667	2448	876	5.19.2		
2018-03-07_1406_right/005323	747	916	792	992	5.19.1		
2018-03-07_1406_right/004996	20	769	100	858	2.4		
2018-03-07_1406_right/003043	1990	505	2285	769	2.1		
2018-03-07_1406_right/005258	1903	802	2010	903	5.19.2		
2018-03-07_1406_right/000102	1810	794	1909	880	2.4		
2018-03-07_1406_right/005220	1595	905	1645	985	5.19.2		
2018-03-07_1406_right/005221	1599	906	1650	970	5.19.2		
2018-03-07_1406_right/003471	1243	891	1315	987	5.19.1		
2018-03-07_1406_right/005320	765	916	807	985	5.19.1		
2018-03-07_1406_right/005368	964	851	1030	946	5.19.1		
2018-03-07_1406_right/005357	765	876	831	973	5.19.1		
2018-03-07_1406_right/005357	2313	887	2377	974	5.19.2		
2018-03-07_1406_right/005214	1581	908	1627	965	5.19.2		
2018-03-07_1406_right/005401	1851	768	1939	901	5.19.1		
2018-03-07_1406_right/005005	2117	618	2327	834	2.1		
2018-03-07_1406_right/005380	1221	834	1296	947	5.19.1		
2018-03-07_1406_right/003491	600	877	709	990	5.19.1		
2018-03-07_1406_right/000141	2114	786	2244	919	5.19.2		
2018-03-07_1406_right/003084	1741	486	1888	609	2.4		
2018-03-07_1406_right/005376	1127	848	1207	960	5.19.1		
2018-03-07_1406_right/003082	1695	526	1833	643	2.4		
2018-03-07_1406_right/003088	1825	404	1991	555	2.4		
2018-03-07_1406_right/004425	2175	521	2216	700	2.1		
2018-03-07_1406_right/005363	859	867	930	958	5.19.1		
2018-03-07_1406_right/005350	723	901	788	987	5.19.1		
2018-03-07_1406_right/005273	2260	707	2422	871	5.19.2		
2018-03-07_1406_right/000083	1681	838	1754	913	2.4		
2018-03-07_1406_right/005339	730	917	784	998	5.19.1		
2018-03-07_1406_right/005339	2080	929	2123	997	5.19.2		
2018-03-07_1406_right/003066	1502	687	1595	763	2.4		
2018-03-07_1406_right/005383	1293	833	1369	951	5.19.1		
2018-03-07_1406_right/003502	149	845	288	984	5.19.2		
2018-03-07_1406_right/003093	1997	261	2201	456	2.4		
2018-03-07_1406_right/005381	1249	842	1316	949	5.19.1		
2018-03-07_1406_right/003489	687	880	787	988	5.19.1		
2018-03-07_1406_right/005344	721	916	784	1004	5.19.1		
2018-03-07_1406_right/005398	1752	776	1834	898	5.19.1		
2018-03-07_1406_right/005354	748	890	813	980	5.19.1		
2018-03-07_1406_right/005354	2249	906	2320	988	5.19.2		
2018-03-07_1406_right/003060	1463	722	1547	800	2.4		
2018-03-07_1406_right/005336	731	919	788	993	5.19.1		
2018-03-07_1406_right/005336	2058	934	2101	1000	5.19.2		
2018-03-07_1406_right/003087	1809	427	1962	561	2.4		
2018-03-07_1406_right/005378	1171	849	1249	953	5.19.1		
2018-03-07_1406_right/005259	35	917	81	962	5.19.2		
2018-03-07_1406_right/005349	724	910	783	988	5.19.1		
2018-03-07_1406_right/005272	39	837	95	913	5.19.2		
2018-03-07_1406_right/003042	1945	538	2216	783	2.1		
2018-03-07_1406_right/005369	980	847	1055	947	5.19.1		
2018-03-07_1406_right/005288	1780	960	1805	1004	5.19.2		
2018-03-07_1406_right/005389	1442	805	1540	941	5.19.1		
2018-03-07_1406_right/000143	2156	778	2290	909	5.19.2		
2018-03-07_1406_right/005267	105	851	165	924	5.19.2		
2018-03-07_1406_right/005257	52	923	100	975	5.19.2		
2018-03-07_1406_right/004997	4	747	62	865	5.20		
2018-03-07_1406_right/000139	2085	815	2216	934	5.19.2		
2018-03-07_1406_right/005371	1024	851	1094	946	5.19.1		
2018-03-07_1406_right/003094	2047	219	2249	406	2.4		
2018-03-07_1406_right/005262	1966	766	2104	899	5.19.2		
2018-03-07_1406_right/005408	2108	731	2222	890	5.19.2		
2018-03-07_1406_right/003071	1548	644	1643	725	2.4		
2018-03-07_1406_right/005359	783	873	866	968	5.19.1		
2018-03-07_1406_right/000281	1512	872	1572	927	2.4		
2018-03-07_1406_right/000144	2175	768	2315	908	5.19.2		
2018-03-07_1406_right/005333	738	919	787	996	5.19.1		
2018-03-07_1406_right/003445	1872	891	1939	992	5.19.2		
2018-03-07_1406_right/003083	1722	501	1871	625	2.4		
2018-03-07_1406_right/005414	2376	689	2446	864	5.19.2		
2018-03-07_1406_right/005253	1836	825	1933	924	5.19.2		
2018-03-07_1406_right/005261	1951	780	2084	905	5.19.2		
2018-03-07_1406_right/005386	1372	820	1444	939	5.19.1		
2018-03-07_1406_right/005183	1050	963	1066	982	5.19.2		
